Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        244.3   133.2   188.1   319.1   336.8
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    8.75  -94.96   29.64  -47.76    4.86
 1961    4.86    6.23  -13.07    0.90   25.37
 1962   -5.62   -8.26  -30.51    3.17   13.13
 1963   -0.21   19.62   -8.61  -16.51    4.65
 1964   -8.49   -6.58   -5.21  -27.30    5.13
 1965  -13.00  -16.11    1.44  -16.40  -20.95
 1966    0.04   10.11    1.58  -11.17   -0.37
 1967   10.47    0.26  -16.94   18.59   39.96
 1968   -6.47   -5.65   10.78  -19.78  -11.24
 1969  -29.20   -8.99  -40.87  -38.33  -28.61
 1970   -6.90    0.10  -34.75  -20.01   27.07
 1971  -13.00  -19.27   -6.09    0.07  -26.71
 1972    9.05  -11.12   38.45    9.87   -1.00
 1973    2.38   14.09    4.26  -24.74   15.92
 1974    9.07  -16.07   11.22    8.64   32.49
 1975   -4.78  -21.89    9.71   -9.35    2.41
 1976   12.73    4.17   12.18   20.87   13.70
 1977    3.03  -10.69   10.13   30.80  -18.12
 1978   -0.99   11.07   -6.76   -5.00   -3.28
 1979   -4.77    3.10  -19.33    1.92   -4.76
 1980   -1.82  -21.99   19.35    9.55  -14.18
 1981    0.67   12.14   12.19  -13.45   -8.19
 1982   18.65   13.57   25.88   20.27   14.89
 1983   17.90    8.96   34.99    5.28   22.37
 1984    3.00   -5.50   16.54  -19.33   20.30
 1985   -0.62   11.06  -12.32   12.98  -14.20
 1986   -1.93  -23.14    2.82    3.45    9.16
 1987  -17.75    6.31  -49.58   18.11  -45.85
 1988   10.46    8.56   18.63   33.42  -18.78
 1989    2.19    6.69  -42.18   30.67   13.59
 1990  -19.46  -28.16  -32.69  -38.69   21.68
 1991   -0.58    3.90    3.37  -12.89    3.30
 1992   15.55   42.37   25.21   -6.39    1.03
 1993    2.09  -23.36    1.71   10.45   19.56
 1994  -25.34  -16.21  -39.56    0.26  -45.84
 1995   -4.57  -23.46   -9.90   11.67    3.39
 1996    2.09    2.16    2.89  -19.14   22.44
 1997   -1.08   28.10  -30.78   -9.17    7.52
 1998   -5.89    9.78   22.44  -19.75  -36.03
 1999    0.61   34.75   11.94  -30.37  -13.88
 2000  -16.85   -2.53  -31.19  -34.35    0.69
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -48.65   30.05  -16.72
 2002  -22.96  -31.55  -31.78  -24.58   -3.94
 2003   -5.55   -5.61  -33.50   11.44    5.47
 2004   -3.09  -22.70   -1.30    7.72    3.90
 2005    7.41    9.73  -23.01   20.73   22.20
 2006    1.70  -17.93    6.78   19.13   -1.18
 2007   -3.53  -26.66   -6.17   16.15    2.57
 2008   -6.97   -6.99  -28.49   -7.46   15.08
 2009    4.78   11.62  -10.67   17.73    0.46
 2010   -8.86  -33.65   -6.12  -14.45   18.80
 2011   -5.41   37.01  -42.96   -1.34  -14.33
 2012   -7.14   11.96  -56.89   20.87   -4.51
 2013  -21.24  -38.51  -57.81  -13.95   25.33
 2014    6.28    7.55   -5.33   -8.70   31.61
 2015   23.28   31.77   12.07   44.56    4.71
 2016    2.68   -9.99  -30.09   38.06   12.76
 2017   -7.90   19.74  -29.96  -23.33    1.96
 2018  -13.20  -28.44   -8.31  -24.08    8.05
 2019    2.73   24.60  -44.75   10.30   20.76
 2020   -6.67   12.75   -4.87  -48.92   14.35
 2021  -18.42   41.68  -55.47  -53.33   -6.55
 2022  -29.27   -5.41  -48.09   -9.37  -54.21
 2023    2.03   -5.97  -25.15   21.55   17.68
 2024   -1.45  -16.82   -3.28    2.62   11.70
 2025  -29.70  -32.92  -46.25   -0.17  -39.45
 2026   -8.74    6.53  -39.18   13.98  -16.31
 2027    4.80  -22.23   -4.91    6.96   39.37
 2028  -17.89  -23.04   -6.25  -15.37  -26.91
 2029    1.51   19.63  -34.55    7.08   13.89
 2030   -1.42    3.99  -36.41   -0.67   27.39
 2031   -4.99  -16.25    3.38  -25.94   18.85
 2032  -16.87   -6.72  -21.86    2.70  -41.59
 2033   -0.59   -0.87  -29.51   48.49  -20.47
 2034   -8.97   -3.09  -39.82   -6.80   13.83
 2035    1.97   -1.18    3.52  -37.92   43.46
 2036   -8.42  -36.45  -27.54    0.43   29.88
 2037   10.25   24.29    7.03  -21.27   30.94
 2038   -3.18   12.39  -38.07    0.30   12.65
 2039   12.75   27.75   -5.67    8.54   20.39
 2040   -5.63   -7.07   -1.61  -23.54    9.71
 2041  -15.18   39.12  -27.50  -28.49  -43.85
 2042  -11.12  -19.13  -25.63  -28.45   28.74
 2043   -1.12  -30.10    4.99  -12.16   32.79
 2044  -15.55    2.62  -22.57  -12.28  -29.97
 2045  -10.91   19.35  -71.17   -3.25   11.42
 2046  -18.04  -26.30  -29.37   -4.76  -11.73
 2047  -15.10   -7.69  -28.66  -24.84    0.79
 2048   -8.64  -15.01  -36.88   -0.54   17.88
 2049  -20.21    4.74  -10.55  -37.23  -37.80
 2050  -30.96   -8.56  -34.40  -25.77  -55.13
 2051   -9.50  -36.00   -5.53   28.99  -25.46
 2052  -22.52   -7.37  -37.99  -12.87  -31.84
 2053  -11.18   -6.62  -16.47    8.24  -29.88
 2054   -7.66  -21.87   -9.84    9.17   -8.12
 2055  -15.82   -4.51  -30.26  -26.08   -2.43
 2056  -19.99  -37.73  -48.08  -23.52   29.36
 2057  -26.95  -21.07  -27.56  -39.07  -20.08
 2058  -18.12   -5.05  -51.90   13.01  -28.52
 2059  -11.93  -32.13  -39.07   -0.64   24.14
 2060   -0.55  -10.96   21.03   -2.19  -10.08
 2061  -34.83    9.26  -61.80  -49.24  -37.52
 2062    4.20   18.78  -41.56    8.87   30.73
 2063  -33.72  -32.35  -24.09  -68.48   -9.96
 2064   -6.15   -0.84  -50.28   22.48    4.05
 2065    0.46  -40.91   19.17   16.46    7.12
 2066   -9.77   -3.77   -7.79  -52.47   24.93
 2067    9.61   22.57    8.14   -9.43   17.17
 2068  -15.54   -7.61  -16.73    5.40  -43.20
 2069   -8.98  -23.30  -16.10   -5.06    8.54
 2070   -3.00   -5.01   -9.14  -27.62   29.75
 2071    6.54   26.21  -33.90   31.76    2.08
 2072  -39.39  -16.88  -40.05  -55.48  -45.14
 2073  -30.19  -16.83  -73.58  -13.57  -16.78
 2074   -9.79   -3.95  -14.58   -6.14  -14.50
 2075  -39.60   14.90  -57.13  -57.79  -58.41
 2076  -17.94    9.27  -42.23  -16.31  -22.49
 2077   -0.02   23.52   -7.48   -4.50  -11.61
 2078    6.95  -14.19    6.27   -3.43   39.14
 2079  -25.87  -10.75  -22.06  -44.63  -26.05
 2080  -13.53  -26.82  -46.55    4.27   14.99
 2081  -11.61  -22.69  -13.80   -3.45   -6.49
 2082  -15.67  -16.56  -20.85   -6.03  -19.23
 2083   -8.04   -7.01  -12.68  -15.33    2.83
 2084   -1.81   20.33  -28.23   19.28  -18.60
 2085   -7.40  -26.21    4.29  -16.01    8.33
 2086   -1.77  -17.88   -0.25   -4.56   15.60
 2087  -23.08  -29.24  -35.54  -21.77   -5.75
 2088    1.30   16.84  -19.33   10.32   -2.61
 2089  -24.69   -7.63  -29.54   -0.07  -61.50
 2090  -13.21  -27.98  -28.68  -14.77   18.59
 2091   -7.23  -16.38  -19.75   -5.54   12.76
 2092  -10.96   -8.62    1.17  -38.01    1.62
 2093  -19.09   -0.88    4.20  -49.58  -30.12
 2094  -18.60   13.62   -4.25  -23.66  -60.13
 2095  -14.26    5.15  -24.46  -24.31  -13.43
 2096   -5.22  -22.28    4.03   17.94  -20.59
 2097   -5.03  -11.81   -5.93    5.36   -7.76
 2098   -6.17   21.10  -25.11  -17.85   -2.81
 2099  -25.18  -30.30  -45.74   -6.79  -17.89
 2100  -16.80   17.36  -15.73  -20.57  -48.26
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -54.87    7.30    8.25
 2002   -8.88  -13.41   -4.51    0.52  -18.12
 2003    0.90   -2.40    9.06   -4.76    1.72
 2004    3.19    4.31   12.24   18.00  -21.80
 2005   12.86  -11.90    2.22   40.28   20.83
 2006    1.59    7.11  -26.73   44.31  -18.33
 2007   16.94   23.48    6.73  -17.33   54.90
 2008  -14.53   15.92  -40.17  -11.74  -22.11
 2009   -9.69  -19.03   -3.71   13.08  -29.13
 2010   -9.07   26.70  -14.26   -7.42  -41.33
 2011   16.51   19.87   51.68  -27.65   22.14
 2012    6.47   30.80   -0.57  -16.28   11.92
 2013  -12.82   -4.48  -40.15   -8.73    2.08
 2014   16.51   30.91    6.34   -1.45   30.24
 2015   -1.80   -5.67  -23.51   35.02  -13.04
 2016  -12.92  -11.84  -39.14   -5.40    4.72
