Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        193.9   117.6   188.4   234.2   235.5
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -4.71  -56.81   17.41  -29.53  -35.53
 1961   -7.83  -31.94  -32.42   -0.98   34.02
 1962   15.02    2.97   10.99   35.88   10.24
 1963   -1.17  -17.66   36.62    6.73  -30.37
 1964    7.81    6.97   19.82    3.26    1.18
 1965   -6.10  -44.83  -11.75   32.89   -0.70
 1966  -11.60  -17.23  -13.93  -21.54    6.30
 1967    1.84  -36.28   -8.29   56.47   -4.53
 1968    7.02   21.25   -5.08   -5.11   17.03
 1969  -14.15  -22.85  -28.67   14.79  -19.87
 1970  -11.33  -27.56  -18.73  -14.02   15.01
 1971  -10.12    0.68   -1.63  -24.30  -15.21
 1972    6.26   -4.83   37.61   -8.58    0.84
 1973   -6.30  -11.72   -5.49   14.31  -22.31
 1974  -28.17  -22.91  -34.70   -4.17  -50.90
 1975    2.67  -17.59  -22.90   35.23   15.93
 1976    4.40    7.49   62.21  -39.26  -12.84
 1977    2.57   14.79   12.50   -8.69   -8.31
 1978    3.44   19.94    9.81    0.19  -16.18
 1979   -5.45  -10.17   -5.91  -17.06   11.35
 1980   26.60   47.56   24.38    4.01   30.44
 1981   -4.69    4.69    6.96  -16.38  -14.03
 1982   -3.07    0.45   -6.39    1.52   -7.87
 1983  -25.79  -43.81  -52.73  -21.65   15.03
 1984  -12.43   -3.54  -40.25  -38.14   32.23
 1985    4.62  -19.91   -2.21   44.18   -3.56
 1986   -4.33  -29.69   25.49  -11.16   -1.98
 1987   25.06   65.82   42.62   -5.99   -2.22
 1988   -4.87   -0.21  -16.14  -12.14    9.01
 1989    7.77    5.40   22.83    5.40   -2.54
 1990   11.14   31.64  -20.61   50.87  -17.32
 1991    9.99    2.36   13.90    7.35   16.34
 1992   -1.62   -3.48  -21.80   32.29  -13.48
 1993   14.97   17.34   40.85   21.39  -19.71
 1994   15.63   12.94   -4.55   23.72   30.41
 1995   -8.95  -15.55  -30.67   18.69   -8.28
 1996    5.32    5.51   21.02  -23.66   18.42
 1997   -3.06  -16.36   23.84  -13.68   -6.04
 1998  -22.56  -15.28  -47.69  -22.06   -5.21
