Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        154.7   164.3   129.8   159.9   164.8
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -14.82   -4.77   -3.05  -23.98  -14.38
 1961   14.22  -20.09    9.31   12.37   55.28
 1962    1.34  -25.35   30.28   -1.25    1.69
 1963    1.68  -26.43   18.89  -15.34   29.60
 1964  -14.51  -15.14   -5.32  -10.06  -27.54
 1965   10.36   -2.03    6.15   25.37   11.93
 1966    8.14   16.69   -4.73  -26.35   46.95
 1967    3.40   11.81   18.13  -20.14    3.79
 1968    1.65   16.23   -7.40    5.44   -7.67
 1969   -1.72  -15.25   -0.85  -16.46   25.68
 1970   -1.63   11.02    1.24  -12.93   -5.86
 1971   -4.20   26.35  -14.42  -20.44   -8.31
 1972   -1.46  -19.35  -10.28  -12.35   36.14
 1973  -10.51   -2.37   -8.56   -1.16  -29.95
 1974    5.94   -8.32   13.75   -4.66   22.97
 1975    0.49   -3.45    6.31   12.40  -13.30
 1976    0.49   22.07   -8.77   -7.59   -3.72
 1977   -7.23    7.81   -7.52   12.17  -41.37
 1978    1.25   -8.50   29.88   -8.06   -8.32
 1979    1.96  -19.05   -0.20   10.49   16.59
 1980   -4.68  -20.98  -12.38    2.47   12.18
 1981    6.18   -1.57   -2.26    0.81   27.74
 1982   -9.77  -15.28  -18.95    0.65   -5.48
 1983   12.10   23.31   25.86    2.25   -3.03
 1984   -4.93    8.22    8.16  -26.51   -9.58
 1985   -7.40  -16.55   -6.73   15.80  -22.14
 1986   18.35   22.25   35.52    8.20    7.42
 1987   -4.68   -0.19   -8.10   -9.71   -0.74
 1988   -8.04   -6.43   -6.86   -3.51  -15.37
 1989   21.42   27.66   12.97    7.47   37.57
 1990   -7.13  -14.57   -5.78   -5.84   -2.35
 1991   -2.47  -14.23    4.08   14.39  -14.12
 1992  -12.58   -5.57  -28.85   -6.01   -9.88
 1993    0.88  -13.92   -3.73    9.52   11.64
 1994    1.29    5.07   -0.69    3.78   -3.00
 1995  -11.60  -12.30  -11.30   -8.31  -14.47
 1996   20.69   14.54   22.96   25.18   20.09
 1997   -3.54   19.22  -10.91  -11.78  -10.68
 1998    5.64   -9.32    6.11   -9.04   34.79
 1999    5.18    4.44   -0.56   22.30   -5.46
 2000  -16.52  -13.66  -17.28  -12.47  -22.66
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -4.51  -16.72   35.77
 2002    4.87   39.63  -18.55   -0.65   -0.97
 2003   -1.94   -9.28   -1.02    6.22   -3.70
 2004    9.47  -29.44   -3.09   43.37   27.04
 2005   -3.91   -2.29  -31.79   22.08   -3.62
 2006   12.81   -1.89  -13.26   22.25   44.14
 2007   -5.27  -17.71    9.00   -4.79   -7.59
 2008  -15.64  -28.37   -8.89  -12.13  -13.16
 2009    5.06  -17.89    8.02    0.36   29.75
 2010    9.13    2.68    6.55   17.39    9.89
 2011   15.04  -12.66    6.95    5.47   60.41
 2012    3.92  -15.73  -16.38   23.95   23.86
 2013   -1.70  -13.33   28.96  -26.06    3.64
 2014    6.17  -12.60   -4.73   14.19   27.82
 2015   -6.94  -16.99  -16.50  -12.71   18.44
 2016   18.02    7.99    1.02   40.58   22.51
 2017   -9.61   -4.24   -6.27  -13.62  -14.30
 2018    2.90   -4.66  -16.04    3.31   28.98
 2019   -0.26  -13.77  -12.04   -6.54   31.32
 2020   -6.88    8.60  -13.99  -30.75    8.61
 2021    4.42   11.37   -1.78    6.41    1.69
 2022   -6.85   12.12    0.83    2.57  -42.92
 2023   20.60   21.56   17.97   29.08   13.78
 2024    2.50    9.99   -6.80   12.06   -5.25
 2025    5.86   -4.14   -1.97   13.56   15.99
 2026    5.02    1.54   13.49   -1.16    6.21
 2027   -2.23  -24.62  -23.36   -0.89   39.96
 2028   -9.76   -5.98  -29.13  -21.43   17.50
 2029    5.83   -3.14   -1.41   22.89    4.99
 2030   -1.59  -29.99  -11.59   24.60   10.61
 2031    2.17  -22.22   -3.18  -12.37   46.44
 2032  -11.32   14.17  -13.25  -34.57  -11.62
 2033   12.45    5.27   17.08  -16.75   44.22
 2034   -8.50  -26.49   -8.27   24.23  -23.48
 2035   -9.58   -3.50   18.83  -34.67  -18.98
 2036  -10.02   11.36   19.23  -46.67  -23.98
 2037  -11.23   -3.45   -1.17  -30.79   -9.50
 2038   -6.29   -9.28  -10.57    2.82   -8.12
 2039  -19.90  -21.77  -22.13  -22.97  -12.76
 2040   -4.41   10.77   -3.72    2.36  -27.07
 2041   -1.34   -6.94    0.99   -5.57    6.16
 2042   -1.27    0.22   -9.30   -5.70    9.70
 2043    2.99  -21.20   -1.81   31.30    3.68
 2044  -13.53  -19.75  -22.38  -15.05    3.07
 2045   13.77   26.96  -10.86    6.12   32.87
 2046    7.89   46.31    7.82  -11.77  -10.80
 2047    2.67  -11.77   -9.09   13.06   18.48
 2048    3.66    8.60   -7.27    7.96    5.37
 2049   -0.03  -15.68   -3.20   -1.08   19.85
 2050    5.63  -18.18  -14.59   -0.48   55.75
 2051   -0.53  -17.33   -3.05    9.65    8.60
 2052   20.34  -22.19   -8.33   66.53   45.37
 2053   -0.72  -13.10    3.52  -12.12   18.82
 2054  -23.11  -26.44   -8.27  -28.47  -29.24
 2055   17.49  -12.56   -2.75   32.23   53.03
 2056    0.02   11.19   -1.49  -10.77    1.16
 2057    9.75  -16.61   -1.94   16.88   40.65
 2058   -2.49   20.05  -18.01    8.30  -20.27
 2059    0.11   -2.66   -7.68    0.99    9.81
 2060   -1.63   10.39  -21.93  -16.73   21.73
 2061    9.01    0.14  -12.58  -16.82   65.32
 2062   -0.30   -8.65  -20.85  -21.13   49.41
 2063   -2.29  -31.95  -14.17   -7.80   44.75
 2064    2.38   -5.00  -23.09  -20.71   58.31
 2065   -7.19    1.61   -2.03  -25.63   -2.69
 2066    3.15    2.03   -2.37  -21.15   34.08
 2067   -0.61    2.14   -3.49   -5.14    4.06
 2068    8.87   -2.63    2.45   17.09   18.54
 2069   -3.55    8.49  -17.57  -18.77   13.66
 2070   -3.98  -13.80    6.36  -21.27   12.79
 2071   -7.78  -20.55  -23.83  -31.57   44.81
 2072   -8.73  -10.64  -13.70   -8.37   -2.19
 2073    0.71   16.92    5.18   -6.31  -12.95
 2074   -9.08   -3.34  -33.81  -18.69   19.54
 2075  -14.81   -9.59  -18.94  -18.43  -12.31
 2076   -4.26  -14.74  -11.76   11.71   -2.27
 2077   -9.81    6.45  -16.55  -32.63    3.48
 2078    3.27    4.70    0.43   -8.56   16.51
 2079   -5.76   11.67   10.94  -36.48   -9.18
 2080  -16.66  -39.65   12.01   -8.46  -30.55
 2081    3.21    9.41    1.55  -30.23   32.11
 2082  -11.84  -13.32   10.05  -36.04   -8.05
 2083    0.23  -17.61   21.44  -44.87   41.97
 2084   -1.60  -58.82   -4.75   21.95   35.23
 2085   -9.94  -12.92  -32.10  -21.85   27.11
 2086   -8.20  -50.54  -15.90   -9.27   42.89
 2087    3.57   43.50  -15.65  -12.04   -1.54
 2088   -1.03   -5.61  -14.51    9.21    6.79
 2089   -0.44  -35.01   20.19   -3.72   16.78
 2090    7.25  -33.06   -4.94  -10.96   77.97
 2091   -8.96  -32.25    7.87   -6.94   -4.52
 2092   -4.96  -24.91  -17.01   13.97    8.10
 2093   12.42  -16.82  -21.14   14.20   73.43
 2094    4.79  -25.99  -11.22   -0.97   57.32
 2095  -17.62  -24.87  -25.37  -28.72    8.47
 2096   -5.08  -41.18   -2.79  -17.23   40.88
 2097  -19.06  -17.42  -15.72  -60.39   17.27
 2098   -8.51   -0.29  -19.53  -15.11    0.90
 2099  -21.27   -1.69  -26.73  -32.15  -24.53
 2100    0.68   -9.40    0.88    8.05    3.20
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    5.35   14.82  -19.05
 2002   -3.53   -8.36   -3.52  -16.77   14.51
 2003  -13.01   -7.89    0.51  -19.60  -25.04
 2004   14.72   21.87    2.83   20.05   14.13
 2005   -4.09    6.80  -14.86    2.83  -11.13
 2006    0.16  -11.73    1.30   57.01  -45.95
 2007    9.82   10.95    1.31    4.59   22.44
 2008    3.09  -21.34  -12.65   22.97   23.40
 2009  -20.69  -28.21    1.76  -51.38   -4.93
 2010    3.17   10.13  -14.62   30.35  -13.20
 2011    1.68    6.79  -20.88   -3.28   24.07
 2012    6.43  -21.04   -1.79    6.84   41.70
 2013  -11.34  -20.23   -4.86  -10.27   -9.98
 2014   -2.95   -9.54    3.91  -17.25   11.10
 2015  -16.12   -4.76   -0.90  -41.25  -17.59
 2016   -3.75   -3.72   -8.13  -12.36    9.20
 2017    3.11  -20.46  -16.05   36.24   12.72
 2018    9.29  -12.78   -3.70   39.01   14.62
