Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        159.3   154.9   118.2   162.6   201.6
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -8.24   -4.39   -5.11  -19.79   -4.07
 1961   -0.24   -3.21   -4.39   19.20  -12.57
 1962   13.18   15.21   13.07   18.00    6.44
 1963   -8.27   13.05  -23.09   -4.57  -18.46
 1964   10.73   18.49   -0.18   -7.87   32.49
 1965    0.06    2.10    2.66   -3.42   -1.10
 1966    2.09    6.85  -14.98   14.56    1.93
 1967   -8.87  -24.61    0.36   -1.38   -9.84
 1968    9.46   19.28   -3.57    1.87   20.27
 1969   -8.87  -26.30    3.88    6.02  -19.10
 1970    4.42   30.74   -3.79    9.56  -18.83
 1971   -0.22    3.15    1.46  -11.41    5.91
 1972   -3.67   -4.33   -8.13    9.67  -11.87
 1973   -0.58   -3.80   -4.58   -6.14   12.21
 1974    7.84    1.50    9.23   13.72    6.91
 1975    3.38  -21.27   16.74    5.91   12.16
 1976   -3.61    8.04    5.44  -20.22   -7.72
 1977    3.40    2.30    7.05    4.62   -0.37
 1978    4.39   28.48  -15.91  -10.10   15.10
 1979    6.09  -10.10   19.08  -12.69   28.09
 1980    3.37   -1.33   -1.71   -2.50   19.04
 1981    8.41    6.35   -8.99   28.98    7.30
 1982  -19.86  -22.55   -6.23  -16.84  -33.83
 1983    1.47    4.66   -5.59    3.96    2.84
 1984  -11.73  -15.47  -15.91    5.03  -20.59
 1985    5.21   23.52   -2.96    0.46   -0.18
 1986    4.08   -4.11    9.42    4.02    6.97
 1987  -12.16  -12.45    7.67  -12.48  -31.37
 1988    2.77   -1.69   -1.34   10.60    3.53
 1989   -0.68  -10.16   23.73   -1.17  -15.12
 1990    5.50    5.87    0.14    3.46   12.53
 1991    4.75   23.87  -16.85    1.72   10.24
 1992    1.98   -3.71   -8.33    8.40   11.56
 1993   -8.88   -7.74    3.75    0.67  -32.19
 1994    4.27    9.09    4.44   -3.26    6.79
 1995    1.99    7.50    0.14    4.20   -3.88
 1996   -7.03   -4.03  -10.18   -0.35  -13.58
 1997   -3.94  -25.89    5.79   -2.25    6.61
 1998    4.41   11.82  -17.75   -5.09   28.64
 1999   -5.37  -18.27   14.16  -10.50   -6.88
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   -0.07  -78.00    6.48    4.45   11.88
 2001  -17.02   -7.78   -7.67  -29.87  -22.74
 2002    0.77  -13.36   -3.72   -4.32   24.50
 2003    6.94    8.39    9.16   -1.04   11.27
 2004   -6.28  -12.71    4.62  -12.62   -4.42
 2005   18.46   22.14    2.01   15.92   33.75
 2006   -2.95   -0.01   -4.23   -1.06   -6.51
 2007   -0.78  -15.42    0.18   -3.84   15.95
 2008   -2.47   -5.39   -2.65   -3.05    1.21
 2009   -7.56   -9.14   -2.62   -2.14  -16.34
 2010   -0.92    7.37    4.31   -6.42   -8.95
 2011    0.46  -17.54   19.38   -6.46    6.45
 2012   -4.74  -13.64   19.97   -0.30  -24.99
 2013   -2.85  -20.53    2.45    5.85    0.85
 2014  -10.44  -18.07  -11.30   -3.01   -9.38
 2015   -9.79    0.89    4.24  -24.18  -20.13
 2016   10.23    4.25  -12.40    4.43   44.64
 2017   13.44   21.21   -2.13   -8.86   43.55
 2018   -5.90  -10.71    6.18    8.13  -27.21
 2019   -6.08  -20.27    2.33  -13.64    7.25
 2020   -6.78    2.19    3.94  -14.53  -18.73
 2021    4.57    2.32   -8.91  -14.90   39.77
 2022   -1.40    1.09    3.15   -7.83   -2.01
 2023   -2.98   -4.74    9.95  -11.94   -5.20
 2024   -0.75   -5.23   -2.65  -13.58   18.47
 2025   10.66   25.47   -7.10    4.19   20.10
 2026   -4.85   -0.93   -7.65    3.95  -14.76
 2027   -6.83   -4.30  -14.04    0.20   -9.17
 2028   -2.73  -21.33    0.78    1.86    7.76
 2029  -15.31   -1.69   -4.45  -32.08  -23.04
 2030  -11.58  -16.84   -1.74  -23.04   -4.71
 2031   -0.31   -5.74   -7.19    2.96    8.71
 2032    0.05   -3.60   -1.05  -15.58   20.42
 2033  -13.97   -0.23   -5.98  -30.39  -19.29
 2034   -2.12  -11.53  -23.81  -10.21   37.10
 2035    4.54   -5.38    9.35    3.22   10.96
 2036  -16.31  -18.75   -9.52   -8.73  -28.25
 2037   -9.42   -0.02  -19.04  -39.69   21.08
 2038   -2.64  -10.86    4.72  -11.10    6.67
 2039  -14.88  -16.89    1.86  -20.13  -24.37
 2040   -2.25   -7.92   -8.51  -10.36   17.77
 2041   -8.28  -11.87  -11.53  -27.60   17.87
 2042    2.12   -6.05  -13.36    1.81   26.06
 2043   -0.89   -3.13    3.45   -9.52    5.63
 2044    9.99   -5.22   19.30   -1.53   27.40
 2045    5.46   27.22   -2.55  -16.07   13.24
 2046   -9.85   16.18  -18.41  -31.70   -5.48
 2047   -6.67   -6.54   -5.49  -10.61   -4.05
 2048    0.47   -1.01    0.87  -21.08   23.09
 2049   -2.14    6.67   -0.48  -17.80    3.07
 2050    5.14    0.96   -3.51  -12.17   35.29
 2051    0.47   11.42   -3.78    0.45   -6.22
 2052  -13.98   -6.79  -19.49  -37.99    8.36
 2053   -8.40   -4.37  -12.59  -20.71    4.07
 2054    3.25    7.01  -17.26  -12.80   36.06
 2055    1.82   -6.49   13.41  -10.50   10.85
 2056    9.95   23.11   10.42   11.55   -5.28
 2057   12.16    2.25   21.36  -20.53   45.57
 2058    7.47   -5.58   -0.76   -3.75   39.96
 2059    7.44   34.16  -18.17  -23.09   36.88
 2060   -2.18   -2.54   24.23   -0.64  -29.78
 2061    1.11    4.07   29.03  -13.36  -15.30
 2062    3.00    6.70   -1.87  -16.30   23.48
 2063    1.25   23.29   -3.60  -33.39   18.70
 2064   -0.89    5.77   12.28  -24.42    2.79
 2065    9.93    3.09   14.58  -10.45   32.52
 2066   10.67   17.87    9.32   -7.84   23.31
 2067    7.89   11.49    6.52    7.73    5.83
 2068   11.31   20.43   -3.60  -19.68   48.09
 2069   10.51   21.22   16.89  -13.34   17.29
 2070    8.65   25.30   26.24   -5.30  -11.63
 2071   12.26   20.41    6.19    1.62   20.82
 2072    7.92    0.84  -11.97   12.41   30.41
 2073    9.01    3.28   13.23   -6.52   26.07
 2074    9.39   15.06   12.78  -12.88   22.60
 2075    7.60   12.49   13.02   -8.26   13.15
 2076   10.28   27.73   19.02  -11.21    5.60
 2077   15.85    8.08   41.90   -6.75   20.19
 2078    1.84    6.18   12.00  -12.61    1.81
 2079   18.10   10.90   23.19   -5.99   44.29
 2080   11.41   18.03   19.35   -7.97   16.24
 2081   22.37   24.61   22.95  -18.39   60.30
 2082   19.85   46.04   21.39  -11.16   23.11
 2083    1.23   22.11   -4.11    4.37  -17.47
 2084    8.84   24.39   -2.52  -15.01   28.50
 2085    9.70   38.46   11.12   -5.72   -5.06
 2086    4.90   14.67    3.13  -13.00   14.81
 2087   16.72   26.15    5.13    9.27   26.33
 2088    0.57   11.13    3.75   -7.08   -5.53
 2089   15.34   43.95  -11.06    7.85   20.60
 2090  -12.87   12.73   -3.32  -24.86  -36.02
 2091   12.21   25.12    6.58   -1.31   18.46
 2092   -2.73   -3.67  -21.47  -18.26   32.48
 2093    4.07   36.62  -23.19  -18.65   21.50
 2094   -9.02   16.31   15.38  -19.61  -48.14
 2095    1.81   11.44   18.13  -11.36  -10.97
 2096   22.49   40.98   12.96   -7.80   43.83
 2097   -3.42   15.61    1.68  -11.44  -19.51
 2098   -7.66   39.03   -3.86  -17.92  -47.89
 2099    3.56   20.16    0.86  -11.03    4.26
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000   -4.62  -75.22   -9.28    4.42   11.55
 2001   -2.86   -7.39    7.18  -10.38   -0.85
 2002    2.37   -5.39  -11.24   13.51   12.61
 2003   -4.93   -6.07    4.37  -22.07    4.04
 2004   -8.74   -4.07  -14.82   -2.71  -13.35
 2005    5.82    9.53    6.67   23.25  -16.19
 2006   -3.15    2.98  -14.53   -8.68    7.62
 2007   -4.94   -2.47   -5.97   -3.67   -7.64
 2008   -0.01   16.00   -6.23    9.52  -19.32
 2009   -7.16  -16.81   -2.27   -3.33   -6.25
 2010   -8.31   -0.75  -14.24  -14.73   -3.51
 2011    2.53    2.76    7.33  -22.59   22.60
 2012    3.39  -12.07  -20.32   11.19   34.78
 2013    0.06  -10.79   -5.74    3.46   13.31
 2014   -6.87  -20.05   -0.22    6.00  -13.21
 2015   -5.23   -2.82  -21.23   -2.63    5.76
 2016   -4.80   -1.70    1.01   -5.49  -13.01
 2017    3.50   -0.19   -5.99   11.08    9.10
 2018  -11.68   -7.86  -12.67   11.40  -37.58
 2019    3.20   -5.13   -6.02  -11.64   35.57
 2020  -18.59  -13.75  -34.17  -14.72  -11.71
 2021   -7.22    1.58   -4.95   -7.44  -18.08
 2022   -3.67  -18.06   13.36   -7.83   -2.13
 2023    9.41  -10.27    1.38   19.83   26.72
 2024    0.57   -4.16   -3.84    1.81    8.46
 2025   -7.55  -12.27    5.52  -15.38   -8.08
 2026    4.84  -14.61   11.11   33.96  -11.10
 2027    2.85   -1.68  -11.97   -0.83   25.86
 2028   -5.23  -20.76   -0.77   -2.59    3.22
 2029    0.87    5.96   -9.75   -8.83   16.12
 2030    2.98    1.13   13.16    0.59   -2.94
 2031    3.57   -2.34   -4.96   -4.43   26.01
 2032   -6.97    0.17   14.25  -20.71  -21.58
 2033    6.08   -4.78    1.37   -9.42   37.16
 2034   20.05   11.30    1.52   -6.11   73.51
 2035    5.91   22.14   -7.96  -25.71   35.15
 2036   -0.20   20.78   -9.07   -6.69   -5.81
 2037    3.47   -1.44    7.18   -6.96   15.10
 2038    5.64    0.92   -7.11    4.92   23.82
 2039   -5.45  -15.78   -1.29  -14.95   10.21
 2040   -7.88   -3.27   -5.08   -9.58  -13.60
 2041    7.53   12.28    1.58   18.51   -2.26
 2042   15.15   15.01   -1.78  -18.78   66.16
 2043   17.74    9.94    9.98    4.21   46.84
 2044    5.74   -4.44   -1.47   -0.95   29.84
 2045   -3.30  -23.46   -2.40    0.80   11.87
 2046   -0.86    8.62    5.53  -11.49   -6.12
 2047    2.95   16.76    1.33  -22.26   15.98
 2048    3.80   -4.41   -2.10    2.84   18.86
 2049    5.97    2.58   20.92   18.24  -17.84
 2050   17.54   11.65    8.40    6.46   43.66
 2051    7.02   14.57   -9.49   -6.36   29.35
 2052    5.10   -4.26   17.42  -24.88   32.12
 2053   -0.38   18.32    0.42  -18.61   -1.64
 2054   14.93    3.20   15.45    2.04   39.03
 2055    8.54   12.73   23.87  -15.90   13.46
 2056   20.25   30.20   20.52   11.67   18.61
 2057   14.86   16.94   26.98    6.26    9.25
 2058    8.95    3.40   12.26  -10.22   30.38
 2059    0.09    5.46    4.79  -14.49    4.61
 2060    1.77    8.24    3.32   15.49  -19.96
 2061   11.28   -0.84   23.35   -5.36   27.97
 2062   11.38   12.80    7.83  -16.24   41.14
 2063   21.37   19.69   21.78   12.31   31.69
 2064    8.14    4.59   28.34  -15.89   15.52
 2065   -0.01   -0.17   21.06  -24.18    3.26
 2066   14.49   33.21   18.27  -22.35   28.85
 2067    5.04   -4.39   -2.65   -7.70   34.92
 2068   21.33   15.11   35.46  -15.74   50.48
 2069   11.43    3.18   23.66   -9.45   28.32
 2070    4.99    7.92   18.82    2.14   -8.91
 2071   13.44    9.64   33.85    1.82    8.43
 2072    5.64  -17.49   -3.69  -12.16   55.90
 2073   19.73   39.65    0.85    5.78   32.65
 2074    8.21   21.16   29.48  -13.04   -4.77
 2075   16.87   32.95    3.13   13.39   18.01
 2076   -4.81   -0.21   28.14  -31.99  -15.19
 2077    6.73   31.85   26.95  -18.62  -13.27
 2078   21.78   20.45   25.25    4.07   37.36
 2079   16.09   19.03   13.09   -0.32   32.56
 2080   19.49   23.59   34.81  -18.37   37.92
 2081   -2.74   27.08  -27.75  -10.80    0.52
 2082   22.14    5.69   18.38    9.37   55.10
 2083   16.46   18.97   31.07   -1.74   17.51
 2084  -12.71   14.77   19.92   -6.81  -78.70
 2085   26.28   55.33   11.54    2.45   35.81
 2086   11.66   23.72   12.57  -22.60   32.93
 2087   23.37   20.19   30.04    2.67   40.58
 2088   30.02   18.84   30.38   16.57   54.28
 2089   12.69   22.10    3.04   -2.89   28.52
 2090   13.93   36.84   -2.27    2.94   18.22
 2091    6.37   20.38   -4.62  -13.83   23.54
 2092    0.74    2.97   12.38    1.42  -13.80
 2093    9.35   28.73    2.63    3.98    2.07
 2094   13.17   37.49   37.01   -0.96  -20.85
 2095   23.35   39.63   26.28   10.63   16.87
 2096   20.97   17.84    4.00   27.76   34.29
 2097   17.71   18.10   25.94   -6.89   33.69
 2098    7.92   39.08   -3.58    0.21   -4.04
 2099   12.63   35.02   11.71  -23.32   27.09
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES B1 scenario
 2000   -7.50  -70.53    5.82   -5.54   -4.73
 2001    0.58   11.73  -24.89    0.75   14.75
 2002   -6.51  -13.42  -14.99   -5.20    7.58
 2003   -3.03   -7.40   -1.45   10.76  -14.03
 2004  -12.09  -19.22  -14.44  -18.40    3.71
 2005   -5.66   -8.71   11.65    0.08  -25.67
 2006  -10.42  -16.01   -7.80  -14.08   -3.78
 2007   -2.32    8.61  -11.54   -5.87   -0.48
 2008   -1.97  -12.93   11.86  -15.89    9.07
 2009    8.33   17.66   -0.45  -15.05   31.15
 2010   -8.27   -2.86  -18.86    2.25  -13.60
 2011   -6.38   17.42    0.41  -19.21  -24.12
 2012   -5.59  -27.85    7.09  -11.63   10.02
 2013   -5.86    1.34  -10.65   -7.08   -7.06
 2014  -15.35  -14.38  -12.37   -5.71  -28.92
 2015    8.79    7.41    8.83   11.54    7.37
 2016   -4.84   -6.96    7.38  -19.84    0.07
 2017   -2.93  -15.14    3.21   -5.33    5.53
 2018   -1.08    6.62    0.47   -7.53   -3.88
 2019   -6.48    1.85   -9.95   -4.95  -12.87
 2020    2.30   -0.14   -1.58    6.05    4.89
 2021   -7.76  -10.17   -4.16  -10.67   -6.03
 2022  -25.00  -28.75  -19.95  -31.78  -19.52
 2023   -5.81   -8.74   -4.41  -12.29    2.19
 2024   -0.92   -5.51    8.47    1.60   -8.23
 2025   -6.30   -8.56   -4.37  -12.10   -0.19
 2026    3.74   16.34  -13.77   -8.75   21.16
 2027    1.76    1.92  -20.00    3.44   21.67
 2028   -5.62   -2.40   -9.63  -18.45    8.00
 2029  -20.72  -21.84   -8.86  -18.53  -33.67
 2030   -5.24  -17.71   -8.32   -0.92    5.98
 2031    3.16   -1.00  -11.02    4.88   19.79
 2032    4.32   23.87   -5.25  -14.18   12.85
 2033    9.94    0.79   17.40    2.27   19.29
 2034    1.77    0.80   18.60  -14.71    2.40
 2035   -1.88  -13.21    1.55   11.04   -6.88
 2036   -4.76    7.72  -15.40  -16.52    5.15
 2037   -3.24  -10.92    7.21   -6.92   -2.35
 2038   -9.94  -19.91   -0.41   -8.98  -10.47
 2039    1.52   11.68    9.99  -12.45   -3.15
 2040    4.09   -0.48  -11.31    2.69   25.45
 2041  -13.00  -20.55   -4.37  -36.13    9.05
 2042    2.53    7.66    3.70   -2.35    1.11
 2043    1.22  -20.46    9.14   -5.78   22.00
 2044    5.37    0.11   11.50  -14.45   24.33
 2045   -6.67  -29.37   -1.83   -2.35    6.87
 2046    7.54   11.85   -6.39   -0.31   25.03
 2047   -1.26   -5.22   22.49  -19.28   -3.01
 2048    6.12   17.73   -9.62   10.71    5.68
 2049    6.69   -2.68    7.14    5.65   16.65
 2050    8.29   -4.76    8.61   12.33   16.99
