Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        171.9   102.5   219.9   122.6   235.8
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   26.40   22.60   20.58   32.38   26.76
 1961    0.28   -7.68    3.91  -12.46   18.94
 1962  -25.12   27.54  -52.66  -26.26  -31.17
 1963  -32.56   16.60  -13.80  -37.72  -77.23
 1964  -16.82   11.78  -24.59  -17.81  -26.78
 1965    4.18   31.89    1.53  -11.77    9.63
 1966  -26.02   -3.33  -75.47  -16.16   -4.85
 1967  -18.00   -9.12  -45.49  -37.46   29.52
 1968   16.32    9.57   63.46   25.85  -39.04
 1969    5.96   11.94   10.86    2.79    1.30
 1970  -16.58    7.38  -40.66  -21.60   -1.78
 1971  -16.71    9.15  -25.98  -23.33  -15.87
 1972   21.64   -3.23   40.98   32.00    5.07
 1973   29.65  -13.59   80.87   41.57   -8.64
 1974    4.97   19.52   -3.55    1.24    8.75
 1975  -28.62   15.21  -28.45  -39.12  -44.00
 1976    5.14  -14.78   38.00  -12.37    8.93
 1977  -17.22   -5.39  -33.60  -14.06  -12.93
 1978   10.80    2.13   15.80   35.06  -20.76
 1979    9.97   -9.73   32.39    4.55    7.90
 1980  -12.31    6.81  -44.64  -18.66   15.72
 1981   10.70   55.79  -22.13  -21.69   56.65
 1982   -5.16  -11.28   -5.25  -10.67    6.34
 1983   10.25  -14.04   17.40   32.24  -10.03
 1984   16.44    0.00  -15.03   39.96   27.53
 1985    0.01  -16.83    7.07    3.37   -0.30
 1986  -21.23    3.91  -50.84  -16.78  -14.33
 1987  -35.92   14.35  -65.51  -32.07  -44.97
 1988   18.91  -11.44   32.25   19.68   24.78
 1989   21.00   -7.72   30.33   42.74    1.82
 1990   18.09   -9.46   77.99   -3.72    5.64
 1991  -31.62   -2.80  -63.41  -19.14  -35.69
 1992    2.57  -17.25   43.55  -30.42   18.78
 1993   50.68    3.23   92.63   26.48   72.64
 1994  -15.24   -4.10  -20.43  -12.22  -21.52
 1995  -27.41   -6.77  -32.21  -29.42  -33.66
 1996   -2.71   22.13  -17.38   -7.86    2.25
 1997   28.58   -1.56   16.20   60.41   18.61
 1998    6.91  -19.20   -5.60    6.11   37.88
 1999  -35.57    9.59  -50.80  -32.29  -54.83
 2000   -1.87   11.95    7.11  -11.18   -7.66
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   31.86   11.31   18.46   36.70   52.49
 2002   30.33   24.49   39.46   15.80   44.48
 2003    5.21   -3.16  -22.53   43.49  -12.51
 2004   14.66   12.08   21.94   16.61    6.51
 2005   -2.47    2.63  -14.67    6.70   -5.89
 2006   18.88   -1.51    6.86   16.48   47.70
 2007    7.19  -13.78   21.84   18.94   -9.13
 2008    8.30    4.44   20.69   -7.75   19.86
 2009   -2.37    9.93  -20.56    7.66   -5.75
 2010    9.11    4.44   14.98    6.44    9.91
 2011    2.72   10.51  -35.54   13.59   21.30
 2012   -7.94    1.19   -6.42  -26.40    9.06
 2013   -2.13   45.68  -43.98   14.03  -13.71
 2014    4.93   11.47   -3.89  -13.00   33.31
 2015   -7.13  -19.53    9.73  -21.42    3.33
 2016  -17.49   14.37  -86.94   -7.64   17.57
 2017   43.19   -5.44   62.07   58.73   36.01
 2018    6.99    4.92    4.13    3.46   15.94
 2019   -3.22  -11.81  -34.13    3.11   24.99
 2020  -22.71   14.54  -58.64  -25.66   -7.68
 2021   -7.38   -5.54  -45.02   37.49  -30.78
 2022    3.50  -19.98    1.16   20.00   -0.48
 2023   24.62   17.33   25.29   13.53   43.60
 2024    5.48   16.37   15.11   -2.78   -0.38
 2025   -7.84   21.87  -36.49  -15.89   11.72
 2026  -15.15    7.03  -63.18    7.37  -11.91
 2027   12.93  -17.73  -19.40   18.10   58.82
 2028   13.97  -10.66   21.69   30.86    0.15
 2029  -26.40  -11.28  -53.29  -34.55    1.27
 2030  -33.46    2.38  -54.33  -35.87  -33.26
 2031   31.82  -16.29   38.88   40.76   44.90
 2032    1.11   10.40  -16.73   10.20    0.62
 2033  -41.12  -23.55  -47.84  -43.23  -43.32
 2034  -25.49  -10.05  -82.58    6.54  -21.39
