Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
         87.1   175.8    88.5    30.4    53.7
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -7.65  -37.18   -0.18   -6.61   33.10
 1961   21.28   30.26   10.41   10.43   34.02
 1962   -3.87    4.36  -13.52   -8.48    2.15
 1963    4.71   12.95   10.63    5.74  -10.48
 1964   -7.59  -24.79  -16.02   10.44    0.02
 1965  -23.71  -49.00  -16.70   -6.43  -22.73
 1966   -1.62  -22.43   16.44  -13.46   12.98
 1967   -3.07  -14.92   -2.15    6.06   -1.26
 1968    0.38   19.26    6.73   -4.44  -20.01
 1969    6.78   18.38   -8.46  -10.08   27.28
 1970   -0.35   -4.36   -7.74   -2.67   13.36
 1971    7.40   10.60   14.03    1.94    3.05
 1972   -0.52    3.61   -6.93    2.17   -0.94
 1973  -12.09   -1.86  -24.25  -12.54   -9.69
 1974    8.59   -4.97   31.64    8.68   -1.00
 1975   -3.13   -4.26   12.57   -9.26  -11.56
 1976    6.41   12.43   -1.44    4.17   10.46
 1977    0.95   30.85   -6.87   -4.69  -15.50
 1978    1.72   19.49   -4.30   -1.73   -6.59
 1979    2.86   -0.43  -16.45   -3.62   31.95
 1980    5.43   15.76   -2.04   14.85   -6.85
 1981   -6.35  -24.08   -1.01    5.10   -5.41
 1982  -11.69   -6.19  -18.30   -3.56  -18.70
 1983   -3.73   -7.94   -0.31    5.12  -11.79
 1984    4.72   -8.83   11.19   -0.60   17.10
 1985  -14.86  -20.06  -39.29    4.51   -4.61
 1986   -7.92   -8.35   -6.65  -12.76   -3.91
 1987   -0.09   17.84    8.04  -17.64   -8.59
 1988    4.97   26.12   15.38   -2.35  -19.28
 1989    6.61   10.95  -15.47   -5.82   36.80
 1990   -7.56  -19.95   -3.07   -8.08    0.87
 1991   -3.33   -5.62  -14.00   13.30   -7.01
 1992    4.18   -6.33   -7.21    1.48   28.77
 1993    9.84   33.28    2.80   -3.73    6.99
 1994   -6.80  -36.55   16.54   -8.92    1.72
 1995    2.17  -36.22   38.64   10.90   -4.63
 1996    3.98  -20.74   24.68    8.99    2.98
 1997   -3.31   15.65  -14.75    2.90  -17.05
 1998    2.17  -22.06    7.76   14.72    8.28
 1999    9.75   42.24    6.80   -0.82   -9.22
 2000   -7.95  -26.35    9.77   -8.11   -7.12
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   13.17    9.32  -10.75
 2002    6.98   13.05   14.00    6.81   -5.95
 2003    2.67   -3.76   16.99   -1.84   -0.73
 2004   -5.87    3.15  -11.72    0.14  -15.05
 2005    3.92  -23.51    1.50   10.38   27.29
 2006   12.99   20.30    5.85    3.39   22.42
 2007    2.84    6.95   15.26    2.57  -13.42
 2008   -4.51   49.72  -45.24   -4.63  -17.90
 2009   -2.45  -30.33   -0.77   -5.37   26.67
 2010   -2.46   -6.95   -2.23    5.59   -6.24
 2011  -15.82  -14.81  -19.83   -7.00  -21.62
 2012    5.63   35.08  -24.59    2.43    9.60
 2013    3.94   -6.49   21.77   -4.90    5.37
 2014   -2.52    2.87   -2.67   -0.94   -9.36
 2015   -0.27    6.02  -22.34   -2.53   17.78
 2016   22.05   57.85   22.26    7.57    0.54
 2017    9.03   22.92   23.30   -9.92   -0.20
 2018   -6.67  -32.57   13.24   -0.49   -6.86
 2019   -9.88  -22.73  -16.16   -6.29    5.66
 2020  -11.45  -36.44    2.64  -10.58   -1.42
 2021    8.51   27.05   -7.73   -9.98   24.70
 2022    2.48   24.36  -15.75   -8.50    9.83
 2023    7.19   40.63   -3.31    2.60  -11.18
 2024   -8.23  -17.24   -7.86   -2.60   -5.23
 2025  -10.00   27.69  -47.00   -8.42  -12.27
 2026   -4.41  -20.17    1.06    2.16   -0.71
 2027    1.20   14.22   -6.27    6.53   -9.70
 2028   -5.03   -1.51  -18.27   -4.44    4.09
 2029   -5.47  -17.89   22.37   -0.69  -25.68
 2030   10.65   20.29   35.03   -5.62   -7.10
 2031    4.19   24.51  -11.42    1.34    2.32
 2032   -0.69   24.68    7.36  -17.30  -17.49
 2033  -15.63  -21.64  -18.30   -7.03  -15.55
 2034   -0.55   21.10  -24.75    0.16    1.30
 2035   -9.38  -51.30   17.43   -0.48   -3.17
 2036    2.41   12.11    6.89  -10.27    0.90
 2037   -0.76   13.78   -4.30   -0.40  -12.13
 2038    3.60   45.50  -22.30   -4.47   -4.32
 2039   -3.14  -42.07   39.88   -7.80   -2.58
 2040    4.48   32.29   12.66    1.68  -28.70
 2041   -3.76    1.56  -22.01   -4.07    9.48
 2042   15.35   22.75   15.67    1.95   21.05
 2043  -13.56  -27.81  -19.57    6.12  -12.99
 2044    1.46  -13.44   13.49   -2.88    8.68
 2045   -2.10   -8.16   -6.31   -0.68    6.75
 2046    7.81   37.41   21.85   -5.90  -22.12
 2047    3.90   -3.34   19.18   -1.79    1.54
 2048   12.02   37.70   13.77    8.84  -12.24
 2049   -2.24   10.02    9.87   -0.80  -28.05
 2050    0.27   27.19  -39.42   -3.66   16.97
 2051  -12.40  -31.33  -17.20   -5.82    4.77
 2052   16.35   49.43   -4.22   -1.31   21.51
 2053    5.72   31.43    1.66   -3.84   -6.35
 2054   -7.15   -1.86  -10.14    8.88  -25.46
 2055   -3.91  -11.52   11.14   -3.03  -12.25
 2056   28.83   76.54   37.70   -2.74    3.83
 2057    0.05   22.70    1.88   -8.84  -15.52
 2058   -6.38   -8.70   -2.64   -8.91   -5.29
 2059   -3.50    1.97    7.71    0.70  -24.38
 2060   -3.96  -12.70   -1.55    3.25   -4.85
 2061  -22.57   -5.35  -35.28  -16.15  -33.49
 2062  -16.11  -13.68  -20.06   -3.45  -27.26
 2063  -13.02  -10.57  -13.52  -16.62  -11.37
 2064   20.64   37.25   33.56   -6.58   18.35
 2065    1.47  -10.53   36.52   -4.36  -15.74
 2066   -1.30    6.45   20.60    0.08  -32.32
 2067   -7.96   11.80  -12.75  -13.64  -17.23
 2068  -11.41  -40.44   -4.47   -5.30    4.57
 2069   16.23   39.61    6.23   -6.23   25.31
 2070    7.98   45.26    3.02   -3.62  -12.74
 2071   -4.42    0.49  -15.83   -5.51    3.18
 2072  -18.72  -26.44  -22.20  -13.68  -12.58
 2073    2.58  -13.34   14.94   -4.78   13.51
 2074    3.68   27.26    3.10   -0.09  -15.55
 2075    7.39   20.77    8.39    3.90   -3.52
 2076   -3.57   -9.31   13.39    1.81  -20.16
 2077  -14.38  -52.32   28.51   -9.34  -24.37
 2078   -7.90    7.88  -10.37  -11.72  -17.38
