Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
         89.4   187.5    76.5    17.6    75.8
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -10.35   10.11   -0.75    7.96  -19.17
 1961   12.26   -2.18   13.38    5.93   31.90
 1962   -0.18  -13.42   -6.24   -2.06   20.99
 1963   -4.17    3.49  -27.89   -1.94    9.66
 1964    6.39    9.66   -0.44   -2.68   19.01
 1965  -12.56  -36.36    4.72   11.68  -30.28
 1966    6.19   44.73   -6.73   -1.10  -12.12
 1967   11.05   23.11  -18.77   23.53   16.31
 1968    8.23   -9.57   17.72    4.97   19.82
 1969  -15.25  -24.55   -4.91   -1.42  -30.13
 1970    4.44   18.05   12.57   -6.12   -6.75
 1971   -0.50    2.25    2.53   -3.28   -3.50
 1972    3.69   38.10  -17.04   -4.46   -1.83
 1973  -10.96  -19.51  -13.28    3.54  -14.59
 1974    6.30   -9.31   10.07    5.68   18.75
 1975    5.14  -31.73    7.40   -2.69   47.59
 1976   -0.84  -28.59   -3.29    9.68   18.83
 1977   -5.20    0.81  -19.79    0.02   -1.84
 1978   -8.95  -20.65   -4.51    0.63  -11.28
 1979   -2.55   -7.25   -5.50   -4.37    6.94
 1980   -5.75    6.75   -6.08   -3.66  -20.02
 1981    3.35   16.79   -6.89    3.82   -0.31
 1982   -2.95  -25.23   -2.32   -2.62   18.37
 1983   -9.08  -14.72  -27.68   -4.23   10.32
 1984   -4.99   -3.70   -0.90   -5.68   -9.68
 1985   -3.93  -23.93   16.49   -2.53   -5.76
 1986    3.75  -11.29   16.30    1.80    8.20
 1987    1.27   -2.74   -6.72    0.39   14.14
 1988   -1.07   -1.50    3.75   -4.75   -1.77
 1989   -3.59   -1.35   -0.03   -0.04  -12.93
 1990   10.93   25.49    6.32    0.20   11.69
 1991    3.94    7.58   -4.38    5.48    7.08
 1992   -0.97  -14.57    2.95    7.02    0.73
 1993   -6.27   -5.13   -0.28    3.74  -23.40
 1994    7.62   28.39    1.74    0.04    0.31
 1995    7.29   49.87   -9.59    1.64  -12.76
 1996    2.69   22.27   10.98   -2.69  -19.80
 1997    8.51   34.56    6.93    5.31  -12.75
 1998   -5.89  -26.43   21.30    1.84  -20.29
 1999    4.55   -3.28    8.95   -3.75   16.29
 2000   -1.28   -5.73   -0.71   -0.22    1.54
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    9.79   -6.76   11.01
 2002  -10.24  -26.20  -19.26   -5.61   10.11
 2003    1.41  -14.61   -0.08    0.21   20.12
 2004   -0.10   11.06   14.59   -0.07  -25.97
 2005    1.30   15.07   10.10   -4.57  -15.38
 2006   -1.43    8.34  -11.01   -6.05    3.00
 2007    5.02    6.73   11.42   -2.62    4.53
 2008   -4.05    2.54   -5.24   -0.38  -13.14
 2009   -2.58   -2.76    3.02    4.76  -15.32
 2010    0.59   12.83   16.37   -6.16  -20.70
 2011   -2.11   20.07  -15.71   -3.97   -8.82
 2012    7.54    9.13    6.45   -0.10   14.66
 2013   -2.80   -9.33    6.34   -1.78   -6.43
 2014    6.49  -10.57   10.37    3.30   22.87
 2015    2.01    9.07   -7.71   -7.14   13.82
 2016   -2.17  -11.38  -18.53   -5.40   26.62
 2017    0.58   -4.69  -22.91    1.66   28.25
 2018   -6.93  -29.26   -0.14    3.35   -1.68
 2019    9.75   17.39   -4.40    9.73   16.27
 2020   -3.18  -30.72   16.23   -6.24    8.00
 2021   -5.05  -30.56    6.80   -3.10    6.67
 2022   -9.31   -0.56  -11.68    8.75  -33.74
 2023   -6.88  -13.11   -1.30   -2.30  -10.81
 2024   -9.50  -14.32  -24.26   -0.12    0.69
 2025    0.10    7.50   -2.18   -4.28   -0.64
 2026    2.22   22.38   -6.85   -3.90   -2.76
 2027    0.57   12.93  -20.84   -1.86   12.03
 2028    2.82   13.48   -4.57   -2.08    4.46
 2029   10.66   14.43   24.49    0.23    3.51
 2030    8.78   -9.01   23.39   -0.62   21.37
 2031   -1.36    6.44  -15.50    0.80    2.83
 2032   15.98   24.29   20.70   -0.04   18.96
 2033   12.46    9.73   10.36    3.08   26.66
 2034  -13.05  -33.27    3.20   -5.42  -16.73
 2035   14.16    9.19   23.96   13.34   10.14
 2036   -0.70   -9.02    8.12    8.64  -10.54
 2037    2.24   -9.21   14.64   -8.73   12.27
 2038   -2.25  -13.51    3.74   -1.75    2.53
 2039   -8.37  -18.42   -9.96   -1.32   -3.75
 2040    0.19   21.58    3.27    2.41  -26.49
 2041   -5.86  -12.95   -4.69   -4.77   -1.04
 2042   21.25   66.36    7.29   -0.31   11.65
 2043    3.23   14.80   -3.06   -4.14    5.34
 2044    7.27  -15.00   17.92  -10.13   36.28
 2045    0.48    0.28  -16.20   -7.90   25.74
 2046   -0.80    4.19    8.82   -4.37  -11.84
 2047    8.18   22.47   -5.14   -5.76   21.15
 2048   -3.06    8.53    3.34   -2.72  -21.38
 2049    3.02    0.39   21.19   -4.20   -5.31
 2050    8.98   20.08   -9.19   -7.83   32.86
 2051   -4.48   14.01   -2.87   -6.38  -22.69
 2052   14.34   23.18   18.86   -1.91   17.22
 2053   -2.21    8.30   -9.61   -0.70   -6.82
 2054    4.47   45.10  -26.85   -5.68    5.32
 2055    4.09   28.18   -9.20    3.00   -5.63
 2056    2.88   33.34   -9.98   -5.76   -6.08
 2057    4.56   43.49  -27.91  -11.17   13.82
 2058    5.70    5.71   -5.43   -3.93   26.44
 2059    1.40    7.59  -31.30   -2.87   32.19
 2060    1.97   20.67    8.06   -5.71  -15.15
 2061    5.76   18.17   -8.78   -8.91   22.57
 2062   -7.14  -21.52   21.37    0.62  -29.05
 2063    9.64   37.38   -6.61   -6.24   14.04
 2064   16.02   16.01   36.31   -1.08   12.84
 2065    9.68   11.77   18.09   -3.33   12.18
 2066    9.43   58.31  -22.96   -5.67    8.05
 2067   10.57   62.24   -4.18   -7.93   -7.86
 2068    3.48   29.82  -13.24   -7.64    4.99
 2069   -3.09  -11.16   -1.54  -10.39   10.71
 2070   14.81   42.29  -10.18   -5.05   32.17
 2071   -3.65    5.27   -9.94   -2.99   -6.91
 2072   -0.01   -3.04   11.85   -1.45   -7.40
 2073   -0.33   14.13    1.44    2.17  -19.04
 2074    5.54   52.85  -20.30    8.87  -19.26
 2075   21.98   63.28    3.93   -6.11   26.80
 2076    1.51   24.43   10.77   -9.06  -20.09
 2077   11.35   52.32  -10.65   -1.15    4.88
 2078    0.63   12.98    4.30   -6.84   -7.94
 2079   14.97   44.74    5.93   -2.97   12.19
 2080   -4.49   22.57   -1.62   -9.39  -29.52
 2081   11.22   37.14  -17.16   -3.12   28.03
 2082   14.75   49.58   21.41   -0.73  -11.26
 2083   16.88   65.17   16.30   -8.40   -5.52
 2084   13.17   18.27   -3.68   -6.68   44.76
 2085   -0.17    7.93  -14.00   -7.10   12.50
 2086   21.09  101.23  -10.56   -8.24    1.95
 2087    5.22   44.61    6.66   -6.09  -24.29
 2088   19.60   50.04   40.31   -1.26  -10.68
 2089   11.78   33.51   11.96   -7.79    9.43
 2090   18.21   56.18    6.55   -5.25   15.34
 2091    6.50   40.01   -3.14  -10.49   -0.38
 2092   19.91   56.27   23.81   -6.62    6.18
 2093   10.62   13.50   -0.73   -6.02   35.72
 2094   12.65   53.47   -9.36    6.30    0.21
 2095   14.97   40.92    0.83   -7.09   25.25
 2096   12.95   57.95   -7.81   -1.06    2.74
 2097   34.15   86.73   -4.86   -3.05   57.76
 2098   16.58    2.59   18.60   -2.53   47.66
 2099   18.69   70.70    1.05   -7.78   10.76
 2100    4.69   35.17    0.35   -6.51  -10.27
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -5.48   -4.63   -4.91
 2002    5.22   16.03   -3.38   -1.42    9.66
 2003    7.92   25.77   -6.68   -5.28   17.85
 2004    3.38  -18.97   16.58   -1.75   17.67
 2005    4.89   -0.51    1.50   -4.09   22.64
 2006   -5.69    2.22   -2.78   -4.36  -17.84
 2007    1.41   16.21  -14.80   -4.52    8.75
 2008    1.08   31.16  -11.87    1.05  -16.03
 2009   -1.69  -39.72   12.89   -3.93   24.00
 2010    0.98   -0.48   -6.44   -2.22   13.05
 2011   -3.34   28.78  -11.33   -3.80  -27.02
 2012   -1.25   21.14  -24.20    1.00   -2.95
 2013   -2.51  -26.48  -20.57   -2.31   39.34
 2014    3.57   10.19    7.29   -0.33   -2.87
 2015   -9.98    5.78  -39.10   -1.09   -5.51
 2016    9.94    3.82    4.91   -3.83   34.86
 2017   -9.71  -29.01   -7.32   -3.18    0.66
 2018    7.87   26.50    4.98   -7.61    7.61
 2019    0.78    8.05  -20.33    3.65   11.74
 2020   15.16   50.98    5.65    1.37    2.63
 2021   13.22   23.48   16.46   -3.75   16.68
 2022    2.34    4.66   -6.20   -8.38   19.28
 2023   -2.02  -26.22   -5.83    9.95   14.04
 2024    2.03  -18.07   27.01    9.04   -9.85
 2025   15.20   27.13   22.04    3.68    7.95
 2026   -8.50   -8.29   11.10    0.81  -37.63
 2027    2.45   31.27  -15.67   -3.34   -2.47
 2028   -4.38   -2.34  -10.79   -3.50   -0.88
 2029   14.46   13.69   37.48    2.25    4.44
 2030    2.67   31.42    1.62    0.63  -22.99
 2031    1.94   10.19  -19.62   -6.01   23.22
 2032    0.13  -12.64   16.75    0.39   -3.97
