Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual      JF     MAM    JJAS     OND
        102.5    39.1   114.1   146.4    74.5
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -3.06   28.70    9.45   -9.56  -16.28
 1961    4.44  -11.52   18.87   -3.84    9.62
 1962    3.35   -6.56    9.81    3.01   -2.20
 1963   -0.86  -32.11    4.12    0.15   -0.16
 1964   -0.65  -30.27    4.29    0.25   -0.19
 1965    2.41    9.77   -5.25   11.57  -12.46
 1966    2.43  -25.25    4.08    3.31    7.29
 1967   -8.16   43.53    0.59  -13.67  -25.25
 1968    3.65   33.45    8.53   -8.64   17.95
 1969   -5.77  -22.71   -0.06  -12.14    8.14
 1970    7.51    5.41   12.83    4.54    7.85
 1971   -5.97  -22.15    3.24  -12.42    2.49
 1972    1.24  -10.20   15.08   -7.76    7.65
 1973    0.29  -19.22   -0.83    5.31   -4.30
 1974   -3.72  -22.50  -11.63   -2.08   10.71
 1975   -0.93   -2.58   -3.96   -6.80   19.69
 1976    0.37   -5.37   -4.44    4.36   -0.69
 1977   -0.61  -33.86   -2.54   -1.53   16.45
 1978    6.00   54.97   -1.25   11.73  -15.07
 1979   -7.00  -18.69    2.73   -3.74  -26.36
 1980   -2.24  -40.86   -4.30    6.37   -8.13
 1981   -3.67   15.08   -2.31    1.05  -24.66
 1982    3.42   32.53   18.17   -2.42  -14.07
 1983    0.38  -34.88    8.87    2.83   -6.68
 1984    2.01   -9.61   10.60    0.48   -3.07
 1985    4.91   64.14    2.38    3.66   -8.71
 1986   -2.92  -46.26    4.50   -6.19    9.50
 1987   -0.08   -5.22  -13.74    7.78    2.06
 1988  -11.38  -51.63  -10.55   -7.94   -7.60
 1989   -6.71   -7.43  -11.83   -6.72    1.42
 1990    9.07   84.74  -11.12   17.77   -9.32
 1991    4.29   11.39    0.78   -2.74   25.59
 1992   -6.98    4.19  -12.67   -7.17   -1.66
 1993    1.50   30.95    0.26   -3.32    5.70
 1994    5.42   18.15   -7.78    4.72   23.02
 1995    0.00   35.67    9.56   -1.13  -24.15
 1996    6.04  -13.39   18.48   -4.01   20.13
 1997    1.13  -18.00  -14.68    1.04   32.32
 1998   -5.52    6.38   -2.26   -1.28  -25.80
 1999    4.12   -1.76    8.39    5.62   -4.30
 2000   -2.54  -15.91  -12.88   -0.78   13.36
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    2.59   30.79   14.98   -6.48   -2.51
