Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        148.1    55.5   128.0   240.2   107.0
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -12.95  -18.05  -13.14  -14.83   -6.85
 1961   -2.03    2.50   -9.79    1.65   -2.18
 1962   -5.31  -13.84   -6.46    8.01  -16.22
 1963   -3.00   -1.24    9.79  -19.90    5.55
 1964    7.25  -15.30    1.96   36.10  -10.89
 1965   10.87   -2.53   -5.27   31.71    8.15
 1966   -0.19   -7.87   17.66    1.80  -15.55
 1967    3.69   13.28   33.44    0.56  -28.28
 1968   -8.02   -5.51   -1.44  -17.69   -3.40
 1969    4.61  -12.53   13.05    1.52   11.71
 1970   23.15   12.91    3.93   66.46   -8.55
 1971    5.31    3.69   15.62    2.58   -0.29
 1972   -7.15   10.42    9.14  -34.13    0.83
 1973  -10.01   -9.02  -20.79  -16.38    8.62
 1974    0.37   17.27    5.85   -8.35   -4.74
 1975  -18.87  -13.79   11.70  -42.62  -21.15
 1976   -9.12  -14.27  -19.39  -16.25   14.08
 1977    5.25  -12.63    0.32    9.31   16.70
 1978  -10.25   -6.78   -7.68  -20.19   -1.90
 1979    3.46  -15.86   -9.92   36.32  -14.11
 1980   14.75    4.70  -10.59   61.04  -14.94
 1981   -4.29    0.92    1.17  -17.64    4.55
 1982    0.52   -8.86    2.01   -2.33    9.10
 1983   -7.26   -7.81    8.90  -20.87   -4.91
 1984   -6.54   20.98  -20.74    0.51  -20.10
 1985   -4.34   -0.79   20.09  -28.67    1.31
 1986   -3.65  -18.37  -35.98   24.25    1.28
 1987   -3.42   -3.10   -9.97   -5.75    6.02
 1988   -6.24   12.52    3.04  -35.96   11.59
 1989   19.43   22.09   19.82   25.72    8.86
 1990   -5.46    0.64    4.15  -27.80   10.65
 1991   13.66   -3.87    6.71   44.18   -8.40
 1992    1.16   -9.22    4.31   12.93  -10.78
 1993    4.84    4.73   10.68   -3.73   10.50
 1994   -0.53   -4.68   17.33  -11.16   -1.42
 1995   -1.93  -19.57   10.24   -5.06    1.84
 1996    6.99    8.42    5.20    4.84   10.69
 1997   10.24    5.73   18.28   17.38   -4.32
 1998   -3.31    7.96  -26.29    0.82    6.63
 1999   -6.75   15.61  -17.15   -9.45   -7.66
 2000    9.30  -15.95   10.22   36.75  -11.41
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    5.53  -19.42   -2.60   22.55    7.61
 2002   -1.78  -21.29   13.47   -2.12   -3.56
 2003    6.72   -1.72   10.21   27.02  -18.20
 2004   -5.79    1.88   -7.96  -12.70    0.47
 2005    4.54    1.30   -1.16   -2.32   21.53
 2006   -6.96  -19.67   -2.66   -7.46   -2.13
 2007    0.66    3.40   12.36   -3.53   -7.26
 2008    6.67  -29.56   16.41   27.52   -6.70
 2009    9.25    4.15    9.21    6.15   16.82
 2010  -17.32  -16.06   -5.08  -30.70  -12.57
 2011   -7.62    8.04    7.08  -22.61  -12.77
 2012   -5.89   -0.49   -2.67  -30.93   20.70
 2013  -12.76    3.30  -32.50   -8.02  -10.05
 2014    3.77    5.61   -1.48    3.65    7.94
 2015   12.37   -1.58   31.38   -0.94   20.41
 2016   -5.13    6.03    8.64  -20.58   -5.72
 2017  -13.97   -1.45   14.38  -44.85   -9.47
 2018   -5.09  -23.51    6.05   -5.95   -2.79
 2019   -1.66   -5.07  -12.21    3.99    3.65
 2020   -7.29  -19.08  -19.06   -5.99   10.60
 2021    6.42   11.01    8.33    6.50    1.34
 2022   -1.04    0.54   11.55   -7.03   -6.69
 2023   -8.17   16.77    4.45  -41.27    6.70
 2024   -2.64   -0.24    7.76  -14.14    0.69
 2025    6.39  -17.65   57.42  -13.52   -2.07
 2026   -4.40  -18.13  -10.85    7.26   -4.36
 2027   -5.00  -21.63   11.33  -18.28    7.47
 2028    4.88  -10.63   -9.55   29.08   -2.60
 2029   -2.68   12.96  -15.51    6.85  -12.96
 2030   -7.54  -17.17    6.06  -23.88    7.04
 2031   -3.14   -0.25    8.21  -19.00    4.72
 2032    1.55  -17.87    5.90   20.24  -14.77
 2033   -8.12  -17.77    6.71  -13.83   -8.90
 2034   -6.99  -12.87   -9.05   -3.92   -5.10
 2035   -2.55    0.03  -11.86   -1.88    4.14
 2036  -13.90    7.68  -17.83  -38.25    8.10
 2037    4.22    8.74    1.85   25.20  -24.42
 2038   -3.07  -16.01    2.81    3.05   -8.47
 2039   -9.63  -11.52  -15.44  -11.23   -0.40
 2040  -15.16   -3.07   -8.91  -24.90  -16.47
 2041    0.36   24.56  -12.23    4.38   -8.53
 2042    6.40   -5.09   11.46   14.78   -2.15
 2043    2.80  -15.52   22.05    1.49   -2.51
 2044   -5.63  -19.24  -12.36    7.31   -7.07
 2045    1.76  -25.82   24.02    4.86   -6.25
 2046   -3.51   -6.67    3.86   -8.44   -2.19
 2047   -2.57  -17.61    4.25   -3.65    2.06
 2048  -12.88   -5.50  -31.08  -14.18    2.16
 2049   -4.12   -3.24  -12.04   -0.87   -1.11
 2050  -16.36  -24.34  -19.64  -16.05   -8.17
 2051    5.54  -12.40   19.28    5.20    4.19
 2052    9.58    4.74   -1.03   38.57  -15.23
 2053   -7.17    9.99  -12.00   -8.88  -11.49
 2054  -13.50  -15.43    0.09  -34.84    2.65
 2055    1.06   -4.92   -4.44    2.21    8.99
 2056   -3.67   -4.90    6.55  -13.53    0.08
 2057   -0.98   12.29   -8.35   -2.23   -0.78
 2058   -0.54  -10.28    2.86    6.54   -6.90
 2059    2.42    0.98    9.94    0.49   -1.58
 2060    8.16  -16.46   23.72   24.16  -12.33
 2061   -9.75  -13.31  -11.38  -23.51   12.62
 2062   -7.16  -23.87    3.60  -22.09   13.13
 2063   -0.50  -14.58   -5.75    3.61    8.66
 2064    1.36   -8.83    3.82    4.87    1.02
 2065    0.20  -15.65    5.59    1.85    3.19
 2066   -3.45   -7.08   -2.22  -17.22   16.12
 2067  -11.20   -5.29  -15.06  -15.77   -5.20
 2068   -1.55    6.62  -27.47   13.39   -0.98
 2069    3.30  -12.95   10.12   11.69   -3.85
 2070   -8.58  -14.33   -2.91  -19.40    4.02
 2071  -28.41  -20.36  -38.05  -37.72  -11.72
 2072   -3.68   -8.67   -9.28   -8.17   11.25
 2073    3.33    8.19  -15.39   13.03    5.88
 2074   -9.36   -1.16   -4.44  -31.61    9.91
 2075  -11.47  -16.61   -6.57  -20.12   -1.40
 2076    1.67  -15.28   -3.25   13.88    1.62
 2077    7.73  -15.70   16.77   19.04   -0.77
 2078    7.35  -17.40  -13.03   41.92   -1.87
 2079   -6.24    4.90   -5.36  -12.80   -5.81
 2080    2.15   -0.70    5.92    2.79   -0.59
 2081  -10.71   -5.02  -12.22  -26.74    8.39
 2082   -0.45   -4.03  -13.96   11.10    0.05
 2083   -3.23   18.75   -6.38  -20.20    7.90
 2084   -4.62  -13.81   11.49  -17.93    3.11
 2085   -4.62    2.92   10.30   -7.06  -21.30
 2086   -0.08   10.56  -12.12    6.00   -3.25
 2087   -6.29   -5.16   -7.07   -6.24   -6.33
 2088   -7.17   -3.92    6.83  -20.15   -6.03
 2089   -7.90   18.40  -13.63  -20.02   -3.55
 2090  -14.05    1.41  -27.78  -18.79   -4.30
 2091   -8.89    2.94   -1.51  -22.89   -5.50
 2092    8.34   -4.79   25.81    8.29   -0.32
 2093   -4.06    2.18    9.34  -16.63   -4.84
 2094   10.65   -8.49    9.72   12.35   22.06
 2095    1.02   -6.68   -4.89   16.38   -8.42
 2096    4.79    3.66    5.68    3.15    6.83
 2097   -7.55  -19.18   -6.19   -8.42    0.00
 2098  -11.99  -25.30   -7.69   -9.61  -10.58
