Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -1.90    2.60    9.10   -4.08   -9.32
 1961    0.76   -1.01    8.25   -3.72   -2.18
 1962   -1.58    1.11   -3.99    8.01   -7.07
 1963   -3.00    0.84    4.70  -10.96   -0.12
 1964    0.41   -2.80    2.72    5.15   -8.16
 1965    0.66   -1.56   -5.27   -2.46   -0.93
 1966    2.49    0.47   -0.64   18.37   -2.54
 1967    2.86    0.75   -6.94   14.42  -12.03
 1968   -3.00    2.82    0.38   -6.50   -3.40
 1969   -1.32   -6.99   -1.63    2.18   -4.61
 1970    4.93    2.12    3.27    6.65   -3.82
 1971   -1.19    1.00    8.22   -4.63    1.23
 1972   -4.46   -3.95   -6.99   -9.49    4.87
 1973   -1.82    0.72   -4.06    2.50    1.20
 1974    0.37   -0.76   -7.16    3.61    2.53
 1975   -3.84    2.26   -6.29   -9.95   -6.18
 1976   -4.21    1.32   -6.30  -11.38   -0.51
 1977   -0.62    5.09   -3.50   -2.55    9.16
 1978   -4.81   -4.61   -1.43    6.80  -11.22
 1979   -4.81   -1.38   -9.92   -5.41   -7.93
 1980   -1.94   -5.05   -4.90   -4.35   -6.05
 1981    3.57   -2.85    1.17    9.47   -1.07
 1982   -4.21   -5.94  -10.49   -6.26   -5.92
 1983   -1.11   -1.19   -9.14   -4.74   -7.66
 1984    2.06   -4.30    4.93   13.07   -5.73
 1985   -2.23    6.98    0.45   -8.06    1.31
 1986    0.89   -1.55   -0.46   -0.58    5.88
 1987   -2.04    0.57   -9.97    1.55    5.27
 1988    4.35   -1.32    6.73   -1.25    3.31
 1989    1.92   -4.34    5.21    4.34    3.49
 1990    5.08    1.24    4.15   11.86    3.76
 1991    5.07   -2.95    0.89   -2.54    4.38
 1992   -2.58   -2.46    0.17   -4.59   -4.11
 1993    0.97    3.23    1.54   -5.44    4.24
 1994   -0.53    1.06   -0.47   -1.11   -5.98
 1995    0.01   -4.91   10.24    5.06    3.65
 1996    2.92   -4.51   -1.31    4.84   -0.79
 1997   -3.42    0.33   -9.03    3.47   -4.32
 1998    0.82   -3.01   -6.55    8.34    6.63
 1999    1.66   -0.69    5.84   -4.34   -3.21
 2000    9.30    1.30   10.22    5.95   -8.36
Projections under SRES A2 scenario
 2000   -0.07   10.21    9.96   -5.45   -2.19
 2001    3.96    0.72   -0.02   -0.40   -0.19
 2002    6.56   -2.28   -3.99   18.18   10.05
 2003    2.96   -5.67   10.21   -1.89   -1.23
 2004    0.51    1.08    2.32   -6.02   -3.21
 2005    4.00    0.24   -3.42    0.44   -3.56
 2006   -0.19   -4.18   -2.66   -7.46   -2.13
 2007    0.28    0.57   -2.04   -1.87   -4.09
 2008    1.52   -5.26   -0.44    1.66   -4.04
 2009    2.36    2.57    0.45    0.81   -0.16
 2010    5.99    0.37   -4.48    4.60   -0.17
 2011    0.65   -0.51   -7.17   -8.09    1.07
 2012    2.64   -0.49   -0.23    2.68    1.25
 2013    5.78   -4.09   11.59    8.32   -0.35
 2014   -4.14    1.45   -7.31    3.65    7.14
 2015   -4.28    1.75   -4.22  -12.10    1.24
 2016    2.75    6.03   -1.58   -1.77   -5.72
 2017   -4.78    0.52   -5.62    3.58    3.12
 2018    8.14   -4.03    2.37    8.29    2.42
 2019    2.10   -5.73   -4.32    3.23   -2.00
 2020   -0.99    2.61   -0.19  -13.82    1.97
 2021    5.56    7.77    6.93    7.08    1.34
 2022    0.04   -6.68   -4.82    2.64   -2.30
 2023    3.77   -0.51    4.45   13.90   -0.45
 2024   -2.16   -0.24   -6.50    0.72    0.69
 2025    1.55   -4.17    0.86   -9.33    2.35
 2026   -2.82    0.04   -6.56   -0.35   -1.11
 2027    2.33   -2.38   -6.43    8.75    4.11
 2028    1.76   -8.47    2.62   -1.15    5.89
 2029   -2.68    0.69  -11.86    0.68  -11.43
 2030   -4.10   -1.79    0.66   -3.70   -0.01
 2031    4.09    1.69    2.44    5.34   -0.37
 2032   -0.91   -4.98   -4.69   -2.68   10.09
 2033   -0.65   -2.82   -3.57    2.41   -3.08
 2034   -6.33   -6.89  -12.93   -5.61    4.23
 2035    3.01   -0.22    6.69    7.69   -1.17
 2036    5.26    4.21    3.63   -6.50    4.37
 2037   -3.04   -3.45   -2.47   10.76   -2.31
 2038    3.00    3.85    0.09   14.61   -8.46
 2039   -4.62   -1.17   -9.65    3.35   -0.40
 2040    0.64   -1.29   -3.20    4.84   -0.63
 2041    0.36   -1.08   -7.16    0.99   -4.89
 2042    5.73   -3.69   -4.11    6.49   -2.15
 2043    4.08   -3.44   -8.45   21.96   -0.66
 2044    3.60   -4.80  -12.36    1.48    5.89
 2045    2.60    1.42    0.48    5.35    1.04
 2046    1.02   -1.26    1.63   -1.22    1.12
 2047    1.61   -5.97    3.14   -0.64   -5.73
 2048   -3.27   -7.73  -13.91   -5.62    2.16
 2049    8.22   -6.76  -12.04   16.19    2.95
 2050   -1.77   -3.40   -2.82   -5.43   -0.08
 2051    6.88    1.20    0.41    5.20   -3.27
 2052   -6.72    4.70   -7.01   -6.81   -4.49
 2053   -6.45    3.24  -12.00    2.81   -1.26
 2054   -0.69    2.51    0.09   -9.80   -1.16
 2055   -0.68   -1.83  -12.65    1.70    3.48
 2056   -1.28   -3.45   -2.98    6.33    4.02
 2057    1.62    2.91   -3.71    3.17   -3.38
 2058    5.44    0.23    9.20    6.54   -4.93
 2059    2.42    2.28    9.94    1.46   -2.74
 2060    1.99   -4.84   -0.93   -1.56   -0.30
 2061    1.41   -3.54   -6.13   10.40    2.15
 2062    1.34    3.04   -6.21   19.84    0.00
 2063   -0.50   -5.48   -5.75    2.46    6.08
 2064    1.36    1.99   -5.41    4.87    1.02
 2065   -0.37   -2.91   -7.53   10.47    2.27
 2066    3.64   -5.50    2.71   -0.08    1.42
 2067    9.53   -5.29    2.98    8.09    4.65
 2068   11.54    1.38   10.11   13.39    2.17
 2069    3.30   -2.01   -4.62   12.05    4.88
 2070   -3.49   -2.28  -20.71   -0.45    3.74
 2071   -1.20   -1.86  -14.48    6.01    3.68
 2072    0.22   -1.61    0.61   -8.17   11.25
 2073    3.33   -0.54   -0.87   10.10    5.85
 2074   -0.04    0.49   -0.37   -3.47   11.49
 2075   -3.67    0.78   -7.99  -10.00   -3.92
 2076    7.95    4.75    0.90   13.88    5.23
 2077    1.63    1.67   -7.23   10.14   -0.77
 2078    7.46   -3.54   -1.45    9.42   -1.87
 2079    7.84    1.68    0.96   14.02    0.23
 2080    2.15    3.09   -7.06    4.04   -0.59
 2081    0.00   -1.88   -7.24    8.60    8.02
 2082   -6.64    1.37  -17.23  -14.30    7.20
 2083   -3.18   -3.46  -17.61   12.83    3.13
 2084   -5.17   -3.07  -16.37    2.89    0.89
 2085    2.72   -3.68  -15.31    7.75    1.45
 2086   -7.37   -5.16  -12.12   -1.03    1.13
 2087   -3.98   -0.07   -7.07    7.63    3.38
 2088   -4.85   -3.92   -5.33    1.33    3.04
 2089   10.91    1.00  -13.34   32.36    8.17
 2090    0.09   -0.44  -14.67   -5.72    1.13
 2091   -8.89   -0.84   -1.51  -13.34    4.30
 2092   -2.88   -2.19  -11.13  -11.07    1.65
 2093   -0.93    0.18  -16.78   -3.41    2.64
 2094   -1.74   -3.75  -26.82   12.35   22.06
 2095    3.59   -3.47   -4.89    5.00    3.89
 2096    7.25    0.08   -5.67   10.76    9.94
 2097   -3.70    0.35   -7.83   -3.59   -4.71
 2098   -3.99   -1.37   -6.16   -1.06   -1.06
 2099    6.52   -7.44  -23.35    6.61    8.07
 2100    1.58   -8.75  -16.04   14.27   13.57
Projections under SRES A1B scenario
 2000   -0.07    6.61    9.96  -12.23   -7.43
 2001    2.17   -2.62    4.93    2.87    7.23
 2002   -3.65    8.59    1.73   -9.15    3.37
 2003    2.04   -0.54    6.12   -3.47   -0.78
 2004   -0.36   -0.99   -1.45   -0.94    1.60
 2005   -2.39   -3.19   -5.97   -3.08    0.41
 2006   -5.66   -4.30   -0.44   -2.44   -6.83
 2007    3.69   -1.44    0.56   -1.19    4.91
 2008   -0.03   -1.49    5.66    1.01   -4.93
 2009    5.22    2.17    8.01   10.03   -1.87
 2010    1.21   -1.60   -1.39   22.76   -4.96
 2011    0.78   -0.03    2.94  -16.36   -0.11
 2012   -5.90    1.18   -9.09    2.92   -6.38
 2013    0.85    0.30   -8.27   -4.22    7.57
 2014    7.21    1.58    5.41   11.63    2.61
 2015    2.24    1.57   -4.85    9.41   -3.58
