Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        150.2     9.9   175.3   266.7    63.4
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -6.55   -6.13   -9.70   -0.96  -11.14
 1961   -8.21    8.75   31.19  -31.16  -28.30
 1962    7.66   11.72   32.04   -7.99    1.46
 1963  -11.95   -9.35   13.85  -27.81  -18.33
 1964    4.86   -2.18   22.88    9.49  -14.65
 1965  -10.22   -8.15   -7.80  -20.03   -0.93
 1966   12.02    0.47   12.55   18.37   10.75
 1967   -6.73   -7.12  -17.64   14.42  -23.77
 1968   20.23   -7.03  -10.79   49.35   30.62
 1969   -6.36   -8.87  -39.70   31.13  -21.31
 1970   13.37   -1.43  -16.20   59.18   -8.29
 1971    5.51   -5.99   29.85   -4.35    1.98
 1972  -12.77   -8.97  -10.69  -29.45    4.87
 1973   -3.75   -5.91   -9.36    2.50   -5.05
 1974   -8.31    0.04   -7.16    0.59  -26.89
 1975    7.29    7.83   -9.35   46.25  -28.39
 1976   -5.56    5.81   18.77  -16.16  -23.33
 1977   30.37   14.96   34.24   35.94   29.34
 1978  -15.80   -9.42   -6.38  -31.93   -7.97
 1979   -3.84   10.30  -14.99  -30.05   32.84
 1980  -25.13   -5.05  -33.66  -32.04  -20.77
 1981   10.84   -9.60   -7.15   31.39   15.05
 1982  -10.70   -8.52   -7.16  -13.04  -12.58
 1983   14.92   36.39   -3.49   43.88  -19.61
 1984    1.81   -7.06    4.93   28.08  -30.42
 1985   -9.35   -7.20  -41.01    5.35    1.30
 1986   22.82    1.47   12.47    4.38   71.99
 1987  -14.80   -5.36  -52.52  -11.99   12.87
 1988   -3.17   -6.48   26.97  -34.26   10.37
 1989    0.63   -4.34   33.05  -26.38    7.56
 1990   -2.98   34.66  -11.52  -18.49    1.16
 1991    8.63   -2.95   44.78   -4.77   -1.94
 1992    3.50   -4.17   11.85   -0.57    5.70
 1993    6.37   29.74   -3.49    5.69    1.55
 1994    1.21   -8.69   32.76  -17.43    1.11
 1995  -17.58   -8.99   -0.34  -43.82   -5.57
 1996    3.12   -6.65  -10.64   27.81   -9.53
