Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        141.5    72.4    95.7   221.2   127.3
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   10.43   14.25    9.10   13.28    5.42
 1961    0.76    4.98   20.88   -8.25  -10.17
 1962   15.17    4.61   15.75   17.65   18.32
 1963   -0.91   -5.50   26.41  -16.19   -4.80
 1964   19.68  -11.65   53.69   13.65   14.60
 1965    5.67    9.31   47.97  -15.01  -11.47
 1966    5.61  -26.04  -24.04   43.46    5.90
 1967   13.31  -21.31   13.23   34.74    7.88
 1968    1.04  -35.10   18.06    9.37   -2.98
 1969  -14.08  -18.36    5.26  -43.37    8.49
 1970  -12.90   16.16   -4.81  -27.17  -21.34
 1971   12.38    8.57    8.22   25.60    1.44
 1972   13.27   23.64   24.05   16.16   -8.27
 1973    8.75   10.61    8.94   11.79    3.26
 1974   -6.55  -16.16  -11.13   -7.87    6.20
 1975    2.00    7.04  -14.12   14.39   -1.75
 1976   -1.38   21.72   -6.30  -11.38    1.48
 1977   -8.15    5.09  -22.20  -17.59    9.66
 1978    6.55  -28.92   30.30    2.09   12.40
 1979    5.74   10.28   33.10   -9.33   -4.55
 1980    1.26   -8.96   11.57   -0.26   -0.21
 1981   16.34   23.11   25.32   20.32   -2.46
 1982  -16.97  -10.35  -10.49  -29.25  -11.46
 1983    0.79  -18.98  -27.52   13.64   25.14
 1984   11.91   -4.30   24.73   24.12   -6.38
 1985    0.47    7.55    1.96  -10.72    9.19
 1986   -0.65  -12.94   -0.46   -0.58    7.24
 1987   -2.00    1.34  -19.29    1.55    8.34
 1988    3.24  -17.72    7.71   21.59  -11.73
 1989   16.55   -3.05   38.18   12.65   13.16
 1990   18.55   12.55   25.84   16.47   18.05
 1991    5.07    9.07   12.48   -7.76   12.11
 1992   -0.26   -4.01    0.17    9.09  -10.67
 1993   -4.99    3.52  -16.44    3.45  -10.46
 1994  -20.57  -20.80  -37.60  -14.80  -11.08
 1995   -1.51  -12.19   18.12    1.48  -18.02
 1996  -23.07  -12.84  -57.07  -17.39   -3.46
 1997   -3.42    7.97  -13.94    4.54  -11.12
 1998  -22.12   -3.01  -57.54  -28.05    8.48
