Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960   150.38   16.55  128.15  269.46  103.06
1961   162.61   17.74  123.14  285.21  135.21
1962   136.35   34.12  125.46  201.82  128.10
1963   139.23   28.27  142.11  230.39   88.77
1964   142.38   17.67  165.28  207.06  116.38
1965   144.81   38.95  142.33  225.74  109.94
1966   147.32   58.15  148.11  201.66  133.54
1967   151.04   16.90  151.99  256.01   99.57
1968   131.74   49.37  125.81  216.02   80.20
1969   110.04   32.69  118.61  160.93   85.16
1970   130.91   23.63  140.30  208.50   89.60
1971   123.97   48.38  114.80  198.79   83.76
1972   125.28   51.70  135.75  167.19  107.99
1973   107.40   19.12  115.12  170.50   74.38
1974   109.85   40.15  105.60  183.50   62.37
1975   131.21   37.67  135.86  183.81  118.79
1976   123.71   32.68  108.06  189.82  111.89
1977   133.89   29.10  174.72  172.27  111.74
1978   139.24   47.59  146.19  227.31   75.97
1979      NaN   24.01  103.80     NaN     NaN
1980      NaN     NaN     NaN     NaN     NaN
1981      NaN     NaN     NaN     NaN     NaN
1982      NaN     NaN     NaN     NaN     NaN
1983      NaN     NaN     NaN     NaN     NaN
1984      NaN     NaN     NaN     NaN     NaN
1985      NaN     NaN     NaN     NaN     NaN
1986      NaN     NaN     NaN     NaN     NaN
1987      NaN     NaN     NaN     NaN     NaN
1988      NaN     NaN     NaN     NaN     NaN
1989      NaN     NaN     NaN     NaN     NaN
1990      NaN     NaN     NaN     NaN     NaN
1991      NaN     NaN     NaN     NaN     NaN
1992      NaN     NaN     NaN     NaN     NaN
1993      NaN     NaN     NaN     NaN     NaN
1994      NaN     NaN     NaN     NaN     NaN
1995      NaN     NaN     NaN     NaN     NaN
1996      NaN     NaN     NaN     NaN     NaN
1997      NaN     NaN     NaN     NaN     NaN
1998      NaN     NaN     NaN     NaN     NaN
1999      NaN     NaN     NaN     NaN     NaN
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
