Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
         83.8   144.6    92.6     9.5    88.6
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -0.29   16.55   10.72    4.99   -7.56
 1961   -6.32   -4.81   -8.41   -2.15   -9.90
 1962    1.94   11.57   14.40   -0.18  -18.02
 1963    0.56    7.03   -2.24    3.52   -6.08
 1964   -6.56  -14.55  -14.59   -0.95    3.86
 1965    2.51   -3.62   -4.55    5.29   12.93
 1966    2.57    1.79   -2.02   -1.69   12.19
 1967   -3.42  -16.70    0.33    4.59   -1.88
 1968    0.99  -11.66   29.25   -2.96  -10.68
 1969   -6.41   -2.20   -2.33   -1.23  -19.87
 1970    0.59  -20.33    8.79   -3.44   17.33
 1971    9.54   13.60    9.77    3.88   10.90
 1972   -7.89  -15.02   -8.30   -1.42   -6.82
 1973  -11.05   -6.41  -15.11   -3.34  -19.35
 1974    7.60   13.96   14.15    5.69   -3.40
 1975   -1.12   -2.90    2.49   -0.45   -3.60
 1976  -12.93  -24.16  -14.48   -1.56  -11.51
 1977    2.91    5.72    0.21   -2.90    8.64
 1978    4.32   27.01  -11.07    3.93   -2.58
 1979   -8.04   -8.54  -11.88   -3.26   -8.49
 1980   -0.64   -8.70  -11.77    0.79   17.13
 1981   -2.58    9.84    2.73   -4.31  -18.59
 1982    8.86   12.86   15.48    2.23    4.86
 1983   -5.29    7.40  -14.19   -1.42  -12.94
 1984    6.10   16.04   15.32   -3.06   -3.92
 1985   -3.44  -23.59   11.95   -1.26   -0.87
 1986    5.91    1.00    7.40    4.10   11.16
 1987    1.02    7.31   -0.90    0.75   -3.09
 1988   -7.40   -9.99  -12.95   -4.31   -2.36
 1989   -1.17   11.54  -17.65   -0.52    1.93
 1990    5.31   19.44   18.42   -3.30  -13.32
 1991   -6.57    3.08  -17.92    4.62  -16.07
 1992   -1.55   -1.21   -0.10   -3.24   -1.66
 1993   -6.84   -5.99  -11.18   -1.40   -8.79
 1994   -7.25  -32.34   -2.42   -0.28    6.02
 1995   -1.23    0.30   -2.40    2.97   -5.81
 1996    0.61  -21.94    3.62    4.92   15.86
 1997    4.47    0.29   -8.88    1.30   25.18
 1998   18.63   16.78   35.40    3.24   19.10
 1999    9.13   14.97   15.45    1.04    5.06
 2000    5.96   13.62   10.86    1.29   -1.91
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    1.71   -4.25  -10.95
 2002    1.06    1.18   -9.28    4.12    8.20
 2003    4.04   -4.12   -3.01    2.08   21.22
 2004    2.29    7.82   -5.35    0.07    6.62
 2005    2.26   14.29   -4.37   -2.45    1.57
 2006  -10.17  -13.27  -18.01   -1.14   -8.26
 2007    9.68   17.83    7.25    2.74   10.89
 2008    5.46   12.96   23.12   -4.94   -9.29
 2009    3.35    9.16    6.78   -0.76   -1.77
 2010    4.11   -0.51   15.31   -0.73    2.36
 2011   -2.33   -1.18   -8.46   -0.23    0.55
 2012   -3.41  -11.89   -3.49   -4.94    6.67
 2013    2.13   -9.32    9.96   -0.23    8.12
 2014   -1.68   17.82    6.99   -0.68  -30.85
 2015  -17.55  -26.61  -21.77   -4.20  -17.61
