Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
        101.1    41.5   112.7   115.1   135.1
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960    5.31  -55.13   23.45   -0.80   -7.72
 1961    2.90   42.11    8.81   -3.85   -8.33
 1962    6.86   22.45   -6.39   -0.38   19.29
 1963  -18.61  -17.85  -13.81  -15.15  -25.82
 1964    7.77   -1.37   17.24    5.23    4.84
 1965   -4.90    9.10   12.58   -3.29  -25.17
 1966    1.87   -9.58    5.42    2.82    1.60
 1967    2.23    7.03   10.93    3.15   -7.30
 1968   -4.68  -53.96    6.94    0.52   -3.64
 1969   -6.23   14.34   -7.64    0.16  -16.82
 1970   -6.39   21.12   -9.64  -11.18   -8.05
 1971   12.78   37.43    5.64   16.31    8.16
 1972    3.15  -39.02    5.74    6.92   10.75
 1973   -0.15    7.83   -4.22    1.68   -0.77
 1974    0.28  -35.06    3.89    3.88    5.07
 1975   -2.21  -29.59   -8.10    2.88    6.78
 1976   -1.22   -7.80    8.60   -9.63   -0.22
 1977    7.13   61.33    2.48  -13.85   12.22
 1978    7.30   41.89    4.70   -4.05    8.51
 1979   -1.83   32.66    3.19   -7.03  -12.20
 1980   -1.49   18.40   15.79   -4.18  -19.74
 1981    9.66   18.04   -0.86    6.84   18.26
 1982   -3.86  -22.49    4.26   -4.27   -4.56
 1983   -0.54   13.47    3.95   -3.29   -6.26
 1984   -0.35  -39.28   13.97    2.39   -2.66
 1985   -7.20  -37.30    2.27    0.28  -12.22
 1986   -5.64  -14.84    8.10  -13.12   -7.90
 1987   13.07   20.01   10.62    8.14   17.17
 1988   -5.56  -20.99   -2.45    2.51  -10.29
 1989    5.36   26.97   -3.91   -5.15   15.41
 1990   19.15   42.16   10.15    7.03   29.92
 1991    5.54  -11.38    2.89    4.61   13.75
 1992   -3.32  -43.09    1.18   13.70   -9.35
 1993    1.18   39.03   -0.85    2.62   -9.97
 1994    0.93   47.97    0.99   11.88  -22.91
 1995  -17.19  -66.90  -16.45    1.91  -18.80
 1996  -13.94  -40.99  -35.10   -5.74    5.05
 1997   -7.91  -57.07   -6.39   -0.51   -0.38
 1998   -5.28   -2.21  -14.16  -10.18    5.36
 1999   -1.45   39.70   -6.28   -1.39  -10.11
 2000   -0.77   -8.54    6.73   11.00  -14.66
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    6.09   -1.59    0.57
 2002   -1.86  -32.13   -4.01    0.79    6.97
 2003    1.84  -22.15  -12.74   -0.17   23.09
 2004  -14.35  -46.12    3.87  -19.01  -15.82
 2005   -6.61  -42.17    7.83   -2.63  -11.09
 2006  -10.08  -22.80  -11.25   -7.17   -7.68
 2007   -6.33   -7.54    5.80   -7.66  -14.95
 2008   -2.09   17.02   -9.99    1.18   -4.17
 2009   10.80   21.08    1.88    4.74   20.24
 2010    0.46  -34.76   -3.32   -9.96   23.31
 2011    7.41   12.54   -2.40    5.73   15.45
 2012    1.93  -58.93    0.11    2.04   22.06
