Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     NDJ     FMA     MJJ     ASO
        177.0   134.0   173.1   155.9   246.7
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     NDJ     FMA     MJJ     ASO
 1960    3.72   -9.67    2.54    8.94    4.85
 1961    3.35   -2.54   15.07   -3.79    6.41
 1962   13.47   22.38   27.79   24.48   -3.65
 1963   14.85   54.72   15.16   31.75  -15.70
 1964    7.11   14.26   21.53    0.64    1.90
 1965   11.24   50.73   16.92    6.11    1.23
 1966   11.60    8.18   20.25   52.58    2.06
 1967   12.35   22.25    4.70   35.82   16.71
 1968    7.15   19.55   28.79    4.79  -11.44
 1969   15.92   46.01   38.01   -1.48   12.35
 1970   17.26   15.82   23.79    6.13   20.21
 1971   14.82    1.59   18.18   15.64   23.10
 1972   -1.59    2.66    5.28    8.59    9.01
 1973   -0.12   25.57   15.73   10.96   -5.04
 1974    5.80    5.19   26.55    2.76    4.48
 1975   -3.53   10.48    4.01   -2.34   -5.95
 1976    7.65   21.91   13.27   -3.22    9.48
 1977   21.08   68.65    4.93    4.36   36.52
 1978    5.42   11.60   26.79    2.19    9.76
 1979    8.37    1.67   37.87   48.12  -10.22
 1980    3.88   25.31   -3.78   -1.05   19.45
 1981   -4.99   -9.94    6.35   -3.20   -6.83
 1982    2.31   17.13   -8.22   -0.84   11.79
 1983  -24.07  -19.82  -26.37  -19.36  -27.54
 1984   15.15    1.88   -4.27   47.95   18.15
 1985    6.32   -3.16    0.11   10.14   14.37
 1986    4.58   11.26    4.23    9.25    2.99
 1987   -0.44  -10.67   11.77   -2.23    1.19
 1988   15.03   -3.86   -3.05   61.34   11.12
 1989   -2.67    5.51  -11.45   -4.38    0.43
 1990   -0.31   -1.44  -37.70   23.72   18.08
 1991    7.48   38.17   42.74    6.73  -14.33
 1992   -7.69   -6.40   11.12   -7.38   -6.11
 1993   -0.11   16.76   14.97   -7.32    6.41
 1994   16.48   57.28    1.56   11.63   19.56
 1995   -0.59   -8.84    8.04  -16.24   10.82
 1996    5.70   -2.34   36.83   18.43   -1.01
 1997   -5.92  -10.20   -2.14   -2.68    1.57
 1998    3.11   13.11  -28.91   -5.26   24.86
 1999   11.71   70.69   24.86   12.01  -27.16
 2000   -7.05    7.97    3.80  -13.75    1.26
 2001   -3.24   19.35  -25.66   46.86  -29.57
 2002   -2.89  -22.72   22.43    9.41  -18.33
 2003  -17.19   -0.01  -26.36  -13.32  -21.92
 2004   -5.64   24.48  -25.12  -40.57   14.05
 2005  -28.40  -11.48  -37.94  -49.06  -17.71
 2006   -5.07  -33.29    9.02    5.88   -7.17
