Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         93.2   229.6    64.2     2.7    76.5
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -12.34   -7.70    7.13  -72.13   16.27
 1961   18.03   11.44   17.39  -19.42   39.69
 1962   -5.28    2.89  -19.09  -66.81  -16.06
 1963    4.39   -0.70    8.37  -52.50   18.35
 1964   -5.96    0.30  -46.41  131.31    4.38
 1965   -7.16   -4.42   -7.08  -53.41  -13.81
 1966   -2.29    0.23  -18.53  -26.29    4.62
 1967   -0.66    7.99  -21.11  138.58  -14.36
 1968   -7.03   -0.24  -17.27    8.63  -19.38
 1969    8.85    7.09   20.62  -68.01    6.99
 1970    1.04   -9.93   -4.50   25.93   37.77
 1971   -4.72   -7.16   -9.96  -25.05    7.70
 1972    7.19   -2.93   20.95    0.61   26.25
 1973    1.81   10.96  -30.25  -19.14    1.98
 1974    4.49   -5.21   40.35   91.37    0.44
 1975   -8.60   -8.93    1.44  -49.88  -14.60
 1976    3.89    3.69   -3.05  -59.17   12.53
 1977   -3.85    1.15   -9.75  -57.18  -12.03
 1978    0.46    1.58    0.64   60.65   -5.18
 1979   -5.02  -11.38   -5.66   76.79   11.74
 1980   -5.13    1.00  -10.39   26.35  -20.26
 1981    2.39    1.43   10.87   48.82   -3.46
 1982    9.70   10.77   21.62    0.63   -3.19
 1983   -3.95    1.60  -14.85   18.25  -12.24
 1984    4.21    1.83   28.32  -48.34   -7.05
 1985  -11.14   -1.81  -52.46  -21.71   -4.07
 1986    4.43    4.39   16.25  -75.16   -2.56
 1987   -5.74    1.36  -23.35  -80.87   -9.62
 1988    2.43    2.02   22.51  -18.87  -12.48
 1989    3.62   -3.44    6.28   27.61   21.76
 1990    0.39   -8.30   22.43  -55.12    9.92
 1991    1.50    4.37    0.98  125.66  -11.04
 1992    0.36    4.33  -30.37   86.13   11.21
 1993    5.86    1.81    1.57  -54.89   23.76
 1994   -4.95  -12.21    7.14  -66.05    8.84
 1995   -3.54   -6.36   13.24  103.80  -12.91
 1996    8.29   13.60    4.72   -3.33   -4.22
 1997   -3.17    3.00  -11.87  -47.92  -12.84
 1998   -7.97   -1.98  -13.38   51.28  -23.52
 1999    5.73   10.76    0.54  -61.22   -2.64
 2000    1.27   -0.01   12.18  -61.90   -1.83
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -8.14  150.81   -5.15
 2002    3.71    0.70   28.15    5.28   -7.79
 2003   10.70   11.65  -10.62   -8.79   26.43
 2004   -3.43    3.96   -4.11  -18.28  -24.52
 2005    3.53    1.56  -25.72   14.28   33.61
 2006    6.97    7.26   -7.18  -56.66   20.21
 2007    6.37    7.01   29.64  -54.67  -12.92
 2008   -9.98    8.24  -41.60  -59.67  -36.39
 2009   -6.27   -6.22  -27.67  -46.19   12.94
 2010    2.96   -0.81   14.27  -48.56    6.61
 2011   -4.45    8.16  -23.44  -60.12  -24.43
 2012   -9.22   -4.41  -49.26   33.36    8.45
 2013    2.86    7.94   25.92  -60.63  -29.52
 2014   -2.18    6.18  -15.95  -63.72  -13.53
 2015    2.53    8.50  -31.74  -39.89   14.85
 2016    5.36   10.21  -16.46   -5.98    9.54
 2017    4.37    9.77   13.73  -74.85  -16.92
 2018   -3.70  -10.43   15.25   42.64   -1.04
 2019  -11.61   -8.76  -29.63  -41.12   -4.01
 2020   -7.41   -6.85  -10.64  -54.80   -4.72
 2021    6.98    6.99   18.80  -81.20    0.11
 2022   10.83    9.85    9.67  -35.75   16.39
 2023   -3.35    2.97   -2.23    5.23  -23.56
 2024   -8.62   -4.66  -22.91  -21.88   -8.03
 2025   -3.95   12.69  -58.90  -62.48   -5.76
 2026    0.78   -1.24   12.18   33.33   -3.85
 2027    1.56    8.10   -9.96   27.41   -9.33
 2028  -10.28   -5.44  -53.69  -37.78   12.59
 2029    8.04    0.25   55.90    7.41   -8.70
 2030    9.23    7.54   52.38  -38.47  -20.27
 2031   10.49   11.12   29.51  -58.14   -4.96
 2032   -9.43   -9.87   16.09   -2.95  -29.78
 2033   -9.74    1.40  -25.31  -15.86  -29.92
 2034   -3.95   -0.00  -25.64  -24.77    3.14
 2035    8.80    0.55   22.38   -1.75   22.54
 2036    6.48   -2.80   36.53  -54.77   11.27
 2037   -6.65    2.50  -16.21  -30.05  -25.27
 2038   -1.17    1.78  -18.90  -60.86    6.93
 2039   -0.33   -4.35   42.54    8.86  -24.54
 2040   -1.68   10.89   -0.36  -21.66  -39.84
 2041    3.52    7.73  -47.50  -30.92   34.90
 2042   -0.96   -5.09   36.69   15.14  -20.70
 2043    0.91    6.93   -5.11  -22.13  -11.29
 2044    7.97   -6.15   22.37  133.25   33.87
 2045   -1.05    3.74   -5.42  -10.53  -11.43
 2046    6.52    6.01   66.03  -70.13  -39.19
 2047    1.56   11.36    2.14  -32.50  -27.16
 2048    6.29    9.28   15.28  162.51  -15.73
 2049    2.44   -1.54   43.12   56.51  -21.65
 2050  -15.35   -8.47  -38.56  -76.15  -14.38
 2051  -10.78  -15.02   16.58  -78.75  -18.59
 2052   -4.08   -6.38  -26.61  -56.88   23.56
 2053    3.72    9.79    9.29  -57.48  -17.01
 2054   -0.44    8.58   -2.00  -14.35  -25.76
 2055   -2.63   -8.43   29.87  -74.48   -9.96
 2056    2.16   -6.63   50.26  -69.07   -9.31
 2057   -0.46   -2.91   33.47  -81.42  -18.70
 2058   -9.96    2.44  -41.97  -68.09  -18.29
 2059   -8.34   -5.44   -9.45  -65.76  -14.07
 2060  -10.99   -5.59  -29.28  -36.41  -10.97
 2061  -19.37   -7.08  -29.81  -84.39  -45.24
 2062  -25.68  -12.51  -46.83   15.74  -48.93
 2063   -1.61   -6.80   34.26  -80.69  -13.37
 2064    4.40    1.60    1.07   55.80   13.79
 2065   -1.49   -2.57   37.73  -57.49  -29.19
 2066   -0.24   -1.64   45.04   76.19  -36.73
 2067   -0.10    2.07    8.95  -80.25  -11.42
 2068   -2.60   -2.87    9.40  -62.03   -9.76
 2069   -5.55   -0.81  -14.22  -66.87  -10.37
 2070    0.35   10.10  -11.10  -57.97  -17.30
 2071    1.04    8.20  -19.90   -4.92   -2.66
 2072  -14.29    1.02  -40.61  -72.01  -36.17
 2073    0.54   -6.22   23.65  -66.07    3.79
 2074   -8.77   -4.95    9.19  -16.56  -35.06
 2075    2.11    6.82   28.25  -57.38  -31.87
 2076   -3.01   -1.30   13.11  -80.06  -18.99
 2077  -10.68   -8.94    2.47  -66.78  -25.01
 2078   -5.83   -1.76    2.94  -86.06  -22.59
 2079  -14.46  -14.99  -32.05  -89.68    4.53
