Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         83.3   214.1    63.6     9.6    45.6
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -17.99   -7.12   20.84  -34.43  -24.25
 1961    2.24   10.62   -1.05   -0.04  -31.97
 1962    1.36   18.64  -37.21   -4.27  -24.76
 1963    3.21    7.06  -11.53  -18.40   10.23
 1964   -0.72   -4.56    1.89    2.06   13.02
 1965   -6.83   -8.89    2.99   35.01  -19.69
 1966   -0.16   10.99  -21.40   -4.38  -21.96
 1967    8.32   12.70  -22.18  -51.84   42.98
 1968    8.65   11.04   -9.37  -14.86   27.48
 1969   -8.04   -6.29  -25.21  -18.72    9.93
 1970    5.47    6.45   16.69  -36.03   -6.01
 1971    5.48    3.41   34.31   47.79  -33.90
 1972    9.99   16.01  -18.77   26.91   18.28
 1973   -9.02  -11.28  -12.72    2.57    4.33
 1974    1.05    1.29  -10.38  -34.48   23.32
 1975  -11.40  -11.46  -11.82   24.25  -18.04
 1976   -1.57    3.51    1.29  -14.96  -26.59
 1977   12.73    4.93   27.21  -12.68   34.47
 1978  -11.97   -8.25  -35.43   22.98   -4.06
 1979    0.35    0.04   33.70  -23.07  -39.73
 1980  -10.15   -7.55  -39.66   -8.81   18.49
 1981   -6.95    4.73  -23.63   15.62  -43.27
 1982   -3.85    0.38  -21.38   16.18   -3.51
 1983   -5.09   -4.48  -13.76  -40.98   11.68
 1984    8.00   -2.06   14.12  -26.23   53.88
 1985    8.48   -1.34  -31.21   38.48  103.52
 1986    0.01    0.70   -1.10   45.42  -11.27
 1987   -5.50   -1.15   13.37  -15.26  -50.17
 1988   10.42   20.94  -11.86   31.06  -12.18
 1989    9.21   11.93   20.29  -13.43  -14.23
 1990    0.45   -9.36   35.32   -6.90   -0.58
 1991  -20.99  -30.88  -15.65    3.67   12.72
 1992   19.21   12.61   19.59   63.04   40.40
 1993    2.51    2.56   -2.25  -19.55   13.59
 1994  -10.19   -6.08   14.52  -18.19  -62.27
 1995    6.69    1.29   22.50  -13.24   14.17
 1996    7.52   10.85   29.19    6.86  -38.17
 1997  -11.91   -5.05  -35.79    6.52  -14.64
 1998   -0.04   -7.90   41.01  -60.26   -7.68
 1999    1.06    5.20  -37.71   -7.27   37.44
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000  -23.27   -4.88   -5.71  -29.41  -30.62
 2001    2.31    1.96    2.82   28.59   -2.28
 2002   -1.33   -8.64   20.81   17.04   -1.77
 2003    3.05    8.67    7.21   -1.22  -28.20
 2004   11.15   10.64   17.31   33.97    0.10
 2005    9.08    3.19   33.35   36.83   -2.99
 2006    0.47    4.44    1.54   17.34  -23.16
 2007    2.72   11.02  -14.45  -44.69   -2.27
 2008    9.57   13.76   12.54    2.59  -12.72
 2009   -2.53   -7.77   -8.19   15.50   26.18
 2010   22.32   13.35   44.52   -6.79   39.63
 2011   -3.67    2.83    9.09   23.05  -57.56
 2012    3.79   -7.51    8.71  -21.78   55.30
 2013  -10.58  -13.91   -0.02   19.93  -16.13
 2014   15.74   24.95    5.05   28.51  -15.24
 2015    0.91    5.49   11.12  -13.67  -31.68
 2016   -8.36  -11.98   -3.35   14.41   -3.14
 2017    3.77    8.18    5.53  -16.47  -15.09
 2018   -9.81  -10.34   -7.53  -12.61   -9.92
 2019  -10.80   -5.98   -2.29   10.53  -49.76
 2020    0.96    3.53   -0.70   -5.53   -7.44
 2021    4.18   10.25   -2.52   13.08  -16.82
 2022    1.85    4.49   10.89  -17.31  -19.08
 2023    9.01   24.36   -4.12  -12.38  -40.17
 2024    7.91    1.97   25.12   -3.17   14.11
 2025    5.69    9.55    4.82  -22.45   -5.24
 2026  -14.82  -10.72  -28.36  -14.84  -15.15
 2027   -6.81   -5.21   18.59  -14.49  -48.14
 2028    6.69    9.94   18.16   -5.25  -22.06
 2029   10.62   12.82   15.63   38.60  -12.57
 2030   11.76   23.99   15.26   26.76  -53.68
 2031   10.97   14.99   18.32   19.75  -19.97
 2032   -9.51   -6.97  -25.15  -12.32    0.97
 2033    2.34   13.77    5.06  -11.92  -52.02
 2034  -10.16   -4.84    3.19  -28.12  -49.97
 2035   -1.72    6.58  -12.85   -4.01  -24.64
 2036    8.44   19.97   10.25  -21.48  -41.88
 2037    1.25   -1.14   14.07   18.72   -9.08
 2038   -2.59   -5.33   45.68  -29.22  -51.41
 2039   -2.56    3.25  -12.52   -6.40  -15.16
 2040  -11.78   -3.64  -12.92  -19.08  -46.81
 2041   -2.05    5.29  -21.11  -10.10   -8.20
 2042  -11.04    1.52  -38.10  -17.63  -30.81
 2043    0.80    2.77  -23.12   -4.14   25.97
 2044    5.83    3.66   21.51    6.54   -6.00
 2045    2.14    3.45   38.59   32.27  -61.21
 2046    6.20   15.91   20.27    0.52  -57.75
 2047    6.78    4.89   17.39  111.24  -21.15
 2048   10.87   15.04   -7.26   -0.03   18.84
 2049    6.04    4.97    3.80   43.93    6.16
 2050   10.32   18.96   13.26   -0.83  -31.96
 2051    5.70    7.06    0.21    0.08    8.14
 2052    7.98    7.45   35.60  -13.26  -23.52
 2053    6.58    5.65    5.62   35.82    6.14
