Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         82.6   210.9    69.0    19.1    31.3
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -17.51    0.88  -25.56  -40.36   44.31
 1961    7.10    9.95  -22.53  -16.03   67.29
 1962    3.40    2.74    7.03   -6.42    5.83
 1963  -15.23   -9.93  -47.86   -5.61   15.15
 1964    9.65   18.41    1.39   13.57  -33.61
 1965   41.22   54.57   43.54   13.88  -37.11
 1966  -11.98  -15.07  -39.24  -58.45   97.34
 1967  -14.72  -15.00  -12.46  -19.58  -14.90
 1968   -5.32    4.77  -17.46   -1.79  -48.70
 1969  -23.69  -31.02  -35.41    6.07   33.41
 1970   -6.40  -14.46    9.83    5.94    4.56
 1971   40.56   14.21   59.45   11.83  194.00
 1972   19.10   38.72  -13.90  -11.87  -21.38
 1973    2.40   12.14    7.34   -3.72  -70.41
 1974   10.17   -4.32   50.58    3.58   22.65
 1975  -12.66    1.60  -46.37   -3.89  -39.83
 1976   -0.20   -4.92    0.24    1.32   29.67
 1977   -6.28    0.34  -33.37   13.15   -3.00
 1978    1.14   10.93  -37.98    5.94   18.44
 1979   -7.93  -12.13    6.46    9.76  -22.17
 1980   20.34   12.86   24.93   14.28   64.26
 1981   -1.63    3.27   -6.89   -6.13  -20.31
 1982  -12.69  -15.27  -10.52   -8.23   -2.86
 1983   18.48   21.99    1.31    9.02   38.48
 1984  -17.36   -7.06  -45.44  -39.85  -11.06
 1985   -0.48   -1.33   14.61   -4.13  -25.82
 1986   11.71   16.21    0.01   31.96   -5.15
 1987   -5.68   -4.35  -27.99  -38.44   54.58
 1988   -7.20   -6.40   17.90    1.60  -73.29
 1989    1.19    0.67  -20.26   -6.71   56.81
 1990  -15.40  -18.49  -25.50  -17.46   29.00
 1991  -18.82   -8.59  -29.56  -17.69  -64.82
 1992  -10.02  -11.72   14.02   18.50  -68.98
 1993    7.43    6.64    3.63   35.64    3.92
 1994  -10.78  -30.60   36.30    5.87    8.82
 1995  -16.56  -14.92   -9.70  -14.69  -43.92
 1996    2.98    5.91   25.25    5.33  -67.32
 1997    7.27  -11.83   37.81    2.50   71.58
 1998   -5.13   -0.52    4.80  -14.45  -52.43
 1999   12.46   21.41   -7.01   11.06   -4.03
 2000    0.85  -18.66   49.64    2.72   23.55
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -5.60  -35.37   -8.32
 2002  -16.62  -27.02    4.78  -48.40   25.69
 2003    0.21   -2.13  -26.20   -3.96   76.77
 2004   22.03   14.92   31.44   22.91   48.61
 2005  -11.88  -22.42   37.32   14.26  -65.39
 2006   -0.46   -6.12  -18.45  -16.50   87.19
 2007  -16.56  -20.53  -10.39   -6.63   -9.48
 2008    5.67   -0.11  -37.90   -7.10  148.46
 2009  -13.54   -5.49  -16.24  -24.65  -55.06
 2010   -5.15   -5.01   14.57  -13.89  -44.24
 2011   13.55   26.84    1.11  -26.48  -24.11
 2012    9.06    3.08   36.31   12.40  -12.84
 2013   -0.47  -13.59   25.82    8.91   24.28
 2014   10.53   21.31   21.58  -18.17  -68.98
 2015  -20.07  -18.06  -17.98  -33.19  -30.28
 2016   -9.15   -4.82    4.38  -15.16  -64.46
 2017    2.91  -23.24   67.79   -5.71   41.23
 2018   -2.96   -5.25  -13.58  -17.37   44.74
 2019    0.33   17.75  -20.43  -36.67  -48.64
 2020    0.39  -19.26   40.47    4.43   41.92
 2021   -5.88   -7.74   16.73    0.23  -46.86
 2022  -15.92  -19.94  -26.01  -33.68   44.18
 2023    4.21    1.79   13.88    0.01    1.74
 2024  -18.42  -30.92   20.58  -21.08  -18.57
 2025   10.85   12.87   18.78   22.45  -27.33
 2026  -25.52  -24.28  -18.41  -26.53  -48.91
 2027   -1.41   -4.86  -18.48  -13.75   67.01
 2028   19.76    8.91   24.23  -39.02  118.86
 2029   -9.17   -8.86  -43.33  -20.05   70.66
 2030   -8.80  -14.43  -15.02   29.52   19.45
 2031   15.89   11.39    8.22   45.02   45.31
 2032    0.25    0.81  -36.41  -37.12  100.07
 2033   -7.38  -16.62  -32.87  -19.56  118.47
 2034  -11.18  -22.06   20.16    2.96  -15.58
 2035  -20.89  -36.69   36.55  -37.61  -30.88
 2036  -24.74  -24.31  -26.98  -43.91  -11.07
 2037   -8.51   -6.99  -17.60  -20.51    8.68
 2038   -1.03    2.63   10.49    1.55  -52.66
 2039  -22.39  -24.85  -10.05  -39.74  -22.41
 2040  -21.32  -20.38    2.47  -31.31  -73.98
 2041   -7.63  -11.24    9.88   -4.55  -23.78
 2042   13.59   22.90   -6.81   13.63   -4.22
 2043    4.12   16.29    9.13  -50.72  -55.46
 2044   17.48   33.81    5.24  -36.90  -32.39
 2045   -2.96   -2.21   10.01    1.45  -39.37
 2046  -15.40  -19.35  -24.92  -20.04   35.02
 2047    4.60   10.12  -12.05  -20.89   19.64
 2048   -6.41    3.30  -24.47  -13.16  -27.95
 2049   -4.49    0.30   -4.86  -28.22  -21.50
 2050  -16.44  -23.55  -15.47  -21.96   32.67
 2051  -12.09  -24.59   26.98   37.85  -44.49
 2052   22.66   31.55   43.04  -25.99  -52.48
 2053  -28.23  -23.12  -29.68  -49.06  -46.72
 2054   -1.55   10.65  -23.09  -15.83  -27.56
 2055   -7.52  -19.02   36.30  -31.25  -12.20
 2056   -0.23  -16.28    4.68  -18.57  108.24
 2057    6.55    5.53   24.94   11.24  -30.03
 2058   29.53   23.27   91.98  -16.74  -37.72
 2059    2.21   -5.97   35.95   -5.08  -12.58
 2060   16.15   18.53   42.86  -37.42  -26.13
 2061    7.73  -15.37   28.53    9.92  116.20
 2062    1.35    4.11   27.92  -27.02  -58.55
 2063   14.21    8.32   42.10  -22.04   14.50
 2064    0.78   -0.92    1.46  -22.38   24.87
 2065   -8.55    7.72  -42.09   -3.56  -47.29
 2066  -12.71   -2.39  -13.52  -56.99  -53.50
 2067    9.19   24.53    7.13  -37.76  -60.97
 2068   -2.03   -0.96   16.78  -18.89  -40.40
 2069   25.04   13.02   69.47   13.59   15.06
 2070    4.18    3.53    9.94  -28.13   15.57
 2071  -11.08  -14.78   -3.64  -26.61    6.92
 2072  -11.03   -8.93    1.77  -53.90  -27.18
 2073  -17.19  -28.73   39.93  -41.83  -50.39
 2074    6.68    6.15   54.30  -15.08  -81.43
 2075   -4.76    6.00    0.07  -34.66  -69.64
 2076   21.15   33.66   13.12   13.89  -41.00
 2077   -0.23   -9.06   31.25  -12.20   -2.83
 2078   13.73   24.95    9.34  -39.73  -19.53
 2079    7.85   -0.02   30.15  -48.32   45.96
 2080   11.19   22.65   -2.71  -36.67   -6.12
 2081   15.23   17.15   32.07   -2.49  -23.98
 2082   14.70   19.47    9.55  -25.03   18.14
 2083    0.07    5.88  -11.92  -40.91   12.38
 2084    0.77    2.45   16.47  -37.39  -21.86
 2085   16.41    7.09   37.08  -32.51   63.51
 2086   19.08   26.96   26.85  -18.79  -28.10
 2087  -26.23  -19.83  -34.09  -50.22  -37.36
 2088  -20.02  -21.46   -4.34  -20.50  -44.52
 2089   -1.90  -17.55   47.13  -18.44    5.49
 2090   26.56   26.27   20.61  -32.10   77.38
 2091   -7.41  -16.07   52.78  -28.49  -68.90
 2092   -9.42    7.94  -42.98   -6.04  -54.43
 2093   24.67   21.01   35.77  -33.26   60.21
 2094   11.96   15.29   32.16  -37.47  -24.83
 2095   10.47   -3.63   85.25  -28.69  -35.56
 2096   26.71   12.78   74.70  -44.30   58.11
 2097   45.95   31.77  108.40   -0.34   31.96
 2098   -9.78  -32.96   84.16   -0.32  -66.53
 2099    7.81    5.21    6.99  -41.16   57.11
 2100   27.24   16.80   35.36  -43.70  123.00
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   55.93  -23.80  -48.50
 2002   -9.80    1.87  -21.98  -33.54  -47.12
 2003   11.39   -2.28   25.03  -12.70   88.12
 2004  -21.55  -18.75  -39.01  -37.81    8.06
 2005   17.09    5.20   75.52  -26.88   -4.82
 2006  -13.71   -7.18  -28.61  -25.39  -17.74
 2007  -10.80  -24.26   22.13  -27.14   17.28
 2008   10.44    4.73   15.71  -22.87   57.70
 2009   -6.31    0.54    4.01  -13.99  -70.56
 2010  -21.27  -31.50   21.35  -12.25  -51.88
 2011    3.64  -18.91   32.51    8.85   88.74
 2012  -10.33  -11.33    4.52    2.94  -44.48
 2013  -27.18  -27.29  -13.46  -28.13  -56.15
 2014  -20.10  -15.12  -28.78    1.10  -47.45
 2015   -8.35    1.33  -15.38   10.41  -69.50
 2016   34.38   39.88   49.01  -16.73   -3.71
 2017    6.68  -18.37   55.93    1.12   70.20
 2018   -0.77   -2.67   20.77    9.48  -41.79
 2019   -9.10   -5.26    9.59  -32.86  -61.73
 2020   28.68   24.03   58.73  -33.11   31.50
 2021    1.94    1.30   27.71    0.89  -49.98
 2022   12.25   -6.71   60.72    7.30   36.13
 2023   -0.80    4.11  -26.06   -2.14   22.58
 2024   12.48    2.22   72.80  -12.41  -36.21
 2025   28.40   29.03    5.38    7.67   87.60
 2026  -16.18  -18.06   -0.39   -2.92  -46.36
 2027   -8.68   -0.29   -5.58  -23.07  -63.29
 2028   -5.46   -9.57    4.74   18.62  -15.00
 2029   23.43   -2.52   93.58   42.84   31.79
 2030  -17.87   -8.06  -19.97  -36.81  -67.78
 2031  -20.61  -46.73   -2.28  -48.54  132.04
 2032  -12.54   -9.11  -34.19  -37.75   27.51
 2033   17.58   25.96   13.01  -18.15   -7.02
 2034    6.47   -0.23    4.67   12.30   52.00
 2035    3.37    5.32   24.36  -35.36  -32.35
 2036    7.62    9.53   16.53  -24.24   -5.51
 2037   -6.37  -22.75   51.04   -2.57  -24.97
 2038   17.30   20.18   11.10  -43.30   48.56
 2039  -14.73  -11.45   -0.64  -21.66  -63.68
 2040   19.32   23.31  -31.59  -43.30  142.87
 2041    0.61  -19.97   47.69   12.89   27.97
 2042   23.00   17.18   65.27    0.98  -17.57
 2043   26.02   42.61   -0.31  -28.61    5.65
 2044    7.06   -3.33   12.18  -20.78   82.76
 2045    1.32  -13.41   57.34  -24.15   -7.46
 2046   22.35   32.73   27.28  -19.37  -32.93
 2047   27.10   28.69   13.26  -18.15   74.48
 2048   -5.51    0.84  -49.23  -40.34   69.36
 2049   -1.95   -2.32   17.39  -38.85  -19.61
 2050   -4.05  -11.42   48.02  -25.18  -56.28
 2051    2.68   -0.05   23.14   -7.10  -18.10
 2052   -3.10  -11.31   20.58   30.87  -20.78
 2053    0.19   -9.85   23.78    5.93   12.36
 2054  -18.93  -12.01  -25.01  -21.34  -50.69
 2055   14.66   18.26    2.06   -5.11   30.26
 2056    4.55   12.46   -7.71   12.11  -26.33
 2057    4.47    3.73   30.23   -6.83  -40.44
 2058   20.41   15.84   53.83  -10.48   -3.65
 2059   16.38   12.18   66.27   -7.85  -50.52
 2060    5.20    0.79   25.98    6.38  -11.64
 2061  -29.71  -42.57  -12.66  -16.21   11.11
 2062  -11.08    2.19  -38.21  -65.96   -7.20
 2063   41.66   14.65   68.52   20.50  177.32
 2064    0.29    3.09   16.98   -3.57  -53.01
 2065   -7.76   -9.07    9.59   11.56  -48.95
 2066  -12.09   -9.29    5.40  -33.59  -56.41
 2067  -19.33  -28.29    0.25  -24.65    1.12
 2068   -4.88  -10.29   19.84  -21.10  -13.06
 2069   17.45   17.54   63.52    4.22  -76.64
 2070  -16.71  -36.99   36.19   32.13  -26.55
 2071   -9.45  -14.32    5.00  -10.09   -8.14
 2072   -9.02    0.01  -25.08  -19.98  -27.81
 2073   18.47   22.17   38.56  -29.20  -21.67
 2074    9.63   10.65   39.78  -15.91  -48.13
 2075  -12.38  -32.48   49.05  -45.98    8.11
 2076    0.04   -5.53   53.09  -20.26  -66.99
 2077   14.55   34.67  -31.25  -19.85    1.00
 2078   19.78   38.13    0.91  -22.70  -36.35
 2079  -14.51   -5.97  -47.04    1.55  -10.09
 2080  -14.03  -24.82   20.62   18.44  -37.61
 2081   -8.56  -23.23   61.70  -19.37  -58.12
 2082    7.59   22.20  -28.39  -10.46   -0.49
 2083   18.05   36.71   -7.86   16.33  -49.45
 2084    1.56    8.22  -12.39  -53.74   21.21
 2085   -3.17   12.81  -31.97  -27.84  -32.25
 2086    5.85    6.67  -23.93  -10.66   76.05
 2087   32.41   13.02   66.19   -4.22  110.95
 2088   -3.14   -6.24   17.38  -14.89  -20.38
 2089   -3.27   -4.88   32.37  -13.67  -64.60
 2090   -8.72   -8.67   11.56  -22.84  -45.14
 2091    4.66    0.05   -7.90  -27.13   82.88
 2092   -0.12    3.91   -7.78  -14.89   -1.42
 2093   -3.82  -18.41   61.98   -9.19  -47.37
 2094   19.96   28.31  -21.52  -31.87   86.82
 2095  -15.16  -21.91   38.73  -27.83  -80.77
 2096   10.55   13.82   11.25  -20.22    5.70
 2097    6.89   19.15    3.68  -32.35  -44.70
 2098   -6.51  -11.06   35.68  -17.58  -62.12
 2099    3.89   -3.77   44.64  -28.70  -14.50
 2100   -4.21   -8.89   31.65    4.23  -56.89
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -8.20   -2.75   -3.53
 2002   10.72   14.90   12.27    5.30  -17.47
 2003   24.85   -3.85   90.39   -5.61   92.33
 2004   14.79  -10.36   74.74  -36.22   83.14
 2005   -7.74  -12.54   -5.55    1.52   14.05
 2006   15.00   10.59   36.18   -8.01   12.06
 2007    3.22   20.75  -21.87  -12.27  -50.13
 2008  -31.72  -33.68   -5.98  -46.95  -65.93
 2009    5.86   13.66   -3.07    1.12  -24.14
 2010   10.28    3.49   63.49  -20.01  -42.84
 2011    2.73  -13.73   19.92  -20.91   90.17
 2012    6.55    4.84  -13.24  -46.20   93.98
 2013    3.80   12.90   -6.84    4.05  -34.22
 2014   15.77   19.48   43.93   -9.31  -56.04
 2015  -11.47  -28.54   31.53  -12.76    9.57
 2016   -6.41  -13.13   16.21  -12.93   -7.03
 2017  -12.29  -14.83  -39.12  -30.68   75.23
 2018   -2.80    2.09   -1.52  -42.86  -14.12
 2019   -3.39  -12.56   42.59  -27.63  -28.23
 2020   11.13   21.96    3.46   -8.49  -32.91
 2021    3.75    0.25   26.16    9.63  -25.67
 2022   -8.50  -10.89   -3.65    9.76  -14.24
 2023    2.90   -4.91   45.34  -17.39  -25.66
 2024  -10.11   -4.08  -10.57  -14.67  -47.00
 2025   15.30    8.59    5.28   11.97   84.61
 2026  -30.93  -32.10  -36.13  -14.74  -21.41
 2027   11.98   16.66   -9.74    7.49   31.01
 2028  -14.59   -6.50   -2.17  -46.51  -76.99
