Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         62.4   155.6    50.4     2.6    40.8
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   15.47   18.53   64.07   76.62   31.60
 1961   14.50   23.79    4.89  148.96  -17.77
 1962  -19.96  -11.87  -10.26  296.95  -83.27
 1963    7.91    8.88   31.53  -18.90  -23.19
 1964   -8.36  -14.62   30.60  147.41  -42.68
 1965   16.49   16.84  -10.32  -35.50   51.58
 1966   -2.12   -9.12  -11.23  -60.67   39.53
 1967    1.03   -9.43   51.66   64.31  -25.70
 1968   13.62   12.92    9.58   -7.25   22.64
 1969   10.99   -8.27   17.68   82.39   71.51
 1970  -13.01   -4.70    8.48    8.56  -72.55
 1971    6.68   -0.34   -9.03   86.33   47.65
 1972    0.05  -11.50   35.08   90.57   -5.04
 1973   34.58   32.45   45.84  -42.59   33.81
 1974    6.35    6.30  -39.56  -28.91   65.45
 1975   -2.31   -5.93   23.44  -59.40  -16.58
 1976   -9.95  -11.50    5.05   47.54  -26.25
 1977   18.26   17.24   -9.26  -44.27   60.13
 1978    6.98   10.13  -20.80  -76.67   34.72
 1979  -14.07  -12.30  -19.18  -37.89  -12.94
 1980    8.41  -18.20   45.47   15.26   63.58
 1981    7.33   16.55   19.78  -26.61  -41.00
 1982  -11.66  -10.66  -17.98  182.86  -20.29
 1983   29.38   25.11   10.94    7.66   69.83
 1984    0.02   -0.24    8.35  -14.10   -8.36
 1985  -18.71  -12.58  -10.80  -55.18  -49.43
 1986   -5.80   10.10   -6.00  184.73  -78.41
 1987  -19.62  -33.95   14.02  -52.47   -4.41
 1988   -3.77   -0.13    7.48   13.54  -32.60
 1989   27.26   36.05  -16.87  220.68   35.67
 1990   -9.84   -8.18   -1.81   16.12  -27.74
 1991   -3.05   -9.16  -19.27  -65.54   44.29
 1992   -8.18  -18.04   -9.64  -64.60   34.82
 1993   -3.13   22.44  -14.83  -57.83  -82.58
 1994    2.79   -0.52   28.68  -33.29  -14.21
 1995   10.12    6.93   53.41  -57.54  -26.75
 1996  -14.68   -8.81  -14.53  -57.23  -34.49
 1997   12.11   10.06  -35.09  -45.31   81.86
 1998  -27.02  -33.90  -25.60  -68.69    0.10
 1999   -5.53    7.28  -35.80   14.25  -18.29
 2000   -2.03  -10.19   23.72  -66.04    1.41
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    3.29  -23.22   17.29
 2002   12.47    2.46   19.30   97.52   36.64
 2003  -13.06  -15.72   -2.59  -26.83  -14.96
 2004   -0.75    6.53   -3.69   38.97  -27.42
 2005   35.50   28.24   93.91  -62.53   -2.55
 2006    3.85   16.21    0.40  -59.88  -34.85
 2007   27.68   27.33   22.47  117.03   29.65
 2008   -8.08    6.36  -20.12  -53.00  -45.30
 2009    2.04    4.23   -3.05  -30.14    2.09
 2010   -0.28    2.15  -36.54  -54.92   38.73
 2011  -15.30   -5.99  -44.63   11.97  -16.33
 2012   -9.57  -14.46  -34.08  -40.63   41.32
 2013    7.87    3.21   25.77  -83.21    9.43
 2014   -1.97    1.98   -1.79  -18.01  -16.19
 2015   -3.32   11.43  -35.77  -40.27  -17.10
 2016    5.09  -11.54   35.77  191.30   18.51
 2017    4.89    3.04    1.02  -84.09   22.49
 2018   14.82    6.34   13.82  -56.41   52.96
 2019   11.31   -1.39   49.58   39.30   10.68
 2020   -9.84    8.23  -25.21  -67.92  -55.98
 2021   -5.62   -9.10    3.91  133.91  -13.15
 2022    7.02   20.26   10.83  -83.66  -42.25
 2023  -10.47    4.12  -24.60  -18.53  -48.12
 2024   11.64   25.47   -5.27  -76.62  -14.47
 2025   -6.15  -10.49   -9.18  136.09    4.91
 2026   15.88   18.95   14.09  110.57    0.27
 2027   -3.17   -5.06    5.26   17.91   -7.77
 2028   -0.81   -0.81   20.27  -10.16  -26.23
 2029   -3.18    8.44  -29.18  -73.20  -10.84
 2030  -10.74  -20.42  -21.70  -41.73   41.67
 2031   -2.90   -8.85   20.34  -43.78   -6.21
 2032  -18.81  -17.15  -13.14  -55.86  -29.71
 2033    7.01   12.69  -19.36  -63.89   22.51
 2034   10.82   31.51  -50.65  -78.48   13.66
 2035   14.82   18.89   29.27   -8.82  -16.97
 2036   -4.24  -14.44  -15.58  -55.46   51.91
 2037   13.48   18.46  -24.18  -78.39   46.93
 2038    9.87   -1.21   17.61  -87.67   48.85
 2039  -16.18   -0.63  -12.04  -74.90  -76.74
 2040   -5.76   11.18  -17.16  112.89  -63.93
 2041    5.06   10.26  -12.74  -79.44   12.69
 2042   -5.00   11.01   -1.24  -57.81  -67.22
 2043   14.10   11.57   10.58  -84.08   34.41
 2044   -9.76    6.85  -33.44  -61.14  -40.46
 2045    0.44   -2.28    7.56  -61.05    6.00
 2046   -3.67    8.50   -8.37  -57.30  -40.77
 2047  -15.97    1.97  -28.52  -61.00  -65.92
 2048   15.84   34.23   -0.04   -6.90  -33.17
 2049    4.11    2.31   39.25  -21.19  -30.78
 2050    3.21   12.08  -27.68  -16.96    8.85
