Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (%)
 YEAR  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -16.10   -2.50   -4.83  -13.96   -5.53
 1961    7.10    3.09    4.89    4.88   26.38
 1962    3.40   -2.41   -1.63    4.49   24.31
 1963   -1.87   -0.05    9.49  -17.76   -2.22
 1964   -0.72   -2.05    1.39   -4.52  -18.24
 1965    0.52   -1.82    4.76   -5.37   -6.84
 1966    3.83    7.46   -6.71    0.75   22.50
 1967   -7.59   -2.38  -13.38  -19.01  -15.55
 1968   -2.67    1.07   -3.05  -10.98  -27.72
 1969    1.44   -0.56   -5.14  -18.72   18.17
 1970    1.61   -0.12    7.55   -6.18  -10.43
 1971    0.41    4.07   -3.88    5.74  -13.92
 1972    0.05   -4.83  -13.90    2.65    7.78
 1973   -0.18   -0.64   -5.88   -3.72   -8.16
 1974    1.05   -0.73   11.88    6.96  -12.51
 1975    1.62    1.60    1.55  -28.39  -18.04
 1976   -1.57   -2.00    5.05    6.08  -26.25
 1977   -3.01    1.65   -9.26    4.65   -1.23
 1978   -0.45   -5.87    5.18  -13.11   -6.01
 1979    0.85    0.04   -3.78    9.76   -3.34
 1980    1.48   -5.33    0.69    5.60    0.31
 1981    3.32    2.18    0.71   10.74    9.50
 1982   -3.18    0.34   -5.81    3.68  -18.57
 1983    1.41   -4.48    0.45    7.66   11.68
 1984    1.07   -1.84    5.92    5.76   15.21
 1985   -3.23   -1.59   -1.90    0.63  -25.61
 1986    0.01    0.70   -8.12   16.57   -0.99
 1987   -3.73   -1.15    4.17  -14.06   -1.69
 1988   -2.78    0.16    2.87   11.37  -16.79
 1989    7.85    3.76   -4.14  -13.17   35.67
 1990    0.45   -8.18   -1.81    9.16    2.17
 1991   -3.05   -7.57   -9.29   -9.53  -25.15
 1992    9.42    0.30    9.00  -18.74   23.10
 1993    2.33    4.27   -2.77    3.61   -6.61
 1994    3.65    6.51   -5.93  -18.19   -3.20
 1995    1.36   -2.02    7.69  -11.47  -18.76
 1996    7.52    8.03    6.15   -0.20  -18.71
 1997    2.51    0.27   -1.87  -29.32  -22.22
 1998   -2.61    1.86   -1.52   -8.21  -12.69
 1999    1.06    6.31  -11.36   -1.75  -14.43
 2000    0.94    2.75    4.04    2.72   -1.47
Projections under SRES A2 scenario
 2000  -21.49   14.89   -5.71  -29.41  -23.48
 2001    2.31    4.36   -3.54   28.59   -4.73
 2002    0.80    2.01   12.34   14.27    1.03
 2003    0.21    1.31    1.35   -1.22   -2.97
 2004    2.73   10.64    4.21  -18.72  -27.42
 2005    1.90    0.60    7.79  -10.42   -2.55
 2006    0.47    4.44    1.54   -2.79   -4.18
 2007    3.07    9.31    1.40   -5.28   -8.09
 2008    2.85   -0.11   -0.54    8.79  -12.72
 2009   -1.80   -0.53    2.63   -6.17   10.77
 2010   -4.55   -5.01    5.84  -13.89   -7.82
 2011   -3.00    2.83  -10.67  -11.69  -16.33
 2012   -1.57   -6.64    7.54    6.57  -12.84
