Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
        114.0   324.1    94.0     4.7    32.9
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -16.10   -2.41   32.94   84.74  -81.85
 1961   16.56   23.51   12.67   30.94  -42.71
 1962   -2.65  -15.61   26.01   41.95   36.68
 1963   -8.25   -7.25  -16.74  -30.39    9.39
 1964   -6.21  -22.89   22.25  -50.82   83.18
 1965    7.33    2.29   17.87   28.48   23.85
 1966    9.47    8.84   33.27   53.36  -58.59
 1967  -12.47  -16.46  -12.11   41.26   18.00
 1968  -17.88  -35.44   62.92   31.41  -82.73
 1969   -6.20  -20.54    6.59  -12.47   99.38
 1970   10.13   12.97    3.69  -11.65    3.74
 1971   15.79   11.02   41.01  -13.04   -5.13
 1972   -6.60    2.70  -26.62   12.54  -43.82
 1973   13.27   -0.64    3.36   50.36  173.05
 1974  -15.30   -8.92  -22.03  -29.66  -56.84
 1975   15.60   10.17   20.63   25.92   53.20
 1976    9.11    8.70   31.02  158.71  -70.98
 1977   14.67   -9.12   94.97   24.29   18.31
 1978    8.50   -7.42    7.95   -2.18  168.21
 1979   13.95   12.24   20.00  -51.47   22.93
 1980    2.25   -7.26   18.97  -27.56   52.45
 1981   -4.37    2.18  -35.60  -54.67   27.56
 1982  -13.15  -14.54    6.15   29.38  -60.68
 1983    1.91   10.52  -12.73   29.78  -44.99
 1984  -15.55  -30.48   18.52  -74.54   42.67
 1985    8.94   19.22   -5.35  -77.73  -38.85
 1986   11.68   14.39   -8.15   92.74   29.85
 1987   -4.07    4.54  -26.37  -11.03  -24.10
 1988  -22.10  -16.80  -54.89  -24.57   19.60
 1989   17.33   25.12   30.47  -62.50  -85.21
 1990  -19.20  -15.85  -23.04  -37.23  -38.61
 1991  -30.86  -33.48   -9.29   -7.04  -70.00
 1992    8.34   -3.04   28.17  -58.68   73.40
 1993  -12.00   -1.07  -58.51  125.32   -6.61
 1994    8.03    1.76   55.83   19.84  -68.35
