Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        135.5   215.1   166.9    29.1   192.7
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -1.49   -8.46   14.73   -1.62  -12.90
 1961    3.55  -31.58   34.34    8.30  -10.17
 1962   -6.19  -16.76  -16.93    6.44   -5.22
 1963    5.91    2.52    8.71    3.38    8.76
 1964    7.53   34.35    6.69   -0.75    1.52
 1965   -6.91   -5.45   18.02   -0.17  -41.81
 1966   -4.24   -2.30    6.42    5.31  -28.94
 1967   -3.08    1.73   -7.54    3.57  -10.69
 1968    0.73  -14.25   -0.10    2.47    9.24
 1969    6.95   14.87   -7.26    2.33   22.05
 1970   -1.86    4.62   29.79    7.01  -49.65
 1971   -2.27  -13.41   -9.27    4.92    2.59
 1972   15.65    5.82   29.35    1.24   27.70
 1973    5.48   29.67   -8.31    3.03    6.41
 1974   -0.13   29.96   17.00   -0.74  -36.50
 1975   -0.47    3.93    1.70   -2.59   -2.74
 1976   -3.89  -23.86    9.40    2.11  -11.86
 1977   -7.64  -41.40   -5.38   -3.29    6.79
 1978   11.39   26.83   16.45   -3.05   15.31
 1979    4.35   13.40   22.09   -2.10  -10.83
 1980    0.18   10.71    4.15   -5.95   -2.64
 1981    4.82   17.03   10.28    4.31   -8.10
 1982  -20.99  -76.48  -13.66   -4.00  -13.98
 1983   -7.00   -7.87  -31.04    0.89    7.10
 1984    3.30  -14.49   10.07    5.29    5.75
 1985   -4.30    3.12  -27.19    2.84    4.14
 1986   -3.06  -11.66    6.39   -1.41   -8.97
 1987   -3.81  -29.35   -7.87    3.78    7.17
 1988    5.70   -0.46   -6.88    0.81   28.91
 1989  -11.22  -54.00  -35.61    0.51   26.07
 1990   10.59    7.95   32.28   -3.21    9.08
 1991    2.36   22.93    4.65   -0.13  -10.34
 1992   14.58   16.73   18.48    6.60   19.87
 1993    5.13   17.79    3.50   -4.44   11.09
 1994   -6.86   -2.61  -35.98    5.48    2.96
 1995    7.20   18.53    3.12   -1.47   15.27
 1996    3.01   45.72  -16.83   -3.68    3.31
 1997   -5.87   -3.02   -7.25   -1.54  -12.15
 1998    0.66   29.16    4.95   -3.94  -16.49
 1999  -15.05  -25.28  -18.36   -7.30  -15.26
 2000   12.44  -24.84   27.86    7.64   28.29
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001   -8.02  -24.23  -13.85    4.34   -7.85
 2002   -0.77   -1.71   -2.50    2.79   -3.14
 2003  -12.71  -46.80   -2.08    4.46  -23.52
 2004    6.72   29.77   26.13   -4.32  -13.35
 2005   -5.53   22.65  -17.16   -5.45  -12.78
 2006  -18.37  -20.59  -16.27   -4.93  -36.90
 2007   -5.81    7.36  -20.24    3.44  -12.51
 2008    3.25   -3.74  -23.97    7.71   29.18
 2009   13.74   43.18    1.73    4.64   18.28
 2010    7.11   -0.40    3.06    5.90   17.80
 2011   10.85   14.06   29.30   -6.67   13.64
 2012    4.95   16.70   19.11   -5.46   -3.18
 2013  -10.44   15.20   27.35   -4.38  -73.40
 2014    0.67  -17.92    9.87    0.18    4.53
 2015    7.77   -4.54   24.89    5.89    1.36
 2016   -7.33   -9.98    8.86   -0.23  -31.22
 2017    9.74   47.43   -1.53   -1.08   10.32
