Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
         85.0   142.3   134.3    12.6    92.5
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual      JF     MAM    JJAS     OND
 1960   23.53   25.54   17.18   61.23   18.28
 1961   23.96   -9.33  -12.47   32.44   43.12
 1962    4.65   21.20   -1.86   -7.15   -7.31
 1963   19.80   12.03    4.94  -26.99   15.31
 1964   -5.07  -11.81   -6.95  -19.10  -34.60
 1965   -5.60  -18.62   -6.17  -23.06  -39.37
 1966   -9.18  -13.28   -8.82   -1.46  -20.63
 1967    8.47  -29.18    9.34   14.99  -29.34
 1968   -3.15   12.08    1.04    8.16  -36.35
 1969  -15.04  -15.28  -18.42  -18.50  -24.36
 1970   -5.51   25.52   -6.42  -21.95  -47.14
 1971  -11.34  -25.48   -9.18    3.04  -18.20
 1972  -10.48  -42.57  -21.42   -6.17   24.65
 1973  -11.41    6.04  -17.48   -6.35  -23.44
 1974   -7.33  -27.05    9.58   -7.00  -29.63
 1975  -14.78  -26.23  -15.12   -3.35  -29.01
 1976  -17.17  -13.89   -7.68   -1.86  -44.97
 1977  -23.01  -13.38   -7.38  -24.90  -52.03
 1978   14.33  -21.96   11.99  -26.45   39.64
 1979   19.87   29.94  -10.22   -7.81   -4.05
 1980   -0.37  -11.24    8.10  -25.87   -5.78
 1981   -9.07  -16.30   -4.20  -11.43  -13.98
 1982   12.82  -27.03   -3.59   26.36   71.58
 1983  -11.37  -21.37  -12.58   16.07   -9.98
 1984    1.89    1.59  -15.66   -4.72   23.40
 1985   -4.79   -3.26  -13.83  -17.09    7.32
 1986    7.38  -10.77    2.98  -45.70   42.02
 1987  -14.40    5.35  -15.76   -9.37  -42.10
 1988   -8.29   -7.47  -13.98   32.76   -8.24
 1989   10.92    1.55    9.88   -3.12   17.81
 1990   -0.88   -4.75    2.71  -37.62  -10.51
 1991    1.92    1.94    2.64  -14.86   -6.80
 1992   -9.95  -14.80  -10.98  -34.00   -7.12
 1993  -12.56    7.74   -0.98  -31.82  -56.87
 1994  -14.39  -14.55  -26.68  -19.16    5.43
 1995   -2.02   15.69   -3.38    3.50  -21.22
 1996   -2.12   33.80   -6.28   -5.76  -40.92
 1997   -2.84  -36.84   -7.03  -43.34   38.83
 1998   -5.10   34.89   -1.15   -7.58  -56.38
 1999    4.17  -25.46    7.13   -4.47   11.84
 2000  -17.16  -42.79  -30.72    2.00   26.45
 2001   -6.88    5.37  -17.63   29.07  -10.16
 2002   19.06   18.28   21.51    4.07   18.85
 2003  -23.00   -8.66  -23.37  -13.93  -39.00
 2004   -8.74   -1.68  -14.27  -21.18   -5.96
 2005  -27.79  -29.60  -11.72   -9.19  -52.42
 2006    7.39  -24.84    0.26   -2.02   53.08
