Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
        122.2   234.4   138.0    32.0    84.5
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.77    9.26   10.62   14.08    0.40
 1961    4.32   -3.43    1.17  -17.68   39.32
 1962   11.46    4.43    8.72   -6.25   42.14
 1963   -7.21  -16.12    5.91  -34.13    6.26
 1964   -0.02    3.41  -12.90  -35.56   24.97
 1965    6.49    4.70    4.42   -6.97   19.93
 1966   10.11    3.91   11.20   32.21   17.16
 1967   -2.02    8.62   -0.10  -12.83  -30.58
 1968   -6.51   -3.53   -3.74  -10.85  -17.68
 1969   -6.41   -1.59   -8.66  -25.36   -8.94
 1970    6.85    7.95    0.98   -0.77   16.29
 1971    7.58    3.38   16.36   35.85   -5.82
 1972   -8.94   -2.68  -16.62  -11.05  -12.99
 1973   -5.75    1.11  -11.41   -9.51  -14.08
 1974   -3.93   -4.37   -8.71   -7.46    6.41
 1975   -6.57    0.60  -11.77  -27.64  -10.02
 1976   -6.96   -4.62   -9.68  -14.28   -6.21
 1977   -1.42   -4.31   10.54   -1.12  -13.07
 1978   -6.75   -5.42   -3.06  -28.39   -8.29
 1979    5.61    2.05   -6.40   28.29   26.49
 1980   -1.45   -2.41   -5.54  -20.51   15.10
 1981  -10.65   -9.34  -10.79  -10.00  -14.31
 1982    2.11    0.02    2.77    5.20    5.66
 1983    5.23    9.59   -6.01   -8.77   16.78
 1984    8.22    1.75   -2.12   -7.37   48.98
 1985    6.38   -4.07   19.90   15.94    9.65
 1986    9.06    4.80    7.52    5.59   24.69
 1987   -4.76  -12.13    2.49   -1.06    2.46
 1988   -6.52    1.85    4.46   -7.70  -47.22
 1989   -0.93    2.95   -7.29  -10.87    2.44
 1990   -0.72   -3.94   -2.77  -13.65   16.46
 1991    3.20    4.27    3.57   15.02   -4.87
 1992   11.23    8.53   12.58   16.94   14.38
 1993   -7.74   -5.00   -3.36   11.71  -29.84
 1994   -3.42    5.64   -6.38  -16.21  -18.90
 1995   -0.02   -6.83   11.11   30.92  -10.99
 1996    6.69    6.91   -0.39  -14.24   25.55
 1997  -14.01   -9.00  -18.38  -46.92   -8.32
 1998    1.81    4.43   13.77   36.05  -37.92
 1999   16.58    8.28   24.63   56.02   11.52
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000  -17.70  -14.15   -2.25  -20.43  -12.04
 2001   -1.00    2.49   -2.77  -17.46   -1.58
 2002    2.13   -1.44   14.34   15.91  -13.13
 2003    3.77   11.29    1.46   23.79  -20.87
 2004   -2.66    0.51   -9.34  -45.82   15.81
 2005    8.03   -7.22   12.26    1.79   45.78
 2006   -2.44    8.91  -21.17  -22.43    4.24
 2007  -15.50  -11.92  -13.11  -20.60  -27.42
 2008   10.98   11.51   17.36   29.75   -8.01
 2009    4.66    5.12    9.45  -11.68    1.73
 2010   -1.25   -8.07    0.88   24.03    4.59
 2011   11.87   23.02    2.85  -25.27    9.73
 2012    6.58   15.51   10.52   -4.76  -20.33
 2013   -2.95    2.80   -8.39  -17.87   -4.40
 2014   12.61   29.49   -4.51   -1.17   -1.05
 2015    5.46   -6.09    7.63   15.29   30.24
 2016   -4.68    2.13  -19.46  -28.26    9.48
 2017    6.52    3.33   14.49   41.79  -10.99
 2018    3.36    2.45   17.68   28.14  -26.90
 2019   -4.14   -4.59   -5.44  -12.54    2.41
 2020   -1.66   -3.41    2.78   24.25  -13.87
 2021   13.07   25.19    1.52  -14.55    8.74
 2022    9.16    6.89    3.09    1.11   28.39
 2023    0.22   -0.47    1.72  -15.04    5.48
 2024    4.10   -0.38    2.89  -12.01   24.56
 2025  -14.73  -14.63   -6.37  -24.28  -25.06
 2026   -0.53   -9.01   19.28   24.29  -18.72
 2027    3.96   -6.75   15.18   -0.31   16.95
 2028   -3.68    3.99    4.50  -14.05  -34.39
 2029    1.31    3.04    9.24   -8.38  -12.80
 2030    4.15    8.76   11.41   -2.91  -17.84
 2031    3.83    0.49    3.38  -26.04   25.14
 2032   13.12    2.83   11.39   27.15   39.15
 2033    4.43    0.11   13.65    4.43    1.34
 2034    8.96   15.07   -0.24   78.16  -19.17
 2035    2.31    2.11   11.18    3.92  -12.23
 2036    0.03    3.60    8.37    3.23  -24.72
 2037    0.01    2.80    0.65   11.89  -13.30
 2038   20.41   13.10   30.52   27.18   21.62
 2039   -0.70    7.40   13.93  -11.92  -42.79
 2040    8.09    3.60   12.80   47.38   -1.99
 2041    8.59   16.50   -1.13   -6.05    8.06
 2042    2.00   -0.78   -5.47  -19.08   29.90
 2043    0.22    4.21   -0.77   18.87  -16.29
 2044    1.35    5.92   -9.29   -5.63    8.67
 2045    4.35   17.75    4.76   -3.55  -30.50
 2046   -6.36   -1.39  -13.13  -12.81   -6.63
 2047   14.05   22.69   -5.13   -3.45   28.04
 2048    8.52    5.75   16.67    9.23    2.64
 2049   -1.45    6.09  -14.97   38.30  -15.36
 2050    5.83    0.67   25.73   23.34  -19.00
 2051   -0.74   14.52   -3.42  -23.27  -30.14
 2052   -2.65   -4.87   -0.01   12.03   -6.38
 2053   -5.54    1.56   -0.48   21.33  -43.70
 2054    6.38    3.10   18.35    6.86   -4.23
 2055    8.64   21.92  -12.84  -30.11   21.53
 2056    2.21   10.93   -0.71  -20.40   -8.65
 2057    4.28    4.86   11.97   30.91  -19.98
 2058   -4.75   -6.12   -1.61   30.02  -19.24
 2059    2.14    0.19   17.02    5.66  -18.06
 2060    0.88   15.48   -9.48  -23.12  -13.61
 2061    7.90   12.79    6.51   29.17  -11.45
 2062   -5.43   -2.12   -4.63   16.72  -24.30
 2063   -0.73    6.79  -14.73   -5.43    3.02
 2064   16.88   11.71   23.79    8.92   22.98
 2065    2.86    9.32    4.54   30.74  -28.38
 2066    6.25   12.79    6.31   12.19  -14.23
 2067    5.67   15.15    9.24   -6.83  -21.74
 2068   -1.03   -0.94   17.17   16.23  -37.49
 2069    1.02   -4.02   14.60   11.42  -11.10
 2070    0.19   17.63   -4.54  -21.41  -32.31
 2071    4.39   17.50   -8.13   -0.82   -9.58
 2072    2.08    9.79   -9.19  -11.21    4.14
 2073    0.88   23.19  -14.28  -11.81  -31.45
 2074   10.92   17.41   21.42   34.95  -33.33
 2075    4.21    9.10   10.16  -30.43   -5.96
 2076  -12.81  -14.19    3.10   -8.70  -36.49
 2077    5.73    6.13   13.91   -2.93   -5.44
 2078   -2.18    5.50   -8.80  -25.39   -3.89
 2079   -2.38   11.77   -7.21  -17.40  -28.09
 2080   10.30   18.97    2.19   21.70   -4.81
 2081   13.74    9.56   14.91   24.61   19.33
 2082   -0.45   -4.71    0.25    5.84    7.83
 2083   11.87    5.50   25.82   12.39    6.54
 2084   17.48   23.74   32.91    2.32  -19.38
 2085    8.40    3.78   23.43  -20.23    7.50
 2086   -4.47    0.42   -0.27  -19.02  -19.34
 2087    8.94    8.42   23.52   -6.13   -7.70
 2088    9.22    5.66   12.99   -4.45   18.11
 2089   -6.36    3.04   -6.45  -23.02  -25.95
 2090   -3.69    9.03  -35.97  -12.45   17.07
 2091   -0.46    1.26   17.79   -1.76  -34.52
 2092    0.02   -0.55   -1.46   -6.38    6.42
 2093   10.50    3.03   47.53   21.02  -33.19
 2094    6.82   12.60    4.85   13.10   -8.36
 2095   12.70    8.70   22.14   62.27  -10.35
 2096   -3.73    1.50    9.74  -22.28  -33.20
 2097    6.96   13.82   31.57   26.69  -59.76
 2098   11.12   15.93   10.99    5.63    0.10
 2099    7.21   24.45   -2.86  -33.51   -8.74
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000  -17.70  -14.15   -2.25  -20.43  -12.04
 2001   -9.09    1.88  -12.36  -38.41  -23.06
 2002    1.93    4.24    7.55   16.66  -19.28
