Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
         91.2   194.8    95.7    30.3    44.0
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960  -23.00   -6.01  -34.77    9.35   -9.40
 1961    3.74    2.76    5.07   27.63  -11.26
 1962  -14.72   -9.69  -16.71  -11.48  -34.88
 1963  -17.56  -16.31  -12.11  -39.66  -19.71
 1964  -20.07  -22.32  -23.30   -8.46  -11.07
 1965    0.49   -1.84  -13.04  -12.79   49.40
 1966    5.09   -4.52   16.72   28.54    6.16
 1967   -6.62  -20.43   -1.32    8.89   32.28
 1968   16.59   24.69  -11.31   23.68   36.58
 1969   13.01    9.98   29.06  -19.15   13.67
 1970   -7.32    0.23  -10.45  -34.23  -15.37
 1971   -5.71  -10.30  -11.78   50.62  -10.98
 1972  -10.84  -22.15   16.64  -39.92   -0.45
 1973   -5.25   -3.21  -16.70   45.92  -24.66
 1974   18.24    4.82   36.71   15.48   39.35
 1975    9.01   12.90   20.10   -8.62  -20.14
 1976    3.75    3.11    7.07   29.57  -18.45
 1977   11.73   11.58   10.56    7.20   18.05
 1978    5.36    4.45   13.66   -2.78   -3.08
 1979   12.47    2.73   24.39   20.35   24.18
 1980  -16.49  -20.80   -8.13   -3.10  -24.80
 1981   22.50   25.15   22.76    9.34   19.30
 1982    0.10    3.41   16.94   -9.04  -44.92
 1983  -24.65  -32.08  -30.53  -19.41   17.42
 1984    1.62   14.16   -8.51   23.21  -46.77
 1985  -16.81   -6.13  -30.33  -22.16  -31.04
 1986   -6.44  -25.24   18.80   -2.27   18.97
 1987    0.40   -2.72  -20.39    7.73   54.42
 1988    5.91   -9.28   19.91   52.23   10.78
 1989   -6.53  -16.36   -4.45  -33.11   50.78
 1990   -1.39    7.95  -18.29   14.18  -16.70
 1991    7.59   -3.50   11.41   11.49   45.64
 1992   10.27   19.53   -0.58  -38.61   26.60
 1993    3.79   14.16   -0.35    4.21  -33.44
 1994   -1.01   11.13  -25.14    7.56   -8.16
 1995    3.30    2.74    0.33   -4.75   17.80
 1996    1.40   16.07  -10.70  -17.43  -24.26
 1997   -7.15   -5.99   13.55  -37.96  -36.04
 1998   -1.81    3.84  -12.57  -20.53    9.47
 1999   -6.04   -0.22  -23.94   -5.15    6.49
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000  -20.11    5.29  -27.65  -11.65  -21.83
 2001  -23.66  -20.58  -33.49  -41.77   -3.40
 2002    3.29   15.12  -22.73    5.34    6.15
 2003    6.38    9.47    1.70   18.92   -5.81
 2004   -1.46    3.69  -19.08  -14.90   23.29
 2005   -6.80   -8.69   -7.59   33.76  -24.67
 2006   -7.61   -6.48   -2.58  -20.16  -14.89
 2007   -9.22   -0.06  -24.68   -7.49  -17.33
 2008   -1.83   -8.41  -11.17   16.37   35.11
 2009    3.43   20.96   -9.24  -17.91  -31.88
 2010   -6.05  -14.27   28.27   -5.24  -44.90
 2011   -8.82  -12.75   31.99  -23.04  -70.38
 2012  -16.79  -21.67  -25.77   27.45   -6.18
 2013  -27.30  -17.07  -45.78   -9.02  -44.97
 2014  -14.52    3.97  -38.71  -26.50  -35.52
 2015    4.94   20.55  -13.20  -25.64   -3.60
 2016    3.63    0.66    6.86  -12.36   20.76
 2017   -4.97   -8.99   22.47   -6.84  -45.59
 2018  -24.01  -25.50  -43.67  -15.24   19.28
 2019    5.95   18.46  -26.25   -3.25   26.95
 2020    3.00   14.32   -3.08    2.28  -33.41
 2021  -18.20  -33.86    2.78  -19.44    6.34
 2022  -21.73  -27.34  -13.85   20.37  -43.10
 2023  -18.08  -29.07  -26.62   -5.86   40.73
 2024  -10.04  -21.41   21.59  -30.86  -14.15
 2025  -16.84  -14.41   -6.37  -45.75  -30.46
 2026  -22.89  -13.29  -35.06  -32.39  -32.34
 2027    0.56   14.60  -15.08  -35.50   -2.72
 2028   -2.87  -22.56   47.09   -4.81  -23.01
 2029   13.17   38.47  -18.31  -28.62   -1.52
 2030   -9.08    6.14  -28.17  -21.01  -26.68
 2031    6.14   -4.87   50.13  -17.90  -24.22
 2032  -17.04  -14.71  -14.64  -38.76  -17.58
 2033   -6.93   10.43  -40.69    3.64  -17.65
 2034    2.00   21.33  -23.82  -15.34  -15.46
 2035   -9.47  -16.57    3.45   -9.95   -5.82
 2036  -22.50  -12.86  -45.35  -15.41  -20.38
 2037    9.28   25.51  -25.75  -31.87   41.96
 2038   16.31   34.79    0.50  -46.17   11.98
 2039   -1.50   14.87  -15.64   -6.79  -39.60
 2040   -9.01    3.22  -18.30  -22.09  -33.95
 2041  -28.10  -29.78  -15.24   -3.45  -65.63
 2042  -25.89  -21.11  -35.32  -36.07  -19.52
 2043    1.08    9.66   -8.31   25.01  -32.97
 2044   -8.97  -21.76    3.05   -7.26   20.28
 2045   -2.04    0.23   15.04  -29.54  -30.28
 2046  -11.06   -4.13   -9.63  -30.51  -31.47
 2047  -13.26   12.56  -43.13  -64.58  -27.22
 2048  -14.78   -6.46   -7.40  -51.49  -42.35
 2049    3.32    4.67    4.32  -37.16   23.09
 2050   25.29   40.25   -3.50   -4.60   42.32
 2051   -8.22    7.92  -23.20  -38.95  -25.86
 2052    2.56    1.43   27.69    3.58  -47.79
 2053  -21.83  -15.02  -27.57  -28.92  -34.56
 2054  -31.11  -50.60  -19.58  -13.65   18.08
 2055   -4.09    5.97  -15.29  -37.69   -1.06
 2056   -4.68    8.32   -0.56  -40.68  -46.33
 2057   -6.05   14.58  -22.57  -68.82  -18.15
 2058  -27.37   -5.57  -54.77  -50.43  -48.41
 2059  -10.11   -1.91   -4.42  -32.39  -43.43
 2060  -14.42  -15.97   -3.99   -4.06  -37.37
 2061   -9.09   -8.29    9.63  -22.37  -44.16
 2062   -6.48   37.28  -50.91  -71.62  -58.66
 2063   -3.29    9.58   -8.84  -41.86  -21.56
 2064  -16.33  -17.40   10.17  -26.53  -62.20
 2065  -17.26   -5.29  -37.57  -48.97   -4.21
 2066    2.18   14.98  -10.52  -44.02    5.05
 2067  -17.24  -16.42  -42.32   -5.63   25.67
 2068   -0.74   18.25  -23.18  -21.60  -21.55
 2069  -21.92   -7.19  -35.97  -34.75  -47.73
 2070   -8.87   -2.24  -12.55  -28.38  -16.78
 2071  -14.78  -11.77    4.90  -23.22  -65.13
