Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
         93.2   229.6    64.2     2.7    76.5
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -11.50  -17.69    4.58   -1.94   12.44
 1961   16.81   26.27   11.16   -0.52   30.34
 1962   -4.92    6.65  -12.25   -1.80  -12.28
 1963    4.10   -1.60    5.37   -1.41   14.03
 1964   -5.55    0.69  -29.79    3.53    3.35
 1965   -6.67  -10.15   -4.55   -1.44  -10.56
 1966   -2.13    0.53  -11.89   -0.71    3.53
 1967   -0.61   18.34  -13.55    3.73  -10.98
 1968   -6.55   -0.55  -11.09    0.23  -14.82
 1969    8.26   16.28   13.23   -1.83    5.34
 1970    0.97  -22.81   -2.89    0.70   28.88
 1971   -4.40  -16.43   -6.40   -0.67    5.89
 1972    6.70   -6.72   13.44    0.02   20.07
 1973    1.69   25.17  -19.41   -0.51    1.51
 1974    4.18  -11.95   25.90    2.46    0.33
 1975   -8.02  -20.51    0.93   -1.34  -11.16
 1976    3.62    8.47   -1.96   -1.59    9.58
 1977   -3.59    2.65   -6.26   -1.54   -9.20
 1978    0.43    3.63    0.41    1.63   -3.96
 1979   -4.68  -26.13   -3.63    2.07    8.98
 1980   -4.79    2.30   -6.67    0.71  -15.49
 1981    2.23    3.28    6.98    1.31   -2.65
 1982    9.05   24.73   13.87    0.02   -2.44
 1983   -3.68    3.68   -9.53    0.49   -9.36
 1984    3.92    4.21   18.18   -1.30   -5.39
 1985  -10.38   -4.17  -33.67   -0.58   -3.11
 1986    4.13   10.09   10.43   -2.02   -1.95
 1987   -5.35    3.11  -14.99   -2.18   -7.35
 1988    2.26    4.65   14.45   -0.51   -9.54
 1989    3.38   -7.91    4.03    0.74   16.64
 1990    0.36  -19.06   14.39   -1.48    7.59
 1991    1.40   10.03    0.63    3.38   -8.44
 1992    0.33    9.93  -19.49    2.32    8.57
 1993    5.46    4.15    1.01   -1.48   18.16
 1994   -4.62  -28.04    4.58   -1.78    6.76
 1995   -3.30  -14.61    8.50    2.79   -9.87
 1996    7.73   31.22    3.03   -0.09   -3.23
 1997   -2.96    6.90   -7.62   -1.29   -9.81
 1998   -7.43   -4.55   -8.59    1.38  -17.98
 1999    5.34   24.70    0.34   -1.65   -2.02
 2000    1.18   -0.03    7.82   -1.67   -1.40
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -5.22    4.06   -3.94
 2002    3.46    1.60   18.07    0.14   -5.96
 2003    9.97   26.75   -6.82   -0.24   20.21
 2004   -3.20    9.08   -2.64   -0.49  -18.75
 2005    3.29    3.58  -16.51    0.38   25.70
 2006    6.50   16.67   -4.61   -1.52   15.45
 2007    5.94   16.09   19.02   -1.47   -9.88
 2008   -9.30   18.92  -26.70   -1.61  -27.82
 2009   -5.85  -14.29  -17.76   -1.24    9.90
 2010    2.76   -1.86    9.16   -1.31    5.05
 2011   -4.15   18.74  -15.04   -1.62  -18.68
 2012   -8.60  -10.14  -31.62    0.90    6.46
 2013    2.67   18.24   16.63   -1.63  -22.57
 2014   -2.03   14.19  -10.24   -1.71  -10.35
 2015    2.36   19.52  -20.37   -1.07   11.35
 2016    5.00   23.44  -10.57   -0.16    7.30
 2017    4.07   22.43    8.81   -2.01  -12.94
 2018   -3.45  -23.94    9.79    1.15   -0.80
 2019  -10.83  -20.12  -19.02   -1.11   -3.07
 2020   -6.91  -15.73   -6.83   -1.47   -3.61
 2021    6.51   16.05   12.06   -2.18    0.09
 2022   10.10   22.62    6.21   -0.96   12.53
 2023   -3.12    6.81   -1.43    0.14  -18.02
 2024   -8.04  -10.71  -14.71   -0.59   -6.14
 2025   -3.69   29.14  -37.80   -1.68   -4.40
 2026    0.73   -2.84    7.82    0.90   -2.94
 2027    1.45   18.60   -6.39    0.74   -7.13
 2028   -9.58  -12.49  -34.46   -1.02    9.63
 2029    7.50    0.57   35.88    0.20   -6.65
 2030    8.60   17.32   33.62   -1.04  -15.50
 2031    9.78   25.53   18.94   -1.56   -3.79
 2032   -8.80  -22.66   10.32   -0.08  -22.77
 2033   -9.08    3.22  -16.24   -0.43  -22.88
 2034   -3.68   -0.01  -16.46   -0.67    2.40
 2035    8.21    1.27   14.37   -0.05   17.24
 2036    6.04   -6.43   23.44   -1.47    8.62
 2037   -6.20    5.73  -10.41   -0.81  -19.32
 2038   -1.09    4.09  -12.13   -1.64    5.30
 2039   -0.31  -10.00   27.30    0.24  -18.76
 2040   -1.57   25.01   -0.23   -0.58  -30.46
 2041    3.28   17.76  -30.48   -0.83   26.69
 2042   -0.89  -11.70   23.55    0.41  -15.83
 2043    0.85   15.92   -3.28   -0.60   -8.63
 2044    7.43  -14.12   14.36    3.59   25.89
 2045   -0.98    8.59   -3.48   -0.28   -8.74
 2046    6.08   13.79   42.38   -1.89  -29.96
 2047    1.46   26.10    1.37   -0.87  -20.76
 2048    5.86   21.30    9.81    4.37  -12.02
 2049    2.27   -3.54   27.67    1.52  -16.56
 2050  -14.31  -19.45  -24.75   -2.05  -10.99
 2051  -10.05  -34.49   10.64   -2.12  -14.22
 2052   -3.81  -14.64  -17.08   -1.53   18.02
 2053    3.47   22.47    5.96   -1.55  -13.00
 2054   -0.41   19.71   -1.28   -0.39  -19.70
 2055   -2.45  -19.35   19.17   -2.00   -7.62
 2056    2.01  -15.22   32.26   -1.86   -7.12
 2057   -0.42   -6.69   21.48   -2.19  -14.30
 2058   -9.29    5.59  -26.94   -1.83  -13.98
 2059   -7.77  -12.50   -6.07   -1.77  -10.75
 2060  -10.25  -12.84  -18.79   -0.98   -8.39
 2061  -18.06  -16.26  -19.13   -2.27  -34.59
 2062  -23.94  -28.74  -30.05    0.42  -37.41
 2063   -1.50  -15.61   21.99   -2.17  -10.22
 2064    4.10    3.69    0.69    1.50   10.54
 2065   -1.39   -5.91   24.22   -1.55  -22.32
 2066   -0.22   -3.76   28.91    2.05  -28.08
 2067   -0.10    4.76    5.75   -2.16   -8.73
 2068   -2.42   -6.60    6.03   -1.67   -7.46
 2069   -5.18   -1.86   -9.13   -1.80   -7.93
 2070    0.32   23.20   -7.13   -1.56  -13.22
 2071    0.97   18.83  -12.77   -0.13   -2.03
 2072  -13.33    2.35  -26.07   -1.94  -27.66
 2073    0.51  -14.27   15.18   -1.78    2.90
 2074   -8.18  -11.37    5.90   -0.45  -26.81
 2075    1.97   15.65   18.13   -1.54  -24.36
 2076   -2.81   -2.98    8.41   -2.15  -14.52
 2077   -9.96  -20.52    1.59   -1.80  -19.12
 2078   -5.44   -4.04    1.89   -2.32  -17.27
 2079  -13.49  -34.43  -20.57   -2.41    3.46
 2080    5.12   10.35   15.37   -0.45   -4.79
 2081   -2.19  -23.40   22.89   -1.23   -7.02
 2082   -0.49   -7.25   28.35   -1.57  -21.50
 2083  -11.67  -20.63  -12.79   -1.68  -11.56
 2084   -4.13   17.25   -1.29   -0.88  -31.61
 2085    2.98   17.69    1.39   -2.13   -5.02
 2086    8.47   63.11   -4.91   -1.43  -22.88
 2087    4.00   15.66   34.79   -1.73  -32.72
 2088    6.46   17.02   -8.59   -1.61   19.02
 2089  -11.35   -8.15  -31.77   -2.38   -3.11
 2090  -11.29   22.93  -37.15   -2.35  -28.60
 2091   -5.48    5.67  -12.93   -1.54  -13.11
 2092   -2.36    6.01   19.16   -1.62  -32.97
 2093   -9.39    3.88  -22.22   -1.78  -17.44
 2094    8.43   21.42   18.44    2.11   -8.25
 2095  -11.11  -28.86   12.89   -2.33  -26.13
 2096    2.22   29.55   -7.11   -2.14  -11.43
 2097   -6.25   -8.68    7.19   -1.88  -21.63
 2098   -2.26   22.68  -22.49   -1.96   -7.26
 2099   -9.70  -30.57   15.97   -1.46  -22.74
 2100   -0.17   -4.17   28.72   -1.94  -23.27
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN  -17.22    0.68   23.55
 2002   -2.14    6.04   -8.33    2.84   -9.11
 2003    0.56   -5.97   -1.86   -0.81   10.86
 2004    5.91   36.99   -7.34   -0.10   -5.92
 2005   -2.89    9.40   -0.52   -0.97  -19.48
 2006    0.18    0.42    3.35   -1.14   -1.92
 2007   12.91    5.36   32.61   -0.73   14.40
 2008    6.37   19.75   13.05   -1.48   -5.83
 2009    0.36   -1.89    5.71   -0.62   -1.75
 2010    6.55   21.88   -1.59    0.64    5.28
 2011    4.48   24.50    2.99   -1.63   -7.93
 2012    8.97   -0.48   21.03   -1.23   16.57
 2013   14.80   11.47   37.67   -1.20   11.25
 2014   13.23   16.04   26.87   -0.67   10.70
 2015   -7.68  -29.19   -7.73   -1.01    7.21
 2016   -4.06   -0.78   -1.57   -0.84  -13.06
 2017    5.99   21.89   14.66   -1.06  -11.55
 2018   -0.33   22.84  -25.90   -1.47    3.20
 2019    0.07  -11.22    4.05   -1.78    9.25
 2020    6.00   25.12   16.85   -1.84  -16.15
 2021   -4.39   -8.83  -11.12   -0.88    3.29
 2022    0.67   12.94    1.26    3.28  -14.80
 2023   -5.88  -19.70    0.36   -1.07   -3.11
 2024    4.92   -3.45   -9.46   -1.55   34.15
 2025    0.81   -7.68   12.66   -1.69   -0.06
 2026    6.27   13.42    9.75    0.42    1.50
 2027   -7.52    4.88  -14.32   -2.21  -18.41
 2028    7.60    7.86   18.09   -0.94    5.40
 2029    0.94  -12.66   12.69    1.90    1.81
 2030  -11.32  -15.19   -3.99   -0.73  -25.38
 2031    6.11   21.20    5.30    0.03   -2.07
 2032    1.04    7.40    5.66   -0.65   -8.24
 2033    1.86   10.43   -2.11    0.74   -1.62
 2034   -4.57    5.86  -19.86    0.68   -4.96
 2035   -0.20  -13.12  -15.24   -1.97   29.54
 2036   -1.16  -12.10   15.23   -1.25   -6.52
 2037    9.40   22.27    5.25   -1.09   11.18
 2038   -5.15   -3.59    4.69    0.85  -22.56
 2039   -6.45    4.18   -1.94   -2.09  -25.96
 2040    2.94   -3.82   -4.76   -1.08   21.41
 2041    7.82   42.71  -28.35    1.01   15.88
