Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        101.1    41.5   112.7   115.1   135.1
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    5.37  -22.90   26.43   -0.92  -10.43
 1961    2.93   17.49    9.93   -4.43  -11.25
 1962    6.94    9.33   -7.21   -0.43   26.07
 1963  -18.82   -7.41  -15.56  -17.43  -34.88
 1964    7.86   -0.57   19.43    6.02    6.54
 1965   -4.96    3.78   14.18   -3.78  -34.01
 1966    1.89   -3.98    6.11    3.25    2.17
 1967    2.25    2.92   12.32    3.63   -9.87
 1968   -4.73  -22.42    7.82    0.60   -4.92
 1969   -6.30    5.96   -8.61    0.18  -22.72
 1970   -6.46    8.77  -10.87  -12.87  -10.88
 1971   12.92   15.55    6.36   18.77   11.02
 1972    3.19  -16.21    6.47    7.96   14.52
 1973   -0.15    3.25   -4.75    1.94   -1.04
 1974    0.29  -14.56    4.38    4.46    6.86
 1975   -2.24  -12.29   -9.13    3.32    9.16
 1976   -1.23   -3.24    9.69  -11.09   -0.30
 1977    7.21   25.48    2.79  -15.94   16.51
 1978    7.39   17.40    5.30   -4.66   11.50
 1979   -1.85   13.57    3.59   -8.09  -16.48
 1980   -1.51    7.64   17.80   -4.81  -26.67
 1981    9.77    7.49   -0.97    7.87   24.68
 1982   -3.90   -9.34    4.81   -4.91   -6.16
 1983   -0.55    5.60    4.45   -3.78   -8.46
 1984   -0.35  -16.32   15.75    2.76   -3.59
 1985   -7.28  -15.49    2.55    0.33  -16.51
 1986   -5.70   -6.16    9.13  -15.10  -10.68
 1987   13.21    8.31   11.97    9.36   23.20
 1988   -5.62   -8.72   -2.76    2.89  -13.90
 1989    5.42   11.20   -4.41   -5.92   20.82
 1990   19.37   17.52   11.43    8.09   40.43
 1991    5.60   -4.73    3.25    5.31   18.58
 1992   -3.36  -17.90    1.33   15.77  -12.63
 1993    1.20   16.21   -0.96    3.01  -13.48
 1994    0.94   19.93    1.12   13.68  -30.95
 1995  -17.38  -27.79  -18.53    2.20  -25.41
 1996  -14.09  -17.03  -39.55   -6.61    6.83
 1997   -8.00  -23.71   -7.20   -0.59   -0.51
 1998   -5.34   -0.92  -15.95  -11.72    7.24
 1999   -1.46   16.49   -7.08   -1.60  -13.66
 2000   -0.78   -3.55    7.59   12.66  -19.81
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    6.86   -1.83    0.77
 2002   -1.89  -13.35   -4.52    0.91    9.42
 2003    1.86   -9.20  -14.36   -0.20   31.21
 2004  -14.51  -19.16    4.36  -21.88  -21.37
 2005   -6.68  -17.52    8.82   -3.03  -14.99
 2006  -10.20   -9.47  -12.68   -8.25  -10.38
 2007   -6.40   -3.13    6.54   -8.81  -20.20
 2008   -2.12    7.07  -11.26    1.35   -5.63
 2009   10.92    8.76    2.12    5.46   27.35
 2010    0.46  -14.44   -3.74  -11.46   31.49
 2011    7.50    5.21   -2.70    6.59   20.88
 2012    1.95  -24.48    0.13    2.35   29.81
 2013    9.90    4.47   13.18   -9.69   31.63
 2014   -0.53  -16.61  -12.63    1.61   25.52
 2015   -6.22   -6.73   -9.09   -5.16   -3.89
 2016    1.61    9.08    2.20   -5.03    0.18
 2017   10.29   20.49    1.42   -0.59   19.82
 2018    6.25    3.92   18.83   -0.36    2.61
 2019    8.43   18.79   18.48   -5.40    1.87
 2020   -1.98    8.20    0.26    2.37  -18.73
 2021    6.19   -8.91   20.47    3.97    9.24
 2022    5.31   12.71   -1.36   13.95   -4.06
 2023    2.35   12.29    8.02  -11.33    0.42
 2024    2.02    6.55   -6.73   -7.74   16.01
 2025    8.86   22.52  -11.03   -5.46   29.40
 2026    0.02  -12.35    6.74    2.81    2.88
 2027    4.95  -11.80  -15.40    7.08   39.92
 2028   -5.47   -9.77   11.03   -3.28  -19.86
 2029    4.56   -4.05    4.04   -0.11   18.37
 2030  -12.69  -13.43  -21.02  -17.29    0.96
 2031   -2.65   -8.18    0.18   -9.68    7.09
 2032    7.66   19.43   19.08  -15.10    7.20
 2033    7.73    0.39    9.51   11.32    9.69
 2034   -0.53   -3.79   -5.77   -1.13    8.58
 2035    0.05    9.42    3.94  -20.24    7.09
 2036   -0.51   -5.42   -0.01   -5.59    8.99
 2037   -1.17   10.27    1.95   -7.13   -9.78
 2038    1.30   -3.64    6.72    7.89   -5.78
 2039   -6.81   -9.46   -6.96    1.30  -12.13
 2040  -10.87  -14.12  -30.26    7.12   -6.23
 2041  -11.34   -3.08  -24.08  -11.95   -6.26
 2042  -14.09  -11.77  -14.08    0.09  -30.60
 2043    2.22   13.09  -10.04   -0.97    6.82
 2044   -0.70  -17.11   -9.16   -4.40   27.85
 2045    1.18    2.16   -4.47  -11.49   18.53
 2046  -11.85   16.64    2.60  -35.31  -31.31
 2047   -3.83   15.20   -0.39  -13.00  -17.12
 2048    6.33   -4.37    5.31    8.75   15.64
 2049   13.83   18.49    7.92   11.71   17.20
 2050    3.26   22.86    0.50  -21.37   11.03
 2051   -0.06  -16.68  -24.28   19.18   21.55
 2052   -4.35  -10.10  -14.22  -15.14   22.05
 2053   -6.91  -21.96  -43.70   19.24   18.79
 2054   -3.67   -9.66   28.71  -17.24  -16.50
 2055   -4.86    2.97   -7.52   -5.10   -9.78
 2056   -1.53  -15.78   -5.89    2.17   13.40
