Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        152.2    36.2   132.6   239.2   200.7
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   14.78    2.27   21.64  -14.00    6.38
 1961  -21.76   -0.43  -28.85  -14.89  -42.86
 1962    8.09    7.60    6.81   13.78    4.17
 1963    4.48    9.82  -14.20   13.02    9.26
 1964   20.68   10.89   24.16   31.51   16.17
 1965  -15.32   -5.06  -20.22  -40.52    4.52
 1966   -2.60    6.95    8.83  -26.75    0.57
 1967   -0.15   -0.43  -17.47   10.13    7.15
 1968    0.12   -5.16    3.00   21.42  -18.79
 1969    2.85    6.25  -18.05   24.01   -0.81
 1970    8.00    1.66   -2.82   14.59   18.55
 1971   -5.47   10.01   -2.42  -20.08   -9.38
 1972    8.69   10.51    1.96   26.13   -3.85
 1973   -0.45   -3.13   19.55  -22.11    3.90
 1974    9.88    3.07   21.45   -0.59   15.57
 1975   -7.72    5.20    6.09    7.78  -49.93
 1976    9.87   -5.11   28.55   14.08    1.98
 1977    1.34   -2.84  -10.61   -4.02   22.83
 1978  -24.17  -10.44  -25.54  -26.99  -33.73
 1979    9.35    4.07   11.16    5.01   17.16
 1980    1.57   -1.16  -20.97   15.15   13.25
 1981  -10.40   10.07   -8.48  -26.69  -16.51
 1982    7.02    7.65   -1.90   11.90   10.44
 1983   -2.92   -2.89   -1.16  -11.28    3.65
 1984   -7.21  -13.45   -2.47    3.14  -16.06
 1985    9.24  -13.25  -13.98   34.80   29.38
 1986   -5.08   -9.37    2.25    7.94  -21.15
 1987    1.87   11.56   -0.21   -9.82    5.95
 1988   -0.93   -4.15   -4.11   -2.49    7.05
 1989    4.05  -10.26   13.06  -31.88   45.27
 1990   -5.06   -2.97    5.00    6.86  -29.13
 1991  -13.68    3.64  -34.01  -22.06   -2.29
 1992    6.30    8.11   24.67   -3.31   -4.27
 1993   -4.38   -2.06    0.38   -9.34   -6.51
 1994   24.09    2.33   59.28   25.22    9.53
 1995    2.36   -1.62  -12.47   -0.38   23.93
 1996   -6.32   -1.05  -15.47    0.46   -9.24
 1997    1.42    3.60   -2.67   16.03  -11.26
 1998    1.39   -1.88   -9.76    9.98    7.24
 1999  -12.65    4.18  -24.36   -8.04  -22.38
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   20.60    3.35   12.62   14.53    7.49
 2001    0.96    2.40  -28.31   24.61    5.16
 2002  -13.41   -1.94    8.81  -28.47  -32.05
 2003   -7.76   -4.97   12.07  -15.85  -22.27
 2004   -3.04  -13.86  -16.01   -5.23   22.96
 2005    8.54   11.56  -11.30   18.00   15.90
 2006  -11.67    2.27  -19.51  -22.30   -7.16
 2007    4.09    2.66   30.71  -26.85    9.84
 2008   -0.34   -6.74    4.14  -22.57   23.81
 2009   12.98   -0.82  -21.95   36.20   38.48
 2010   -1.90   -0.49   10.14  -18.83    1.57
 2011    5.25   17.94  -17.04  -10.01   30.12
 2012    6.60   13.37   11.28   -1.03    2.79
 2013   -2.01   14.32  -12.95   -7.70   -1.70
 2014  -10.78  -18.10   15.17  -21.60  -18.59
 2015   -0.54   -5.81   33.61   -7.80  -22.18
 2016   -8.09  -20.29    1.56   23.96  -37.58
 2017   27.72   31.58   25.33   -1.28   55.26
 2018   11.95   -5.33    0.54   30.64   21.93
 2019   -9.65   -4.67    5.96  -48.46    8.56
 2020   10.95   -1.10   -3.07   26.95   21.01
 2021   10.76    1.53    5.51    2.56   33.44
 2022   -5.42   16.61  -16.25  -11.00  -11.04
 2023  -12.20   10.61   -8.07  -34.67  -16.66
 2024   -3.85   10.46    7.16  -35.33    2.29
 2025    2.02  -13.22  -15.52   43.43   -6.61
 2026   -2.16  -12.53   15.11    1.82  -13.03
 2027    2.89  -11.26   -4.59   50.58  -23.15
 2028  -15.77   12.05  -13.20  -39.64  -22.30
 2029   -4.16   -5.98   15.48  -33.45    7.30
 2030    3.54  -10.53   -5.21    4.34   25.55
 2031    1.60  -10.21   -9.97  -10.80   37.37
 2032  -11.21   -7.04   -7.91  -15.45  -14.42
 2033   12.59    6.89   -6.24   37.26   12.45
 2034   -2.31    1.07   13.48   -7.18  -16.59
 2035    1.15   -9.32  -19.25    8.39   24.77
 2036    2.93    0.81  -22.03   -0.21   33.13
 2037  -10.86   -9.22  -20.69    8.31  -21.83
 2038    2.51   -1.48    3.21   -8.09   16.39
 2039    6.84    8.11   35.34  -20.88    4.79
 2040   19.64    0.74   38.02   16.70   23.08
 2041    0.97   -1.27  -28.47   25.33    8.29
 2042    0.66   -1.99  -15.58   29.80   -9.58
 2043    2.50   -7.66  -24.49    3.36   38.81
 2044  -13.39   -1.74   -6.23  -37.68   -7.91
 2045    3.72   13.11    0.51   31.17  -29.92
 2046   -8.22   16.92  -15.77  -10.59  -23.44
 2047   10.50    7.97   -8.02   30.48   11.56
 2048   -1.84   -1.68   -7.44   -0.96    2.71
 2049    5.74    7.99  -34.65   30.76   18.87
 2050    5.61   -0.44    5.62   20.94   -3.69
 2051   -9.02   -0.60   29.75  -34.29  -30.96
 2052   -5.57  -10.66  -24.12   15.15   -2.64
 2053   -3.78    1.88   -2.62  -25.06   10.66
 2054  -11.58   -6.75  -46.75  -13.21   20.37
 2055    7.61   11.98   -3.88   20.34    2.00
 2056   -7.58    7.09   12.39  -40.52   -9.27
 2057   -2.12   -4.47    9.88  -30.79   16.90
 2058   -5.58  -11.53  -28.64   14.39    3.46
 2059   -2.52    0.31  -20.75   28.36  -17.99
 2060   16.89   -8.75   48.95    8.58   18.79
 2061   15.41   -4.95   52.91   -1.72   15.39
 2062    6.59   -3.08   -1.84    8.37   22.93
 2063   -9.98  -12.96  -24.76   -5.24    3.04
 2064   -5.12   -2.55    8.10  -22.03   -3.99
 2065   -1.51   -4.70  -13.75   -2.76   15.19
 2066    1.91  -14.32    1.18  -15.38   36.16
 2067  -14.31   -4.33   10.64  -36.86  -26.68
 2068    6.37    8.68    4.17    7.54    5.09
 2069   -3.13   -2.82  -17.46   12.14   -4.36
 2070   -5.05   -1.43  -36.37   34.17  -16.57
 2071   -1.18    1.67  -22.02   30.17  -14.54
 2072    7.06   12.15    9.16   -8.91   15.83
 2073   -8.96   -0.99  -22.92  -28.46   16.53
 2074   27.28   18.24    3.70   71.87   15.32
 2075   14.35   -4.00    1.93   10.10   49.36
 2076    6.71   -7.73   -5.61   -6.81   46.98
 2077    6.81  -13.73    9.70   -0.14   31.41
 2078  -13.53   -8.03  -27.91   -7.17  -11.00
 2079    5.77   -5.22  -10.55   35.71    3.14
 2080   -0.96   -8.65   -5.03  -17.00   26.82
 2081   -9.63   -6.67  -23.82    9.64  -17.65
 2082   11.66   -1.47  -11.15   42.29   16.99
 2083   -8.28   -6.21   -0.57   -6.75  -19.58
 2084   16.78   22.08   -4.08   16.94   32.17
 2085    7.58  -11.28   -2.80   15.86   28.53
 2086   -8.53  -14.69  -18.11    2.59   -3.92
 2087   11.14  -11.95   14.62   25.93   15.96
 2088    1.47  -16.26   -4.81    5.18   21.76
 2089    1.84  -13.76  -36.46   41.59   15.98
 2090  -20.45  -17.13  -27.01  -34.23   -3.45
 2091   14.37   -4.54    5.31   25.75   30.95
 2092   16.57    0.75   -2.36   58.97    8.92
 2093  -22.56    5.80  -22.17  -40.94  -32.93
 2094    6.93   -3.17  -28.50   60.24   -0.83
 2095    5.55   -1.19   28.73  -17.98   12.64
 2096    8.52  -17.38   -4.18   -4.10   59.76
 2097   -8.23   -6.11  -36.82   14.37   -4.34
 2098    3.83  -11.65  -31.15   50.06    8.07
 2099   -3.79   -0.39  -19.56    5.97   -1.18
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000   20.60    3.35   12.62   14.53    7.49
 2001   -3.41    1.37  -27.42    5.44    6.97
 2002   -3.85    8.24    1.16  -10.01  -14.80
 2003   10.03   -4.28   18.44   15.27   10.71
 2004    6.03    6.28    1.10   19.44   -2.70
 2005  -12.07  -10.35  -10.46  -16.55  -10.92
 2006    0.46   -2.68   12.84   33.05  -41.38
 2007    4.80   -4.42  -17.35   14.51   26.48
 2008   10.56   -3.77    3.99   16.02   26.01
 2009   -1.35   -5.54  -20.55  -12.02   32.69
 2010   12.18    2.68    7.93   33.36    4.74
 2011  -11.69   -5.16  -15.40    7.74  -33.92
 2012  -20.85    1.86  -16.78  -33.31  -35.16
 2013   10.94    0.26   21.61   19.32    2.56
 2014   -2.55    2.73    4.49   -8.60   -8.81
 2015    5.37    3.82   13.72  -19.67   23.60
 2016   -6.15   -9.65  -18.14   11.01   -7.81
 2017  -19.52  -11.53    0.54  -28.71  -38.39
 2018    4.76   -8.94    1.34    5.39   21.24
 2019    2.24    2.41   -4.23  -18.49   29.27
 2020   -3.84    1.10    6.73   -8.88  -14.29
 2021   -0.13   17.29  -12.18   21.81  -27.43
 2022   -9.35   -2.01    3.52    7.25  -46.17
 2023    7.55   20.35  -19.46   19.79    9.51
 2024  -18.17  -11.91   11.40  -25.36  -46.81
 2025    0.69   -4.89   -1.97   -0.51   10.14
 2026  -21.77  -15.30  -14.10    8.72  -66.41
 2027   -2.27   -0.21  -11.65  -13.65   16.44
 2028    0.91   -9.51  -31.27   37.03    7.38
