Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Year    Annual       JF      MAM     JJAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     14.31     8.72    20.65     9.82    12.77
1962     20.05    15.25    34.50    28.36    15.44
1963      8.05    32.43    10.97    23.38    28.37
1964      9.07     8.69    12.61    15.03     9.03
1965     11.38     5.47     6.59    23.23    18.48
1966     14.40    26.67    11.88    36.61    13.84
1967     17.61    11.37     1.33     9.84    24.45
1968     51.68    11.87    13.54    29.11    56.59
1969     13.87    25.13    14.41    22.56    38.59
1970     13.15    24.11    23.05    23.73    13.97
1971     10.68     8.28    15.26    14.81    10.36
1972     28.13    15.91    59.67    29.90     9.18
1973     44.45     7.33    31.19    55.93    12.59
1974     19.25     4.51    21.56    26.73    23.19
1975      5.67    29.09    29.56    23.91     2.07
1976     14.54     7.66    25.35    30.22    17.82
1977     16.56    19.76    13.49    23.77    19.00
1978     11.20    12.74    23.59    12.02    12.25
1979     39.44    10.98    54.51    19.99    16.27
1980     25.67    29.16    11.32    49.02    19.33
1981     33.55     8.55    35.52    73.22    17.43
1982      7.58    19.68    21.34    29.28    12.84
1983     23.50     6.62    54.20    13.92    19.24
1984     14.94    10.61     7.80     7.08    18.05
1985     30.70     4.69    39.62    19.18    21.17
1986     17.78    10.33    18.86    10.92    20.25
1987     14.31    16.38    20.42     7.65    14.82
1988     14.71    11.57    22.75    23.63    13.23
1989     24.91     5.44    31.58    10.55    26.85
1990     15.72    13.12    23.87    26.25    12.95
1991      7.73    15.06    11.86    30.98    14.69
1992     10.31    13.46    19.55     8.20    22.21
1993     20.89    26.14    34.90    12.76    13.58
1994     15.63    15.15    27.06    47.76     7.39
1995     31.90    16.10    19.57    14.03    45.48
1996     13.76    18.38    15.55    15.03    16.73
1997     18.27     9.29    12.94     4.95    32.10
1998     12.50    10.76    13.43    21.44    34.92
1999     37.93    28.29    12.68    25.05    78.67
2000     31.06    54.44    10.77    37.59    34.27
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
2023       NaN      NaN      NaN      NaN      NaN
2024       NaN      NaN      NaN      NaN      NaN
2025       NaN      NaN      NaN      NaN      NaN
2026       NaN      NaN      NaN      NaN      NaN
2027       NaN      NaN      NaN      NaN      NaN
2028       NaN      NaN      NaN      NaN      NaN
2029       NaN      NaN      NaN      NaN      NaN
2030       NaN      NaN      NaN      NaN      NaN
2031       NaN      NaN      NaN      NaN      NaN
2032       NaN      NaN      NaN      NaN      NaN
2033       NaN      NaN      NaN      NaN      NaN
2034       NaN      NaN      NaN      NaN      NaN
2035       NaN      NaN      NaN      NaN      NaN
2036       NaN      NaN      NaN      NaN      NaN
2037       NaN      NaN      NaN      NaN      NaN
2038       NaN      NaN      NaN      NaN      NaN
2039       NaN      NaN      NaN      NaN      NaN
2040       NaN      NaN      NaN      NaN      NaN
2041       NaN      NaN      NaN      NaN      NaN
2042       NaN      NaN      NaN      NaN      NaN
2043       NaN      NaN      NaN      NaN      NaN
2044       NaN      NaN      NaN      NaN      NaN
2045       NaN      NaN      NaN      NaN      NaN
2046     17.92    18.35    14.10    12.17    25.64
2047     16.06     9.44    14.37    42.11    43.68
2048     26.54    12.78    13.64    38.35    24.34
2049     25.86    19.99    36.67     7.62    21.66
2050     84.59    13.89   100.60    14.92    22.88
2051    137.57    17.54   152.77    13.99    19.95
2052     28.98    18.53    26.27    19.04    37.52
2053     49.46    20.57    49.94    15.94    26.74
2054     90.12    15.20   104.22    19.44    32.04
2055     30.43    10.95    11.64    19.45    34.87
2056     21.52    11.41    24.49    27.95    33.90
2057     43.62    15.67    35.94    53.79    24.51
2058     16.99    41.03    10.20    15.14    41.63
2059     29.40    12.90    24.03    23.01    22.04
2060     35.87    23.18    49.58    26.14    40.22
2061     27.58    21.22    32.16     7.12    25.88
2062     36.26    24.29    42.61    20.52    23.78
2063     68.37     9.95    82.56     6.80    21.83
2064     43.30    10.81    28.11    22.67    48.66
2065     43.24    36.67    42.21    15.19    23.72
2066       NaN      NaN      NaN      NaN      NaN
2067       NaN      NaN      NaN      NaN      NaN
2068       NaN      NaN      NaN      NaN      NaN
2069       NaN      NaN      NaN      NaN      NaN
2070       NaN      NaN      NaN      NaN      NaN
2071       NaN      NaN      NaN      NaN      NaN
2072       NaN      NaN      NaN      NaN      NaN
2073       NaN      NaN      NaN      NaN      NaN
2074       NaN      NaN      NaN      NaN      NaN
2075       NaN      NaN      NaN      NaN      NaN
2076       NaN      NaN      NaN      NaN      NaN
2077       NaN      NaN      NaN      NaN      NaN
2078       NaN      NaN      NaN      NaN      NaN
2079       NaN      NaN      NaN      NaN      NaN
