Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     JFM     AMJ     JAS     OND
         25.5     1.0    20.1    75.5     5.5
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     JFM     AMJ     JAS     OND
1960    10.87   43.27    2.66   16.55  -28.88
1961     7.18    1.84   -4.40    8.97   30.39
1962   -12.43  -62.08    7.63  -17.32    5.13
1963     2.08   20.88   19.59   -5.78   45.39
1964     1.00  100.83   17.85   -3.15  -15.96
1965    -4.83  -10.81    0.90   -7.48   18.44
1966    29.64  -28.66    7.64   26.75  150.89
1967     2.11    9.09    5.90    1.44    5.71
1968    -3.48  205.19   12.50  -10.77   -9.05
1969    -8.98  -28.14   31.66  -19.48    6.27
1970     6.05  -16.46    3.29   11.38  -32.36
1971    15.06  -30.70  -15.25   21.29   51.91
1972    -4.46  -42.93    6.51   -6.54    5.13
1973   -11.45  -82.46  -15.77   -5.56  -41.58
1974   -18.51  -33.93  -18.51  -21.92   31.04
1975    13.99    1.14   23.00   12.61   16.56
1976    -6.81  -11.06    8.34   -8.14  -26.32
1977     6.03  125.35   27.69   -0.57   -1.18
1978     0.09  162.01    0.87   -2.54   -3.20
1979      NaN  -70.97  -20.17     NaN     NaN
1980      NaN     NaN     NaN     NaN     NaN
1981      NaN     NaN     NaN     NaN     NaN
1982      NaN     NaN     NaN     NaN     NaN
1983      NaN     NaN     NaN     NaN     NaN
1984      NaN     NaN     NaN     NaN     NaN
1985      NaN     NaN     NaN     NaN     NaN
1986      NaN     NaN     NaN     NaN     NaN
1987      NaN     NaN     NaN     NaN     NaN
1988      NaN     NaN     NaN     NaN     NaN
1989      NaN     NaN     NaN     NaN     NaN
1990      NaN     NaN     NaN     NaN     NaN
1991      NaN     NaN     NaN     NaN     NaN
1992      NaN     NaN     NaN     NaN     NaN
1993      NaN     NaN     NaN     NaN     NaN
1994      NaN     NaN     NaN     NaN     NaN
1995      NaN     NaN     NaN     NaN     NaN
1996      NaN     NaN     NaN     NaN     NaN
1997      NaN     NaN     NaN     NaN     NaN
1998      NaN     NaN     NaN     NaN     NaN
1999      NaN     NaN     NaN     NaN     NaN
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
