Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         81.4   149.8    93.1     2.0    80.6
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961    16.29   19.38   40.67  -67.05   19.51
1962     5.06    6.15   10.99   24.97   -5.01
1963    18.99   14.51   28.78  -68.03   19.43
1964   -13.41   -4.86  -27.21  -10.33  -12.97
1965    -0.02    7.77   -2.01  -20.57  -11.37
1966     3.59    0.40   16.93   30.68   -7.71
1967    14.27   -0.55   22.44  -23.70   33.96
1968     9.41   12.09   14.67  -67.91    1.42
1969    16.57    6.54   22.12  -31.76   30.88
1970    -1.79    7.00  -14.88  -41.78   -0.75
1971    -2.25    0.02    2.86  -48.64  -10.67
1972    -5.99  -18.92    6.69   -6.75    3.06
1973     3.13    5.81    3.63  -62.87    0.39
1974     3.87   -7.04   23.53  -13.99    1.41
1975     8.46    7.22   10.05  -29.96   10.56
1976     8.26   14.12   23.02  -34.06  -18.70
1977     8.91    1.18   21.19  -19.81    9.90
1978     3.00  -11.64    1.78   33.81   30.66
1979    -0.28    6.59   -5.26   23.55   -8.24
1980    -7.69    1.34  -18.96  -14.35  -10.77
1981   -12.43   -4.75  -19.77   47.69  -20.67
1982    -0.76   -1.56    1.38  -63.26    0.91
1983    -6.65   -3.05  -11.94  -31.70   -5.95
1984    -0.30   -0.93    2.38  -69.51    0.71
1985    -0.74   -9.86   16.44  -60.75   -1.69
1986     8.87    1.01   18.16    2.82   12.70
1987    -9.98  -10.75  -17.28  -50.25    2.05
1988     2.59    3.15    1.12   26.08    2.28
1989     7.22   16.09   21.93  -35.96  -25.33
1990    -3.06   -6.36    0.95   13.43   -2.41
1991     5.87    5.03   -8.36  528.99    1.61
1992    -5.34    8.17  -21.61  -17.71  -10.55
1993    -0.57    6.29    4.77  -78.44  -16.50
1994    -7.75  -11.07  -22.27   11.24   15.21
1995   -15.71  -13.97  -22.15    7.22  -12.23
1996    -6.40   -1.25  -13.09  -51.30   -6.03
1997     9.75   11.58   16.59  -36.77    0.08
1998     1.35   -1.70    0.58   31.73    6.66
1999    16.42    8.25   -1.50   41.33   52.31
2000     6.25   20.57    7.04  -42.78  -19.49
2001    -1.84    6.32    8.46   26.18  -30.84
2002   -13.00  -22.31   -6.27  -17.75   -3.40
2003   -12.96   -0.34  -26.97  -39.77  -18.60
2004     4.78   10.80    6.02  -48.05   -5.70
2005   -17.96  -22.66  -22.69   12.97   -4.78
2006     5.99    6.92   -2.03  -24.26   15.28
