Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        223.3   131.4   185.1   331.8   245.0
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960    5.80  -71.12    7.21   -2.91    3.83
 1961   -4.31  -15.60  -14.53   12.16  -12.85
 1962  -13.74   -6.23  -40.20    1.64  -18.60
 1963   10.80    1.23   18.50    2.64   21.16
 1964   -8.09  -11.56    7.17  -23.41    2.99
 1965    0.78   15.28    0.18   -2.31   -2.34
 1966    6.05  -27.89   -5.45   15.41   20.26
 1967   19.82   18.98   15.28   21.93   20.85
 1968   -3.16    5.39   -8.70  -10.17    5.94
 1969   -7.47    0.11  -19.50  -14.66    7.28
 1970    4.96   -1.32    9.93   13.66   -7.21
 1971   -3.41   -7.08    1.01   -4.07   -3.88
 1972   -5.68  -26.28   17.15    0.64  -20.42
 1973   17.04   13.41   16.45    6.62   33.55
 1974   12.43   -0.21   -6.58   23.25   18.93
 1975    4.57   49.23  -12.09    2.18   -3.56
 1976  -23.09  -20.87  -37.22  -29.41   -5.06
 1977   -5.67  -11.17  -23.03    5.21   -4.34
 1978   -5.63   18.09    2.24  -15.25  -11.29
 1979   14.30  -16.76   -5.10   19.47   38.59
 1980   -8.46   -1.09    4.04   -8.23  -22.15
 1981   -2.74   -6.59    2.60   -3.63   -3.49
 1982    5.38   17.23   -8.54   -5.78   24.65
 1983   -7.39   -0.39    0.65   -4.78  -20.76
 1984  -13.45   17.71   -6.84  -32.84   -8.89
 1985   -5.99  -32.88  -13.22   11.14   -9.29
 1986   -3.98  -16.70    4.02    1.99  -11.28
 1987    2.33   -9.37    6.26    9.16   -3.60
 1988  -11.93  -15.74   -2.19  -10.70  -18.90
 1989   10.08   15.34   14.68   11.86    1.36
 1990   -9.47   -1.46  -22.98   -1.93  -13.78
 1991    2.08  -21.28   -8.84   10.06   12.05
 1992    2.55   11.15   -3.43   -7.33   15.83
