Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        154.7   164.3   129.8   159.9   164.8
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -9.58   -2.90   -2.35  -14.99   -8.72
 1961    9.19  -12.23    7.17    7.74   33.55
 1962    0.87  -15.43   23.33   -0.78    1.02
 1963    1.09  -16.08   14.56   -9.59   17.96
 1964   -9.38   -9.22   -4.10   -6.29  -16.71
 1965    6.70   -1.23    4.74   15.87    7.24
 1966    5.26   10.16   -3.65  -16.48   28.50
 1967    2.20    7.19   13.97  -12.60    2.30
 1968    1.07    9.88   -5.70    3.40   -4.65
 1969   -1.11   -9.28   -0.65  -10.29   15.58
 1970   -1.06    6.70    0.96   -8.09   -3.56
 1971   -2.72   16.04  -11.11  -12.78   -5.04
 1972   -0.95  -11.78   -7.92   -7.73   21.93
 1973   -6.79   -1.44   -6.60   -0.73  -18.17
 1974    3.84   -5.06   10.60   -2.91   13.94
 1975    0.32   -2.10    4.86    7.75   -8.07
 1976    0.32   13.43   -6.76   -4.75   -2.26
 1977   -4.67    4.75   -5.79    7.61  -25.11
 1978    0.81   -5.17   23.03   -5.04   -5.05
 1979    1.27  -11.60   -0.15    6.56   10.07
 1980   -3.02  -12.77   -9.54    1.55    7.39
 1981    4.00   -0.96   -1.74    0.51   16.84
 1982   -6.31   -9.30  -14.60    0.41   -3.32
 1983    7.82   14.19   19.92    1.41   -1.84
 1984   -3.19    5.00    6.29  -16.58   -5.81
 1985   -4.79  -10.07   -5.18    9.88  -13.44
 1986   11.86   13.54   27.37    5.13    4.50
 1987   -3.03   -0.12   -6.24   -6.07   -0.45
 1988   -5.20   -3.91   -5.28   -2.19   -9.33
 1989   13.85   16.83    9.99    4.67   22.80
 1990   -4.61   -8.87   -4.46   -3.65   -1.43
 1991   -1.60   -8.66    3.15    9.00   -8.57
 1992   -8.13   -3.39  -22.23   -3.76   -6.00
 1993    0.57   -8.47   -2.87    5.96    7.06
 1994    0.83    3.08   -0.53    2.36   -1.82
 1995   -7.50   -7.48   -8.71   -5.20   -8.78
 1996   13.38    8.85   17.69   15.75   12.19
 1997   -2.29   11.70   -8.41   -7.37   -6.48
 1998    3.64   -5.67    4.71   -5.65   21.12
 1999    3.35    2.70   -0.43   13.95   -3.31
 2000  -10.68   -8.31  -13.32   -7.80  -13.75
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -3.48  -10.45   21.71
 2002    3.15   24.12  -14.29   -0.41   -0.59
 2003   -1.26   -5.65   -0.79    3.89   -2.24
 2004    6.12  -17.92   -2.38   27.13   16.41
 2005   -2.53   -1.39  -24.50   13.81   -2.20
 2006    8.28   -1.15  -10.22   13.92   26.79
 2007   -3.41  -10.78    6.94   -2.99   -4.61
 2008  -10.11  -17.26   -6.85   -7.59   -7.98
 2009    3.27  -10.89    6.18    0.23   18.05
 2010    5.90    1.63    5.05   10.87    6.00
 2011    9.73   -7.70    5.36    3.42   36.66
 2012    2.54   -9.58  -12.62   14.98   14.48
 2013   -1.10   -8.11   22.32  -16.30    2.21
 2014    3.99   -7.67   -3.64    8.87   16.88
 2015   -4.49  -10.34  -12.71   -7.95   11.19
 2016   11.65    4.87    0.78   25.38   13.66
 2017   -6.21   -2.58   -4.83   -8.52   -8.68
 2018    1.87   -2.84  -12.36    2.07   17.59
 2019   -0.17   -8.38   -9.27   -4.09   19.00
 2020   -4.45    5.23  -10.78  -19.23    5.23
 2021    2.86    6.92   -1.37    4.01    1.03
 2022   -4.43    7.38    0.64    1.61  -26.04
 2023   13.31   13.12   13.84   18.19    8.36
 2024    1.62    6.08   -5.24    7.55   -3.18
 2025    3.79   -2.52   -1.52    8.48    9.70
 2026    3.24    0.93   10.40   -0.72    3.77
 2027   -1.44  -14.98  -18.00   -0.56   24.25
 2028   -6.31   -3.64  -22.44  -13.40   10.62
 2029    3.77   -1.91   -1.09   14.32    3.03
 2030   -1.03  -18.25   -8.93   15.39    6.44
 2031    1.40  -13.52   -2.45   -7.73   28.18
 2032   -7.32    8.63  -10.21  -21.62   -7.05
 2033    8.05    3.21   13.16  -10.48   26.84
 2034   -5.50  -16.12   -6.37   15.15  -14.25
 2035   -6.19   -2.13   14.51  -21.68  -11.52
 2036   -6.48    6.91   14.82  -29.19  -14.55
 2037   -7.26   -2.10   -0.90  -19.26   -5.77
 2038   -4.07   -5.65   -8.14    1.76   -4.93
 2039  -12.87  -13.25  -17.05  -14.36   -7.74
 2040   -2.85    6.55   -2.86    1.48  -16.43
 2041   -0.87   -4.23    0.76   -3.49    3.74
 2042   -0.82    0.13   -7.16   -3.57    5.89
 2043    1.93  -12.90   -1.40   19.57    2.23
 2044   -8.75  -12.02  -17.24   -9.41    1.86
 2045    8.90   16.41   -8.36    3.83   19.95
 2046    5.10   28.18    6.03   -7.36   -6.55
 2047    1.72   -7.16   -7.01    8.17   11.21
 2048    2.37    5.24   -5.60    4.98    3.26
 2049   -0.02   -9.54   -2.47   -0.68   12.05
 2050    3.64  -11.06  -11.24   -0.30   33.83
 2051   -0.34  -10.55   -2.35    6.03    5.22
 2052   13.15  -13.51   -6.42   41.61   27.53
 2053   -0.47   -7.98    2.71   -7.58   11.42
 2054  -14.94  -16.09   -6.38  -17.81  -17.74
 2055   11.31   -7.64   -2.12   20.16   32.19
 2056    0.02    6.81   -1.15   -6.73    0.70
 2057    6.30  -10.11   -1.49   10.56   24.67
 2058   -1.61   12.20  -13.88    5.19  -12.30
 2059    0.07   -1.62   -5.92    0.62    5.95
 2060   -1.06    6.33  -16.90  -10.46   13.19
 2061    5.83    0.09   -9.69  -10.52   39.64
 2062   -0.20   -5.27  -16.06  -13.22   29.99
 2063   -1.48  -19.44  -10.92   -4.88   27.16
 2064    1.54   -3.05  -17.79  -12.95   35.39
 2065   -4.65    0.98   -1.56  -16.03   -1.64
 2066    2.03    1.24   -1.83  -13.23   20.68
 2067   -0.39    1.30   -2.69   -3.21    2.46
 2068    5.73   -1.60    1.89   10.69   11.25
 2069   -2.29    5.16  -13.54  -11.74    8.29
 2070   -2.57   -8.40    4.90  -13.30    7.76
 2071   -5.03  -12.51  -18.36  -19.74   27.20
 2072   -5.64   -6.48  -10.56   -5.24   -1.33
 2073    0.46   10.30    3.99   -3.94   -7.86
 2074   -5.87   -2.03  -26.05  -11.69   11.86
 2075   -9.58   -5.84  -14.59  -11.52   -7.47
 2076   -2.76   -8.97   -9.06    7.32   -1.38
 2077   -6.34    3.93  -12.75  -20.41    2.11
 2078    2.12    2.86    0.33   -5.35   10.02
 2079   -3.72    7.10    8.43  -22.82   -5.57
 2080  -10.77  -24.13    9.25   -5.29  -18.54
 2081    2.08    5.73    1.20  -18.91   19.49
 2082   -7.66   -8.11    7.74  -22.54   -4.89
 2083    0.15  -10.72   16.52  -28.06   25.47
 2084   -1.03  -35.80   -3.66   13.73   21.38
 2085   -6.42   -7.86  -24.73  -13.66   16.45
 2086   -5.30  -30.76  -12.25   -5.79   26.03
 2087    2.31   26.48  -12.06   -7.53   -0.93
 2088   -0.67   -3.42  -11.18    5.76    4.12
 2089   -0.29  -21.31   15.56   -2.33   10.18
 2090    4.69  -20.12   -3.81   -6.86   47.32
 2091   -5.79  -19.63    6.06   -4.34   -2.74
 2092   -3.21  -15.16  -13.11    8.74    4.91
 2093    8.03  -10.24  -16.29    8.88   44.56
 2094    3.09  -15.82   -8.64   -0.60   34.78
 2095  -11.39  -15.14  -19.54  -17.96    5.14
 2096   -3.28  -25.06   -2.15  -10.77   24.81
 2097  -12.32  -10.60  -12.11  -37.77   10.48
 2098   -5.50   -0.18  -15.05   -9.45    0.55
 2099  -13.75   -1.03  -20.60  -20.11  -14.89
 2100    0.44   -5.72    0.67    5.03    1.94
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    4.12    9.27  -11.56
 2002   -2.28   -5.09   -2.71  -10.49    8.80
 2003   -8.41   -4.80    0.39  -12.26  -15.20
 2004    9.52   13.31    2.18   12.54    8.58
 2005   -2.64    4.14  -11.45    1.77   -6.75
 2006    0.10   -7.14    1.00   35.65  -27.88
 2007    6.35    6.66    1.01    2.87   13.62
 2008    2.00  -12.99   -9.75   14.37   14.20
 2009  -13.37  -17.17    1.36  -32.13   -2.99
 2010    2.05    6.17  -11.26   18.98   -8.01
 2011    1.08    4.13  -16.09   -2.05   14.61
 2012    4.16  -12.80   -1.38    4.28   25.31
 2013   -7.33  -12.31   -3.75   -6.43   -6.06
 2014   -1.90   -5.81    3.01  -10.79    6.74
 2015  -10.42   -2.90   -0.69  -25.80  -10.68
 2016   -2.43   -2.26   -6.26   -7.73    5.58
 2017    2.01  -12.45  -12.37   22.67    7.72
 2018    6.00   -7.78   -2.85   24.40    8.88
 2019   -3.78  -10.74   -2.57   -7.05    5.37
 2020   -7.28   -8.57  -14.29  -12.13    4.25
 2021    2.03   10.94   -8.89    5.58   -1.71
 2022    3.37    8.06  -15.24   15.38    1.69
 2023    2.74  -13.53   -4.97   -1.24   28.91
 2024    3.30    0.39   -0.56   -9.30   21.46
 2025  -11.74  -24.74   15.64  -15.48  -16.71
 2026   -2.20  -15.41    8.33    2.32   -1.72
 2027    8.94   24.13    0.88   -3.99   12.68
 2028   -4.58  -13.94    0.57   -9.15    5.13
 2029   -0.00  -18.20   -9.95    9.72   16.56
 2030    1.14   -4.70   -7.20    1.22   13.47
 2031   -5.36   -2.38   -7.96   -4.67   -6.95
 2032  -12.67   -8.83  -13.10  -29.42    0.11
