Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        132.9   122.9   115.7   140.7   152.4
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.32  -58.10    6.91    8.70   -2.99
 1961    0.79    6.98   11.64    0.59  -12.26
 1962    3.94   -1.08    0.68    8.95    5.83
 1963  -18.95    1.69  -26.67   -8.86  -39.06
 1964   -1.03  -23.68    6.99    9.63    1.31
 1965    4.30    3.41    5.01    2.59    6.06
 1966   -3.51  -22.04   -0.53    3.22    2.94
 1967   11.64   -7.57   18.25   17.16   17.01
 1968  -10.96  -34.24  -19.86    3.08    1.60
 1969   -5.70   -0.21  -11.80   -7.76   -3.59
 1970  -12.07   -9.28    8.18  -26.27  -16.57
 1971   12.31    1.57   19.44   17.14   11.09
 1972    5.28   -5.06   -7.80   12.07   17.28
 1973    2.44   -4.48   -7.95    2.88   15.51
 1974    2.52  -14.16    3.57   -3.30   20.53
 1975  -10.29  -13.32  -14.79   -1.39  -12.64
 1976   -2.75   -5.71    4.10   -5.43   -3.10
 1977   14.36   39.39   16.60   -5.82   11.10
 1978    8.95   43.83   24.32   -6.34  -16.74
 1979   -2.04   14.98   23.57   -6.48  -31.12
 1980    3.18    9.90    8.72    4.88   -8.03
 1981    8.39   -4.21    8.36    4.73   21.95
 1982    4.78   10.47    9.67   -0.32    1.18
 1983    7.31   15.49    1.12   -2.76   14.71
 1984    0.91  -39.55    1.78   19.34   15.85
 1985  -13.15  -32.56   -0.17   -2.56  -17.13
 1986   -6.89  -17.41    8.80    4.07  -20.45
 1987    5.07   10.54    4.88   -9.66   14.41
 1988   -7.59  -10.11   -1.55    1.06  -18.13
 1989   -2.44    2.15   -6.84   -6.50    0.95
 1990   21.20   29.05   16.42   -3.46   41.27
 1991    1.98   10.47  -12.75    0.07    8.10
 1992   -0.56   -5.32   -9.52   21.49  -10.26
 1993   -1.60  -14.98   19.31    1.41   -9.48
 1994    4.81   16.46   -2.27   21.22  -14.36
 1995  -17.24  -40.04  -21.32  -14.20    1.45
 1996  -15.01  -24.43  -51.19  -15.12   20.16
 1997   -5.29  -10.15  -25.81    4.78    4.93
 1998   -3.85    5.41   -7.31   -6.19   -6.54
 1999   -2.70   41.06   -9.56    0.69  -35.92
 2000   -1.97   -4.83   -9.19   31.21  -24.82
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -1.48    5.47   -6.07
 2002   -4.67   -3.88  -26.59    6.36    1.15
 2003    0.21  -14.98  -44.85   15.83   32.23
 2004  -21.54   -7.24  -19.91  -15.29  -40.08
 2005   -3.62  -20.28    0.61   13.15   -8.88
 2006   -6.64   -7.10  -17.53    1.99   -5.97
 2007   -4.82   10.61   -4.98   -5.57  -16.44
 2008   -6.88  -19.86   -4.66  -17.01   11.25
 2009    6.06   -9.95   13.86   -0.46   19.07
 2010   -7.74    9.92  -19.65   -4.27  -16.14
 2011    1.33    0.79   -3.41    0.48    6.14
 2012   -3.91  -17.95  -31.91   11.79   14.16
 2013    4.89   19.53    0.86    6.03   -4.93
 2014   -1.98   12.21  -14.56   -7.81    1.50
 2015   -5.74   25.87  -26.41    2.29  -22.96
 2016   -6.37    3.51  -12.38    0.83  -16.42
 2017   14.77   25.42   17.33   -8.67   25.90
 2018    4.51   -0.09   18.25   13.95  -10.94
 2019   16.67   31.96   22.93    3.30   11.92
 2020    2.63   23.27   -1.11   -1.52   -7.32
 2021    1.23  -13.95    0.82    5.93    9.45
 2022   11.23   11.78   14.16    1.27   17.75
 2023    3.68    5.64   14.85   -8.03    4.42
 2024    2.21   10.05    9.52  -19.78   10.65
 2025    9.10   36.52   -4.08  -12.65   17.08
 2026    1.78   19.56  -18.99    4.90    0.33
 2027   -4.31    5.95  -58.82   -8.59   32.76
 2028   -0.58   19.76   -4.23    2.53  -17.07
 2029   -7.47   -6.72  -17.32  -14.70    6.08
 2030  -15.82  -23.00  -31.38  -14.67    0.73
 2031  -16.11  -38.56  -10.38  -11.99   -6.17
 2032   14.76   24.49   32.22  -13.35   19.62
 2033   -2.85  -11.59   -0.75    0.79   -0.76
 2034   -3.44   16.62   -8.90  -13.24   -6.41
 2035   -2.34    0.46   12.45   -6.36  -12.10
 2036  -11.06  -17.14  -18.42   -5.94   -5.32
 2037    5.38   29.33   -8.32    4.19   -2.44
 2038    8.12   -1.67   10.77    2.85   18.86
 2039   -4.76   -4.87  -17.97   -2.45    3.22
 2040   -9.36   -9.40  -18.52  -17.77    5.38
 2041   -7.04   -4.33  -10.69  -17.48    3.20
 2042  -13.84   -2.05  -36.52   -0.88  -18.08
 2043    2.12   16.39  -16.90  -20.72   26.15
 2044   -3.68  -10.85  -24.93   -2.55   17.18
 2045    6.72   35.54   -3.84   -9.61    6.57
