Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        193.9   117.6   188.4   234.2   235.5
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -2.43  -48.31    9.24  -12.61  -15.09
 1961   -4.04  -27.16  -17.21   -0.42   14.45
 1962    7.75    2.53    5.83   15.32    4.35
 1963   -0.60  -15.02   19.44    2.87  -12.90
 1964    4.03    5.93   10.52    1.39    0.50
 1965   -3.14  -38.12   -6.24   14.05   -0.30
 1966   -5.98  -14.65   -7.39   -9.20    2.67
 1967    0.95  -30.85   -4.40   24.12   -1.92
 1968    3.62   18.07   -2.70   -2.18    7.23
 1969   -7.30  -19.43  -15.22    6.32   -8.44
 1970   -5.84  -23.44   -9.94   -5.99    6.37
 1971   -5.22    0.57   -0.87  -10.38   -6.46
 1972    3.23   -4.11   19.97   -3.66    0.36
 1973   -3.25   -9.96   -2.91    6.11   -9.47
 1974  -14.53  -19.48  -18.42   -1.78  -21.62
 1975    1.38  -14.96  -12.16   15.05    6.77
 1976    2.27    6.37   33.03  -16.77   -5.45
 1977    1.33   12.58    6.64   -3.71   -3.53
 1978    1.77   16.95    5.21    0.08   -6.87
 1979   -2.81   -8.65   -3.13   -7.28    4.82
 1980   13.72   40.45   12.94    1.71   12.93
 1981   -2.42    3.99    3.70   -6.99   -5.96
 1982   -1.58    0.38   -3.39    0.65   -3.34
 1983  -13.30  -37.26  -27.99   -9.25    6.38
 1984   -6.41   -3.01  -21.37  -16.29   13.69
 1985    2.38  -16.93   -1.18   18.87   -1.51
 1986   -2.23  -25.25   13.53   -4.76   -0.84
 1987   12.92   55.97   22.63   -2.56   -0.94
 1988   -2.51   -0.18   -8.57   -5.18    3.82
 1989    4.01    4.59   12.12    2.31   -1.08
 1990    5.75   26.91  -10.94   21.72   -7.36
 1991    5.15    2.00    7.38    3.14    6.94
 1992   -0.83   -2.96  -11.57   13.79   -5.72
 1993    7.72   14.75   21.69    9.13   -8.37
 1994    8.06   11.01   -2.42   10.13   12.91
 1995   -4.62  -13.22  -16.28    7.98   -3.51
 1996    2.74    4.68   11.16  -10.10    7.82
 1997   -1.58  -13.91   12.65   -5.84   -2.56
 1998  -11.63  -12.99  -25.32   -9.42   -2.21
 1999    6.34    5.10   -6.16    9.30   14.01
 2000    3.63   -0.69   25.68   -9.05    0.76
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   15.28  -11.42    5.71
 2002   -0.90    4.41   18.21  -16.38   -3.46
 2003    2.80   16.50  -11.62    5.26    5.03
 2004   -1.77  -38.04   -0.66   -2.35   16.05
 2005   -3.30  -24.12    4.67   -6.33    3.73
 2006    2.45    4.33  -25.33   15.64   10.60
 2007   -3.90    3.49  -18.42   -8.17    8.27
 2008    1.08   -8.70    2.06    6.23    0.05
 2009    0.24    6.50   10.58   -7.83   -3.14
 2010   -9.80  -16.68   -3.52  -10.36  -10.83
 2011    6.06  -18.80   18.58    2.58   11.91
 2012    4.23  -14.58    4.47   13.24    4.47
 2013    4.61   -2.90   25.55   -3.93    0.11
 2014   -0.79  -24.95   16.70    0.05   -3.55
 2015   -3.50   -6.04   -5.52   -4.21    0.09
 2016    2.71  -25.75   17.07    6.78    1.37
 2017    1.26    6.76    3.09  -20.49   18.69
 2018    4.17  -13.14   13.11    9.52    0.35
 2019   -1.09  -38.89    1.00  -11.95   26.92
 2020   -3.57   -9.88   -9.10    3.26   -2.80
 2021    1.47  -18.35   15.11    0.21    1.70
 2022    6.08   16.83   11.91   -9.14   11.20
 2023   -3.44  -22.83   16.62   -6.10   -7.17
 2024    5.68  -23.51    1.93    4.76   24.17
 2025   -1.16  -18.24   -6.96    2.42    8.45
 2026    4.09   -9.19    0.99   18.79   -1.42
 2027    5.11  -13.85   -5.66    7.58   20.74
 2028   -4.98  -34.10   -3.91    2.51    1.26
 2029   -0.50  -24.85   18.80   -7.29    2.98
 2030    3.96  -26.20   -6.23   18.23   12.97
 2031    1.46  -32.58    9.86   10.41    2.84
 2032    6.39  -11.13    3.09   11.32   12.86
 2033   -7.42  -20.74  -28.31    5.22    3.35
 2034    3.61  -10.21    3.58   -3.74   17.85
 2035   -4.53  -12.14    9.02   -8.51   -7.61
 2036    7.74   14.25    8.08    0.25   11.67
 2037    1.72  -11.12    3.53    2.33    6.08
 2038  -10.74   -6.07   -6.23  -24.23   -3.26
 2039   -5.55  -30.04  -15.24   -0.55    9.45
 2040    0.77  -22.94  -12.93   18.24    6.19
 2041   -1.03  -12.53   12.74  -13.95    6.56
 2042  -10.62  -25.95  -39.38   -0.20    9.67
 2043    0.80  -16.08   -8.77    9.16    8.58
 2044   -0.59  -19.96   18.91  -14.56    7.39
 2045    0.94  -11.80   16.49  -15.17   10.87
 2046   -6.22  -15.07   -2.32   -0.50  -10.62
 2047   -2.66  -21.05    1.76  -11.21   11.48
 2048   -0.02  -40.51   10.24   -6.49   18.44
 2049   14.49   29.91   -4.16   27.07    9.21
 2050    5.63   -4.07    2.30   28.20   -9.31
 2051   -6.92   12.59    6.63  -10.95  -23.49
 2052   -1.21  -15.99  -13.62    6.58    8.35
 2053   -2.85  -30.10   -8.50    5.20    7.28
 2054    0.35    1.22   -7.36    3.41    3.03
 2055    6.49  -24.79  -10.98   31.09   11.62
 2056  -12.79  -22.57   17.65  -31.95  -13.21
 2057    2.67   18.30    4.84   -6.83    2.57
 2058    8.26   45.49    9.08  -11.47    8.61
 2059   -0.68  -16.55  -18.71   11.01   10.04
 2060    5.64   12.56    6.36   -9.29   16.45
 2061   -3.50  -12.83  -36.22    8.21   15.69
 2062    4.14   16.46   14.63   -3.96   -2.35
 2063   -3.30  -19.56  -23.88   10.69    7.38
 2064  -11.94  -14.62   -5.53  -14.89  -12.80
 2065    0.78  -21.66   -9.69   18.18    3.04
 2066    3.14    9.39    5.90   -3.14    4.07
 2067    2.93   22.09   15.35  -13.51   -0.22
 2068    1.33  -24.08   -2.83   11.12    7.62
 2069   -5.20   -5.66   -5.66   -0.70   -9.07
 2070    4.23   12.19   -4.27    3.76    7.54
 2071    9.30   18.30  -14.73   21.97   11.44
 2072    5.25    1.83    4.34    1.67   11.25
 2073   -0.60  -32.57   11.54    6.77   -1.66
 2074   -5.36   38.87  -15.24  -12.86  -12.07
 2075   -2.26  -35.40   -4.78   13.53    0.59
 2076   13.55    7.80    8.04   32.87    1.61
 2077    5.64    0.68    4.47   13.06    1.68
 2078   -8.63  -24.36  -34.23    2.63    8.49
 2079    0.86  -16.56   -6.02   14.84    1.18
 2080   11.09   45.14    7.54    5.21    2.77
 2081    7.27   15.07    4.48    9.22    3.67
 2082   -0.60   -9.94    6.22   -6.16    4.14
 2083   -2.08  -13.90  -11.17   -3.08   12.08
 2084    5.50  -32.65    0.32    2.58   31.60
 2085   -2.54  -33.07  -17.27    9.55   12.47
 2086   11.83   26.02    6.99    5.49   14.92
 2087   -5.23  -18.24   -8.55    0.99   -2.27
 2088    4.11    9.68  -25.76   24.52    4.93
 2089   10.46   10.13   -3.14   22.45    9.59
 2090   11.72   59.31    8.63  -12.25   14.25
 2091  -20.37  -30.57   -5.19  -23.36  -24.44
 2092    4.78   16.88   -0.17   -0.33    7.76
 2093    5.30  -13.84    7.33   12.37    6.23
 2094   -4.02  -32.29  -25.36   17.19    6.09
 2095   -3.83  -10.48  -14.55    3.40    0.89
 2096    2.92   10.58   -4.29    9.55   -1.74
 2097   -7.67   -4.04    6.27   -8.69  -19.62
 2098   10.21   -9.37   -5.46   25.34   17.48
 2099    7.54  -32.45   12.40    7.33   23.85
 2100    4.51   -2.51  -24.83   44.45   -8.24
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -6.65    8.82   -5.37
 2002    2.84   -1.97    6.08    3.58    1.93
 2003  -10.61  -10.43  -13.00  -18.39   -1.07
 2004    2.09  -35.53   -0.40   12.15   12.88
 2005   -1.19  -37.04    4.95   -5.15   15.75
 2006    0.59  -42.48   -7.44   30.11   -0.83
 2007   -1.91  -35.02   16.20    0.70   -2.46
 2008   -3.08  -23.25    0.09   -9.35   10.69
 2009   -0.56  -30.43    2.23    7.78    3.82
 2010    2.10    0.01    3.09   -3.34    7.77
 2011    4.29   12.69    2.74    7.50   -1.84
 2012   -5.40    0.55    3.52  -22.29    1.29
 2013   -0.64  -14.30  -16.09   12.65    5.33
 2014    4.15   40.76   -8.88   -9.66   10.03
 2015    3.04   -9.58    7.79    3.01    5.58
 2016   -0.37    3.79    2.58   -3.50   -1.69
 2017  -11.18  -29.64  -28.55  -15.27   16.01
 2018    2.58  -32.42   31.59    4.73   -5.30
 2019    6.46   24.68   17.75   -1.26   -3.99
 2020  -12.30  -31.07   -8.92  -13.57   -4.37
 2021   -2.32  -16.71    2.67   11.57  -12.94
 2022    3.73   -5.01    7.25   11.13   -2.10
 2023    8.84    7.84   13.05   11.29    3.56
 2024  -12.53  -29.93  -24.22   -2.12   -4.84
 2025    4.34  -26.54   -8.28   21.60   12.70
 2026    3.75   -4.19   -2.62   16.18    0.44
 2027   -0.76   16.51   12.95   -9.64  -11.53
 2028    7.29   11.86   25.10  -17.12   15.04
