Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        233.0   171.4   195.4   266.5   298.8
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -7.32  -38.59  -21.66    1.94  -12.98
 1961    3.91   22.72    8.68  -11.06    3.34
 1962    2.45  -13.70   11.48    8.64    0.27
 1963    9.35   40.31    8.41  -10.99   10.33
 1964   -0.18    3.13   -3.36   -2.36    1.93
 1965    1.00   29.61   -9.41   -2.23   -5.71
 1966    2.08    4.63    8.57   -1.05   -0.83
 1967    7.43   26.75    7.83   -4.45    6.68
 1968   -2.13  -31.25  -17.71   14.05   10.33
 1969   -8.46  -14.60  -14.07   -0.31   -8.53
 1970   -5.72    1.42  -10.68  -14.30    1.09
 1971    1.98   16.23   -6.31   -1.84    2.64
 1972   -4.14   -4.54  -12.67    2.77   -4.48
 1973    6.73   25.39   21.84   -1.43   -6.56
 1974   -3.34   -3.23   -8.30   -6.38    2.53
 1975   -1.69    6.23   -7.12    3.85   -7.63
 1976    9.40  -11.08   19.19    1.04   22.19
 1977   -0.94  -15.65  -12.30    6.50    8.29
 1978    5.10   20.36    4.67   -1.22    2.26
 1979    5.42   10.15  -12.70   11.93    8.75
 1980   -1.74  -12.42    5.13    4.67   -5.83
 1981   -0.24   -9.04    8.03   -0.94    0.03
 1982    3.00   -0.52    2.17   10.24   -0.88
 1983   -0.23   10.96    4.53    1.95  -11.69
 1984   -6.20  -38.10  -12.25    3.01    7.83
 1985    4.00    0.67    6.94    5.72    2.46
 1986    6.05    0.65   20.76    5.17    0.32
 1987    3.71    6.80   19.39   -6.75    1.00
 1988   -4.14    5.91   -1.61  -10.95   -5.48
 1989    7.68    5.90    9.31    5.60    9.49
 1990    1.47   -4.65   -7.21   13.17    0.22
 1991   -0.04   12.35   -1.18  -10.56    2.99
 1992  -12.38   -7.17  -14.30   -4.99  -20.71
 1993   -5.60    4.54  -15.05   -1.32   -9.04
 1994    1.62  -17.71    7.04   -2.90   13.20
 1995   -2.41  -16.89    4.74    1.10   -1.91
 1996   -1.63   14.87   -4.04    5.50  -15.88
 1997   -0.67    1.75    9.90   -1.40   -8.32
 1998    0.33    0.87   -4.27  -10.46   12.63
 1999   -5.39   -4.04  -13.65   -6.78    0.49
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   -4.45  -60.52  -17.57   -8.37    5.22
 2001    6.16   29.79   16.28    2.74  -10.96
 2002   -0.64   16.29   -4.40  -10.80    1.16
 2003   -8.26   -3.49  -12.74   -9.69   -6.77
 2004    0.25    0.69   10.52   -0.49   -6.05
 2005   -8.79  -30.36   -1.03  -14.64    3.72
 2006    0.53   21.96    0.39   -9.46   -2.77
 2007    4.82    9.78  -10.10   23.31   -4.74
 2008   -8.35   -5.01   -0.95  -13.36  -10.63
 2009  -13.00  -18.06  -13.04    8.04  -28.83
 2010   -6.32   -9.22    0.63    3.81  -18.23
 2011    2.60   -2.92    4.95    2.36    4.46
 2012   23.11   43.91   38.21    9.11   13.78
 2013   -2.12   13.49   -9.42  -10.60    1.26
 2014    4.67   -6.53   15.84    7.24    1.48
 2015    3.13    3.59  -10.59    4.64   10.51
 2016    3.30    0.15    9.01    1.01    3.42
 2017    6.08   10.95    8.79   12.65   -4.34
 2018    5.02   16.80    3.23   12.56   -7.30
 2019    1.22   -3.16   11.68    0.81   -2.76
 2020    1.30    0.06    8.79   -7.23    4.72
 2021   16.02   40.35   37.80    1.97    0.34
 2022   13.64   27.05   16.23    6.67   10.48
 2023    3.21    4.78   -2.35   -3.42   11.87
 2024   -1.97    5.92   -6.61    2.09   -7.09
 2025    1.25    3.89   -7.03   -0.80    6.98
 2026    5.82    1.07    2.58   -1.80   17.46
 2027    0.29   -8.96  -11.92    5.53    8.91
 2028    2.49    7.81   -3.07    4.68    1.11
 2029   -5.18   -6.15  -14.84   -5.08    1.61
 2030  -10.84  -12.35  -25.93    0.27  -10.01
 2031   -1.14    8.43    1.67   -5.69   -4.42
 2032  -13.31    0.47  -27.60  -14.69  -10.64
 2033   -1.13  -18.42   -2.95   10.76   -0.61
 2034   -7.69  -24.60  -11.60    2.11   -4.19
 2035   -0.36   21.47    3.93    0.71  -16.65
 2036   17.40   15.20   29.88   16.95   10.91
 2037    1.87    1.10  -12.26    7.33    6.68
 2038   -0.06  -11.50   -8.16    8.18    4.47
 2039    1.93   -5.11    5.98    3.47    1.94
 2040    4.04   -2.83    8.75    1.91    6.80
 2041   13.16   11.09   19.04    2.06   20.40
 2042   10.69   14.24   15.92   -4.89   19.14
 2043   10.04   24.72   22.78   -3.30    5.18
 2044    9.60   12.01   17.77   -2.70   13.85
 2045   -3.02    4.81   21.02    3.28  -28.84
 2046    9.68    3.70   22.95   10.97    3.27
 2047    7.76   18.47   18.52    1.97   -0.24
 2048   -0.08   10.80    8.41   -9.10   -3.84
 2049    5.79   21.12    9.93    5.40   -5.37
 2050    3.32  -17.42   21.39    6.68    0.42
 2051    0.85   -3.76    1.00    1.24    3.05
 2052    5.61    1.27   12.89    0.49    7.89
 2053   -1.45   10.97  -23.97    4.52    0.84
 2054    4.33    1.57    1.67    5.40    6.72
 2055    8.78    0.88   13.81    7.19   11.43
 2056    0.53   -3.37    0.49    3.88   -0.18
 2057    6.37   -5.49    9.05    4.91   12.71
 2058    4.45  -18.41    3.12   -3.38   25.42
 2059    4.79   25.42   18.22   -0.15  -11.42
